areacd,heating_type_3a-001,heating_type_3a-002
E00163841,0.6,99.4
E00163842,0,100
E00163843,1.4,98.6
E00163844,0.8,99.2
E00163845,0,100
E00163846,0.9,99.1
E00163847,1,99
E00163848,0.9,99.1
E00163849,0.8,99.2
E00163850,0.8,99.2
E00163851,0.7,99.3
E00163852,3.2,96.8
E00163853,0,100
E00163854,0.9,99.1
E00163855,0.6,99.4
E00163856,2.5,97.5
E00163857,0,100
E00163858,0.8,99.2
E00163859,0,100
E00163871,0,100
E00163872,0.8,99.2
E00163873,1.6,98.4
E00163874,0,100
E00163875,0,100
E00163876,0,100
E00163877,0,100
E00163878,0.8,99.2
E00163879,0,100
E00163880,0.9,99.1
E00163881,1.4,98.6
E00163882,2.2,97.8
E00163883,0.7,99.3
E00163884,0,100
E00163885,0.8,99.2
E00163886,0,100
E00163887,1.4,98.6
E00163888,0.8,99.2
E00163890,0.8,99.2
E00163891,2.3,97.7
E00163892,0,100
E00163893,2.4,97.6
E00163894,0,100
E00163895,1.2,98.8
E00163896,1.4,98.6
E00163897,1.7,98.3
E00163898,0.6,99.4
E00163899,0,100
E00163900,2.1,97.9
E00163901,3.6,96.4
E00163951,0,100
E00163952,1.9,98.1
E00163953,0,100
E00163954,1.4,98.6
E00163955,0,100
E00163956,1.6,98.4
E00163957,0.7,99.3
E00163958,0.6,99.4
E00163959,0,100
E00163974,1.2,98.8
E00163975,0,100
E00163976,3.5,96.5
E00163977,1.6,98.4
E00163978,0,100
E00163979,0,100
E00163980,0,100
E00163981,0.9,99.1
E00163982,0,100
E00163983,1.7,98.3
E00163984,0,100
E00163985,0,100
E00163986,0,100
E00163987,0.7,99.3
E00163988,0.9,99.1
E00163989,0,100
E00163990,0,100
E00163991,0,100
E00163992,2.8,97.2
E00163993,1.2,98.8
E00163994,1.6,98.4
E00163995,0.7,99.3
E00163997,0,100
E00163998,0,100
E00164000,2,98
E00164001,1.5,98.5
E00164002,0.8,99.2
E00164003,2.1,97.9
E00164004,0,100
E00164005,0,100
E00164006,0,100
E00164007,2.3,97.7
E00164008,0,100
E00164009,0,100
