areacd,is_carer_5a-001,is_carer_5a-002,is_carer_5a-003,is_carer_5a-004
E00163841,90.2,5.6,1.3,2.9
E00163842,91.2,5.3,1.5,1.9
E00163843,89.8,0,3.7,6.5
E00163844,89,7.6,1.5,2
E00163845,91.3,4.2,1.7,2.7
E00163846,93.6,2.8,1.2,2.4
E00163847,92.2,5.9,1,1
E00163848,92.8,6.5,0.4,0.4
E00163849,92,5,1.5,1.5
E00163850,88.3,6.4,1.9,3.4
E00163851,92.9,3.2,0.7,3.2
E00163852,86.4,5.1,0.8,7.6
E00163853,87.2,6.8,2,4
E00163854,88.5,4.3,1.8,5.4
E00163855,92,5.8,0.5,1.8
E00163856,88.6,7.6,1.1,2.7
E00163857,93.6,3.5,2,0.9
E00163858,89.3,7.7,1.1,1.8
E00163859,88.5,6.8,2.4,2.4
E00163871,93.7,3.6,0.3,2.5
E00163872,90.3,2.4,3.2,4
E00163873,87.8,9.4,0.4,2.4
E00163874,88.8,4.7,2.9,3.6
E00163875,89.8,6.4,1.5,2.3
E00163876,90,5.5,1.4,3.2
E00163877,92.9,4,1.4,1.7
E00163878,91.7,1.8,2.1,4.3
E00163879,87.1,6.6,3.1,3.1
E00163880,88.2,8.3,2.1,1.4
E00163881,89.4,4.1,1.8,4.7
E00163882,93.4,4.1,0.4,2
E00163883,84,7.5,1.6,6.8
E00163884,86.4,6.2,1.9,5.4
E00163885,88.4,4.9,2.2,4.5
E00163886,90.9,6.3,0.3,2.6
E00163887,93.1,5.7,0,1.2
E00163888,91.9,4,1.8,2.2
E00163890,88.6,3.9,2.6,4.9
E00163891,94.4,2.9,1,1.6
E00163892,90.6,4.3,2.5,2.5
E00163893,91.3,2.4,3.5,2.8
E00163894,90.2,4.7,1.4,3.7
E00163895,92.5,4,1.3,2.3
E00163896,91,3.1,0.7,5.2
E00163897,89.6,4.7,2.6,3.1
E00163898,90,6.6,1.7,1.7
E00163899,89.6,4,2.8,3.7
E00163900,87.9,5.3,3.1,3.7
E00163901,92.3,2.8,2,2.8
E00163951,92.9,4.9,1.1,1.1
E00163952,90.7,4.3,1.6,3.3
E00163953,85.8,10,1.9,2.3
E00163954,89.9,6.7,1.5,1.8
E00163955,94.6,3.7,0.3,1.4
E00163956,88.8,5.9,2.7,2.7
E00163957,89.6,6.7,1.4,2.2
E00163958,88.8,7.9,1.5,1.7
E00163959,89.5,7,1.3,2.2
E00163974,89.5,6.3,1,3.1
E00163975,91.4,5.9,0.3,2.3
E00163976,88.3,8.3,0.9,2.6
E00163977,91.8,5.4,1,1.8
E00163978,92.2,6.7,0.7,0.4
E00163979,90.8,6.5,1.2,1.5
E00163980,89.3,7.8,0.3,2.6
E00163981,91,6.2,0.3,2.4
E00163982,87.7,5.4,1.4,5.4
E00163983,93.7,2.4,1.6,2.4
E00163984,88.5,9,0,2.5
E00163985,91.4,4.8,2.1,1.7
E00163986,88.2,8.7,1.2,2
E00163987,90.2,4.7,1.8,3.3
E00163988,87.7,3.8,3.8,4.7
E00163989,87.2,9.3,2.3,1.2
E00163990,85.9,8.2,2.3,3.6
E00163991,90.1,4.4,1.5,3.9
E00163992,92,7.3,0.8,0
E00163993,87,7.5,2.8,2.8
E00163994,92,3.5,0.7,3.8
E00163995,91.4,6.8,0.6,1.2
E00163997,94,3.6,1.7,0.7
E00163998,94.5,4.2,0.6,0.6
E00164000,93.9,1.8,3,1.2
E00164001,90.6,5.6,2.1,1.7
E00164002,92.2,4.3,2.5,1.1
E00164003,92,4,1.6,2.4
E00164004,90.7,5.3,1.4,2.5
E00164005,95.2,3.4,0,1.4
E00164006,90.5,5.3,2.1,2.1
E00164007,92,4,1.3,2.7
E00164008,88,5.7,2,4.3
E00164009,95.5,3.4,0.4,0.7
E00164010,88.8,7,0.9,3.3
E00164011,92.1,4.2,1,2.6
E00164012,88.8,7.6,2.2,1.4
E00164014,90.7,3,1.3,5.1
E00164015,86.9,10,1.2,1.9
E00164016,88.5,8.4,1.4,1.7
E00164017,86.3,10.1,1.3,2.2
E00164018,94.2,2.9,0.6,2.3
E00164019,91.9,5.9,1.6,0.5
E00164021,90.9,3.8,2.5,2.8
E00164022,88.5,7.3,2.5,1.6
E00164023,92.6,0.9,1.4,5.1
E00164024,87.1,5.2,1.9,5.7
E00164025,94.1,3,1.3,1.7
E00164026,92.1,4.5,0.3,3.1
E00164027,86.8,8.6,0.4,4.1
E00164028,92.7,4.3,1,2
E00164029,89.7,4,2.9,3.3
E00164030,88.3,5,3.2,3.6
E00164031,90.3,5.1,2.1,2.5
E00164032,91.8,5.1,1.6,1.6
E00164033,89.5,7.4,1.7,1.3
E00164034,87.5,5.3,1.6,5.6
E00164035,87.8,8.9,1.3,2.1
E00164036,90.7,4.4,1.9,3
E00164037,93.8,2.2,0.7,3.3
E00164039,92.6,3.4,2,2
E00164040,91.7,5.6,0.4,2.3
E00164041,89.3,7.2,1.4,2.1
E00164042,91.6,3.9,1.8,2.7
E00164043,93,5,0.8,1.1
E00164044,85.1,10.3,1.5,3.1
E00164045,90.2,7.6,0.9,1.4
E00164047,90.2,4.4,1.4,4.1
E00164048,91.2,4,2,2.7
E00164049,90.6,3.8,2.1,3.4
E00164050,90.3,7.3,1,1.4
E00164051,89.8,5.6,2.6,2
E00164052,92.2,5.3,0.7,1.8
E00164054,91.7,5.7,0,2.6
E00164055,90.3,7.3,1.8,0.6
E00164056,90.8,4.9,2.1,2.1
E00164057,93.3,3.9,1.1,1.8
E00164058,91.3,4.8,1.4,2.4
E00164059,88.7,7.6,1.3,2.4
E00164060,90.6,6.3,1.3,1.9
E00164062,86.4,9.2,1.9,2.5
E00164063,92.4,3.7,1.3,2.7
E00164064,90.8,5.7,0.9,2.6
E00164065,89,2.6,3.1,5.3
E00164066,83.3,7.7,2.3,6.7
E00164067,90.3,5,1.7,3
E00164068,96.6,2.4,0.5,0.5
E00164069,90.9,6.5,1,1.6
E00164070,91.1,5.8,0.8,2.2
E00164073,90.9,5.2,1,2.9
E00164074,91.6,5.8,0.6,2
E00164097,92.6,3.1,2,2.3
E00164098,90.2,7.5,1.2,1.2
E00164099,90.4,6,1.8,1.8
E00164100,91.7,5.5,1.7,1.1
E00164101,92.8,4.1,0.7,2.4
E00164102,87,8.8,0.7,3.5
E00164103,89.9,5.8,0.6,3.7
E00164104,88.2,6.7,2.4,2.7
E00164105,92.5,6.3,0.4,0.8
E00164106,90,3.7,2.5,3.7
E00164107,92.5,5.4,0,2.1
E00164108,90.2,2.9,1.5,5.5
E00164109,91.1,4.4,1.4,3
E00164110,93.6,1.9,2.2,2.2
E00164111,90.8,3.1,1.2,4.9
E00164112,91.5,2.4,2.4,3.8
E00164114,92.8,4.5,1.1,1.5
E00164115,89.9,6.6,2.3,1.2
E00164116,88.3,8.9,1.2,1.6
E00164117,88.3,8.2,2,1.6
E00164118,84.8,7.4,3.5,4.3
E00164119,88.7,4.8,2.7,3.8
E00164385,92.4,3.6,1.1,2.9
E00164388,92.6,3.8,0.8,2.7
E00164392,90.5,2.9,3.9,2.7
E00164393,92.2,3,1.3,3.5
E00164395,90,6.3,1,2.7
E00164402,92.8,3,2.5,1.7
E00164403,92.7,1.6,3.1,2.6
E00164404,86.3,7,2.1,4.7
E00164405,91.5,4.8,1.5,2.2
E00164406,94.4,0.9,1.9,2.8
E00164407,90.5,6.8,1.7,1
E00164412,93.1,0.8,1.9,4.2
E00164414,92.2,5.1,1.1,1.6
E00164415,90.3,3.4,1.7,4.7
E00164416,89.4,3.7,3.3,3.7
E00164417,92.9,2.4,1.9,2.8
E00164418,90.6,1.6,3.5,4.3
E00164419,94.5,3.2,0.9,1.4
E00164420,88.7,3.3,2.5,5.5
E00164421,92.3,2.9,2.2,2.6
E00164422,91.3,3.1,2.1,3.6
E00164423,90.9,7,0,2.1
E00164424,91.9,3.9,2.1,2.1
E00164425,87.9,8.4,2.4,1.3
E00164426,94.7,3.4,0.4,1.5
E00164427,90.1,3.7,2.9,3.3
E00164428,92.7,2.8,1.1,3.4
E00164429,89.8,2.9,2.6,4.8
E00164430,94.2,0.8,2.2,2.8
E00164431,95.1,0.9,1.2,2.8
E00164432,89.2,3.5,2.2,5.1
E00164434,93.7,1.6,1.8,2.9
E00164435,90.5,5.6,1.6,2.3
E00164436,93.8,2.7,1.6,1.9
E00164437,93.6,4.5,0.8,1.1
E00164438,92.8,4,1.1,2.2
E00164439,94.3,2.3,2,1.4
E00164440,91.6,4.4,1.7,2.4
E00164441,87.3,7.7,2,3
E00164442,91.8,4.8,1,2.4
E00164443,95.1,1.5,1.1,2.3
E00164444,89.6,2.8,2.4,5.2
E00164445,89.4,3.8,2.4,4.3
E00164446,89.5,5.7,0.6,4.1
E00164447,92.9,3.3,1.9,1.9
E00164448,90.7,6,2.3,1
E00164449,94.3,3.2,0.6,1.9
E00164451,93.6,2.5,1.6,2.3
E00164479,89.1,4.2,1.5,5.1
E00164480,92,3.4,3,1.5
E00164481,90.5,6.9,1.3,1.3
E00164482,90.7,4.7,1.6,3.1
E00164483,93.3,3.8,1,1.9
