geography_code,sex-001,sex-002
E00078250,51.5,48.5
E00112681,50.5,49.5
E00112682,49.8,50.2
E00112683,49.5,50.5
E00112684,46.7,53.3
E00112685,50,50
E00112686,52.1,47.9
E00112687,51.9,48.1
E00112688,53.8,46.2
E00112695,50.3,49.7
E00112753,50,50
E00112754,47.2,52.8
E00112755,49.1,50.9
E00112760,48.6,51.4
E00112761,53.5,46.5
E00112762,46.9,53.1
E00112764,51.3,48.7
E00112765,50.2,49.8
E00112766,53.1,46.9
E00112767,52.5,47.5
E00112768,52.2,47.8
E00112769,53.7,46.3
E00112770,46.6,53.4
E00112771,54.2,45.8
E00112772,48.8,51.2
E00112773,51.4,48.6
E00112775,52.7,47.3
E00112776,48.4,51.6
E00112777,49.5,50.5
E00112778,52.6,47.4
E00112779,47.6,52.4
E00112780,51.4,48.6
E00112781,45.8,54.2
E00112783,48,52
E00112784,51.2,48.8
E00112785,51.8,48.2
E00112786,50.9,49.1
E00112787,54.1,45.9
E00112788,54.1,45.9
E00112789,51.8,48.2
E00112790,52.7,47.3
E00112791,55.9,44.1
E00112792,52.1,47.9
E00112793,53.8,46.2
E00112794,49.3,50.7
E00112795,51.9,48.1
E00112796,47.1,52.9
E00112797,50.5,49.5
E00112798,55.3,44.7
E00112799,50.7,49.3
E00112800,56.7,43.3
E00112801,51.6,48.4
E00112802,55.6,44.4
E00112803,65.9,34.1
E00112804,54.2,45.8
E00112805,50.6,49.4
E00112806,49.4,50.6
E00112807,49.8,50.2
E00112808,55.4,44.6
E00112809,53.8,46.2
E00112810,52,48
E00112811,53.2,46.8
E00112812,49.7,50.3
E00112813,51.4,48.6
E00112814,50.2,49.8
E00112815,52.4,47.6
E00112816,53.4,46.6
E00112817,55.6,44.4
E00112818,55.5,44.5
E00112819,50.6,49.4
E00112820,54.8,45.2
E00112821,48,52
E00112822,44.1,55.9
E00112823,50.9,49.1
E00112824,51.2,48.8
E00112825,49.2,50.8
E00112826,52.6,47.4
E00112827,56.6,43.4
E00112828,55.5,44.5
E00112829,54.8,45.2
E00112830,48.2,51.8
E00112831,51.4,48.6
E00112832,50.6,49.4
E00112833,52.8,47.2
E00112834,52.4,47.6
E00112835,52.3,47.7
E00112836,53.8,46.2
E00112837,53.1,46.9
E00112838,53.6,46.4
E00112840,53.3,46.7
E00112841,51.3,48.7
E00112842,51.9,48.1
E00112843,49.8,50.2
E00112844,50.9,49.1
E00112845,58,42
E00112847,49.3,50.7
E00112848,50.3,49.7
E00112849,55.3,44.7
E00112850,50.2,49.8
E00112865,46.2,53.8
E00112866,54.3,45.7
E00112867,52.2,47.8
E00112868,46.9,53.1
E00112869,50.1,49.9
E00112871,49,51
E00112874,50.9,49.1
E00112875,49.3,50.7
E00112899,49.4,50.6
E00112900,52.2,47.8
E00112901,50.9,49.1
E00112902,51.8,48.2
E00112903,50.7,49.3
E00112904,54.4,45.6
E00112914,50,50
E00112945,49.6,50.4
E00112946,53.2,46.8
E00112947,47.8,52.2
E00112948,50.4,49.6
E00112949,52.3,47.7
E00112958,51.7,48.3
E00112960,53.6,46.4
E00112961,53.8,46.2
E00112962,53.8,46.2
E00112963,54.1,45.9
E00112964,51.6,48.4
E00112965,53,47
E00112966,54.8,45.2
E00112967,52.9,47.1
E00112968,50.3,49.7
E00112969,53.9,46.1
E00112970,47,53
E00112971,52.7,47.3
E00112972,50.9,49.1
E00112973,53.5,46.5
E00112975,41,59
E00162635,53.4,46.6
E00162636,49,51
E00162637,50.8,49.2
E00162638,56.5,43.5
E00162639,52.8,47.2
E00162640,49.4,50.6
E00162641,53.1,46.9
E00162642,48.2,51.8
E00162644,53.6,46.4
E00162647,48,52
E00162648,48.7,51.3
E00162868,48.7,51.3
E00162869,48.6,51.4
E00162870,52.5,47.5
E00162871,49.5,50.5
E00162872,53.2,46.8
E00162873,51,49
E00162874,52.7,47.3
E00162875,50.7,49.3
E00162876,56.4,43.6
E00162877,50.7,49.3
E00162878,45.5,54.5
E00162879,53.6,46.4
E00162880,51.8,48.2
E00162881,52.2,47.8
E00162882,50.5,49.5
E00162883,54.1,45.9
E00168924,48.6,51.4
E00168928,49.7,50.3
E00168929,52.1,47.9
E00168930,52.5,47.5
E00168931,55,45
E00168932,54.1,45.9
E00168933,52.3,47.7
E00168934,48.6,51.4
E00186321,51.7,48.3
E00186346,51.4,48.6
E00186365,47.6,52.4
E00186367,53,47
E00186384,59.8,40.2
E00186386,58,42
E00186395,53.5,46.5
E00186410,53.3,46.7
E00186422,53.3,46.7
E00186430,55.2,44.8
E00186447,51.5,48.5
E00186464,51.8,48.2
E00186469,54.8,45.2
E00186478,53.2,46.8
E00186483,49.7,50.3
E00186488,47.4,52.6
