geography_code,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00078250,7.5,30.8,43,18.7
E00112681,5.2,31.3,49.6,13.9
E00112682,2.9,22.3,48.2,26.6
E00112683,5.9,30.7,35.6,27.7
E00112684,0,45.5,37.4,17.2
E00112685,3.9,36.7,39.1,20.3
E00112686,12,39.4,31.7,16.9
E00112687,7.4,40.4,25.5,26.6
E00112688,7.7,32.7,38.5,21.2
E00112695,5.5,33.6,41.1,19.9
E00112753,1,32.7,43.9,22.4
E00112754,2.9,40.4,36.5,20.2
E00112755,3.4,26.9,40.3,29.4
E00112760,12.2,28.6,38.8,20.4
E00112761,8.5,35.6,34.7,21.2
E00112762,1.7,31.7,45,21.7
E00112764,3,35.8,41.8,19.4
E00112765,5.7,32,39.3,23
E00112766,5.2,33,37.4,24.3
E00112767,5.7,30.7,37.5,26.1
E00112768,6.1,39.4,40.2,14.4
E00112769,10.4,41.8,29.1,18.7
E00112770,11.5,42,32.8,13.7
E00112771,17.6,42,27.7,12.6
E00112772,5.5,40.2,39.4,15
E00112773,3.8,49.8,31.8,14.7
E00112775,19.7,50.8,23,6.6
E00112776,4.6,30.8,45.4,19.2
E00112777,22.8,37.5,30.1,9.6
E00112778,18.3,30.4,35.7,15.7
E00112779,30.2,42.2,19,8.6
E00112780,17.4,39.1,24.3,19.1
E00112781,4.9,38.7,37.3,19
E00112783,0,33.7,53.7,12.6
E00112784,11,53.5,29.1,6.3
E00112785,0,30.3,44.9,24.7
E00112786,12.4,48.5,29.9,9.3
E00112787,17.5,55.6,20.6,6.3
E00112788,16.4,33.6,30.2,19.8
E00112789,11.9,40.3,35.8,11.9
E00112790,1.5,35.4,41.5,21.5
E00112791,39.3,42.1,14,4.7
E00112792,12.7,46.4,24.5,16.4
E00112793,42.3,38,14.9,4.8
E00112794,26.1,49.3,19.4,5.2
E00112795,41.1,42.1,14.4,2.4
E00112796,49.6,41.2,8.4,0.8
E00112797,45.2,38.9,12.7,3.2
E00112798,10.5,40.6,36.1,12.8
E00112799,11.5,36.2,34.6,17.7
E00112800,17.4,43,28.2,11.4
E00112801,23.2,48.8,23.2,4.8
E00112802,29.5,47.3,19.4,3.9
E00112803,44.8,42.4,8.8,4
E00112804,26.3,49.6,17.5,6.6
E00112805,9.2,40.8,38.3,11.7
E00112806,6.1,35.4,36.7,21.8
E00112807,4.6,35.1,45.8,14.5
E00112808,11.1,40.3,38.9,9.7
E00112809,21.7,38.5,30.1,9.8
E00112810,13.2,36.8,31.9,18.1
E00112811,7.8,41.9,38.8,11.6
E00112812,4.7,42.6,33.3,19.4
E00112813,2.2,26.5,50,21.3
E00112814,7.5,29.3,44.4,18.8
E00112815,11,42.4,37.3,9.3
E00112816,18.8,44.5,25,11.7
E00112817,24.3,53.5,17.4,4.9
E00112818,34.9,40.5,15.9,8.7
E00112819,13.3,50.8,27.5,8.3
E00112820,25.2,46.5,25.2,3.2
E00112821,17.4,50,23.5,9.1
E00112822,42.3,45.4,10.4,1.8
E00112823,35.3,42.9,15.4,6.4
E00112824,13.4,48.2,32.9,5.5
E00112825,23.3,48.8,21.5,6.4
E00112826,24.9,50.3,18.9,5.9
E00112827,38.7,43.8,11.7,5.8
E00112828,19,58.1,20,2.9
E00112829,20.4,50.3,25.2,4.1
E00112830,3.2,25.4,44.4,27
E00112831,4.8,31,45.2,19
