geography_code,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00032536,0,8.5,50,41.5
E00032537,0.9,6.6,22.2,70.3
E00032538,0,25.2,61.3,13.5
E00032539,5,17.5,60,17.5
E00032540,21,12.9,53.2,12.9
E00032541,0,2.6,40,57.4
E00032542,0.9,34.2,54.7,10.3
E00032543,12.8,50.4,29.1,7.8
E00032544,0.8,23,59.5,16.7
E00032545,0.7,30.9,55.4,12.9
E00032546,0,5,77.5,17.5
E00032547,0,7.4,79.4,13.2
E00032548,2.7,13,73.3,11
E00032549,18.9,26.2,36.9,18
E00032550,1.9,13,45.4,39.8
E00032551,11.5,31.5,43.8,13.1
E00032552,32.3,21.8,33.9,12.1
E00032553,0,9.4,37.7,52.8
E00032554,0.8,1.6,33.3,64.3
E00032555,0,23.6,50.9,25.5
E00032557,0.8,16,70.6,12.6
E00032558,0,9.8,47.3,42.9
E00032559,0.8,14,66.1,19
E00032560,0,1.6,76.4,22
E00032568,13.9,11.9,49,25.2
E00032569,0,15.9,58.6,25.5
E00032570,14.2,18.6,47.8,19.5
E00032571,11.3,9.4,56.3,23.1
E00032572,3.5,10.5,65.5,20.5
E00032573,0,10.6,80.5,8.9
E00032574,1.1,14.7,65.3,18.9
E00032575,31.6,11.2,42.8,14.5
E00032576,1.6,7.3,86.3,4.8
E00032577,0,4.1,73.2,22.8
E00032578,6.1,23.7,48.1,22.1
E00032579,15.3,21,33.1,30.6
E00032580,2.1,7.4,83.2,7.4
E00032581,0.9,8.5,72.6,17.9
E00032582,21,9.2,55.5,14.3
E00032583,6.8,40.8,34,18.4
E00032584,24.7,8.6,45.2,21.5
E00032585,1.7,35.3,56,6.9
E00032586,18.1,34.1,35.5,12.3
E00032587,5.8,27,50.4,16.8
E00032588,6.7,33.7,38.2,21.3
E00032589,15.7,18.9,33.9,31.5
E00032590,0,11.6,65.9,22.5
E00032591,17.8,20.7,47.1,14.4
E00032592,8.5,27.2,53.2,11.1
E00032593,18.6,3.7,49.8,27.9
E00032594,6.4,44,30.4,19.2
E00032595,23.1,18.3,30.8,27.9
E00032596,18.7,13,48,20.3
E00032597,0,3.7,89.8,6.5
E00032598,0,5.6,88.8,5.6
E00032599,16.7,24.6,43.9,14.9
E00032600,19,23.4,45.3,12.4
E00032601,18.5,13.8,60,7.7
E00032602,3,23.2,59.6,14.1
E00032603,16.7,24.9,52.5,5.9
E00032604,18,18.6,43.5,19.9
E00032605,61.6,31.3,6.1,1
E00032606,4.3,13,68.3,14.3
E00033082,1.7,6.8,19.5,72
E00033083,2.4,17.1,22,58.5
E00033084,1.4,25,53.6,20
E00033085,0.7,33.3,44,22
E00033086,0.8,12.7,68.3,18.3
E00033087,4.1,8.1,45.3,42.6
E00033088,1,2.9,86.4,9.7
E00033089,1.6,1.6,90.2,6.5
E00033090,0,0,90.8,9.2
E00033091,0,5.6,81.5,12.9
E00033092,0,2.4,70.6,27
E00033093,0.7,8,81.3,10
E00033094,0.8,2.3,88,9
E00033096,11.2,19.4,31.3,38.1
E00033097,1.8,6.2,87.6,4.4
E00033098,1.9,4.6,68.5,25
E00033099,54.7,2.3,33.7,9.3
E00033100,7.1,18.6,70.7,3.6
E00033101,0,4.1,76.3,19.6
E00033102,3,30.5,61.4,5.1
E00033103,0,0,93.4,6.6
E00033104,0,0.9,90.7,8.3
E00033105,0,2.6,59,38.5
E00033106,5.6,6.3,82.5,5.6
E00033107,1.7,5,30.8,62.5
E00033108,0.9,5.4,87.4,6.3
E00033109,0,4.1,71.9,24
E00033110,0,1.6,83.7,14.6
E00033113,2.7,31,15,51.3
E00033114,0,0,50.9,49.1
E00033115,13.3,53.3,31.1,2.2
E00033116,25.5,50,14.9,9.6
E00033117,0,0,59.1,40.9
E00033118,0,0,83.5,16.5
E00033119,1.8,2.8,59.6,35.8
E00033120,2.4,20.2,57.3,20.2
E00033121,21.9,14,48.2,15.8
E00033122,0,1.7,72.4,25.9
E00033123,0,18.9,53.3,27.9
E00033125,27.1,21.9,45.8,5.2
E00033126,3.6,3.6,73.9,18.9
E00033127,20.3,8.1,47.2,24.4
E00033128,0,1.9,96.2,1.9
E00033129,0.9,3.7,76.6,18.7
E00033130,0,4.7,37,58.3
E00033131,18.9,4.1,70.5,6.6
E00033870,50,21.2,23.3,5.5
E00033994,0,2.3,92.2,5.5
E00033995,0,7.5,86,6.5
E00033996,0,5.1,89.8,5.1
E00034014,9.7,22.9,63.9,3.5
E00034017,1.5,21.2,73.7,3.6
E00034154,6.8,6.8,83.5,3
E00034156,34.5,14.3,42,9.2
E00034157,3.1,22,70.1,4.7
E00034158,0.5,3.8,77.7,18
E00034160,0,3.8,90.4,5.8
E00034162,8.6,35,40.7,15.7
E00034163,0,34.5,62.8,2.7
E00034164,19,33.6,30.7,16.8
E00034165,9.2,17.6,68.1,5
E00034167,0.6,61.1,31.7,6.7
E00034168,0,1.6,91.1,7.3
E00034169,52.2,13.4,6,28.4
E00034170,3.1,2.6,70.1,24.2
E00034171,7,6.1,79.8,7
E00034175,24.4,11.8,56.3,7.6
E00034178,12.6,59.1,25.2,3.1
E00034182,24.4,30.5,39,6.1
E00034184,3.3,70,21.7,5
E00034185,0.9,44.7,47.4,7
E00034187,50.4,15,33.6,0.9
E00034188,5.3,19.9,72.2,2.6
E00034189,0,9.3,84.7,5.9
E00034190,0,5.6,86.9,7.5
E00034191,0.9,32.1,60.7,6.3
E00034192,1.5,24.3,72.8,1.5
E00034193,0,3.4,91.4,5.2
E00034194,0,38.7,57.7,3.6
E00034195,13,22.9,60.3,3.8
E00034196,0.8,34.8,62.1,2.3
E00034197,1.6,5.5,89.8,3.1
E00034234,0.7,23.7,69.6,5.9
E00034235,0,20,72.9,7.1
E00034236,22.1,32.4,29.4,16.2
E00034237,7.8,14,76,2.3
E00034238,1.9,15.1,66,17
E00034239,3.7,29.4,61.8,5.1
E00034240,21.4,32.8,44.3,1.5
E00034241,6.3,21.4,66.7,5.6
E00034242,7.4,33.3,41.7,17.6
E00034243,4.5,31.2,55.4,8.9
E00034244,0,4.6,93.6,1.8
E00034245,5.7,29.5,62.3,2.5
E00034246,0,9.6,84.6,5.9
E00034247,14.9,30.5,51.9,2.6
E00034248,40.4,17.3,38.5,3.8
E00034249,44.5,23.4,26.3,5.8
E00034250,20.6,18.8,59.4,1.3
E00034251,27.8,33.3,31.3,7.6
E00034252,1.1,40,56.8,2.1
E00034253,10.5,21.1,62.5,5.9
E00034254,3,28.6,64.7,3.8
E00034255,0.7,11.9,85.3,2.1
E00034256,0,31,64.9,4.2
E00034257,24.1,23.5,45.7,6.8
E00034258,3.6,16.5,70.5,9.4
E00034259,0,27.8,69.6,2.6
E00034260,4.5,33.9,42,19.6
E00034261,0.8,36.9,58.2,4.1
E00034262,2.5,30.8,55,11.7
E00034263,27,17.8,47.9,7.4
E00034264,9,35.3,42.9,12.8
E00034433,0.8,7.6,70.3,21.2
