geography_code,country_of_birth_3a-001,country_of_birth_3a-002
E00032536,98.5,1.5
E00032537,94.6,5.4
E00032538,96.4,3.6
E00032539,99.4,0.6
E00032540,94.4,5.6
E00032541,96.1,3.9
E00032542,95.5,4.5
E00032543,97.5,2.5
E00032544,96.7,3.3
E00032545,94,6
E00032546,98.5,1.5
E00032547,93.7,6.3
E00032548,96.6,3.4
E00032549,95.9,4.1
E00032550,98.8,1.2
E00032551,96.5,3.5
E00032552,94.7,5.3
E00032553,97.9,2.1
E00032554,94,6
E00032555,98,2
E00032557,93.8,6.3
E00032558,98.6,1.4
E00032559,96.4,3.6
E00032560,98.5,1.5
E00032568,98,2
E00032569,96.7,3.3
E00032570,99.3,0.7
E00032571,91.2,8.8
E00032572,96.3,3.7
E00032573,94.7,5.3
E00032574,93.4,6.6
E00032575,96.3,3.7
E00032576,96.4,3.6
E00032577,96.3,3.7
E00032578,98.1,1.9
E00032579,97.2,2.8
E00032580,97.9,2.1
E00032581,98.7,1.3
E00032582,97.7,2.3
E00032583,96.2,3.8
E00032584,96.1,3.9
E00032585,92.7,7.3
E00032586,96.1,3.9
E00032587,93,7
E00032588,89.6,10.4
E00032589,88.5,11.5
E00032590,94.9,5.1
E00032591,92.7,7.3
E00032592,94.5,5.5
E00032593,95.1,4.9
E00032594,96.9,3.1
E00032595,95.7,4.3
E00032596,93.8,6.2
E00032597,97.9,2.1
E00032598,96.6,3.4
E00032599,94.9,5.1
E00032600,97.7,2.3
E00032601,96.2,3.8
E00032602,91.9,8.1
E00032603,93.1,6.9
E00032604,96.8,3.2
E00032605,96.6,3.4
E00032606,92.2,7.8
E00033082,89.8,10.2
E00033083,93,7
E00033084,95.6,4.4
E00033085,95.9,4.1
E00033086,95.7,4.3
E00033087,81.6,18.4
E00033088,93.8,6.2
E00033089,94.1,5.9
E00033090,95.3,4.7
E00033091,97.9,2.1
E00033092,97,3
E00033093,95.4,4.6
E00033094,98.4,1.6
E00033096,89,11
E00033097,94.9,5.1
E00033098,98.4,1.6
E00033099,96.6,3.4
E00033100,89.9,10.1
E00033101,98.8,1.2
E00033102,94,6
E00033103,92.5,7.5
E00033104,87.7,12.3
E00033105,98.3,1.7
E00033106,92.8,7.2
E00033107,82.3,17.7
E00033108,97.3,2.7
E00033109,96.3,3.7
E00033110,98,2
E00033113,87,13
E00033114,92.6,7.4
E00033115,87.1,12.9
E00033116,94.7,5.3
E00033117,91.6,8.4
E00033118,96.4,3.6
E00033119,94.2,5.8
E00033120,94.7,5.3
E00033121,96.2,3.8
E00033122,97.9,2.1
E00033123,95.6,4.4
E00033125,83.7,16.3
E00033126,98.3,1.7
E00033127,94.2,5.8
E00033128,88.2,11.8
E00033129,97.4,2.6
E00033130,89.1,10.9
E00033131,90.7,9.3
E00033870,82.2,17.8
E00033994,97.2,2.8
E00033995,99.1,0.9
E00033996,97.8,2.2
E00034014,94.9,5.1
E00034017,97.8,2.2
E00034154,95.7,4.3
E00034156,87.5,12.5
E00034157,96.3,3.7
E00034158,89.4,10.6
E00034160,94.2,5.8
E00034162,95.5,4.5
E00034163,91.7,8.3
E00034164,89.5,10.5
E00034165,85.5,14.5
E00034167,91.3,8.7
E00034168,94.4,5.6
E00034169,89.7,10.3
E00034170,95.6,4.4
E00034171,92.4,7.6
E00034175,95.2,4.8
E00034178,90.7,9.3
E00034182,86.5,13.5
E00034184,92,8
E00034185,94.1,5.9
E00034187,94.8,5.2
E00034188,94.6,5.4
E00034189,96.1,3.9
E00034190,91.4,8.6
E00034191,95.9,4.1
E00034192,92.3,7.7
E00034193,97,3
E00034194,97.9,2.1
E00034195,87.3,12.7
E00034196,99.1,0.9
E00034197,93.6,6.4
E00034234,91.2,8.8
E00034235,89.4,10.6
E00034236,91.9,8.1
E00034237,93.1,6.9
E00034238,85.2,14.8
E00034239,86,14
E00034240,90.7,9.3
E00034241,84.4,15.6
E00034242,87.2,12.8
E00034243,83.5,16.5
E00034244,90.7,9.3
E00034245,93.1,6.9
E00034246,92.3,7.7
E00034247,91.3,8.7
E00034248,90.9,9.1
E00034249,88.6,11.4
E00034250,87.4,12.6
E00034251,70.9,29.1
E00034252,83.2,16.8
E00034253,84.3,15.7
E00034254,85,15
E00034255,88.2,11.8
E00034256,90,10
E00034257,88.1,11.9
E00034258,85.9,14.1
E00034259,87.1,12.9
E00034260,92.6,7.4
E00034261,96.7,3.3
E00034262,97.4,2.6
E00034263,89.5,10.5
E00034264,93.8,6.2
E00034433,92.7,7.3
E00034434,89.3,10.7
E00034435,94.5,5.5
E00034436,91.5,8.5
E00034437,93.4,6.6
E00034438,91.4,8.6
E00034439,91.6,8.4
E00034440,96.9,3.1
E00034441,97.2,2.8
E00034442,91.9,8.1
E00034447,92.5,7.5
E00034448,96.2,3.8
E00034451,93.2,6.8
E00034453,90.1,9.9
E00034454,96.5,3.5
E00034455,96.2,3.8
E00034456,97.6,2.4
E00034471,90.3,9.7
E00034472,94.2,5.8
E00034473,92.6,7.4
E00034474,89.6,10.4
E00034475,89.6,10.4
E00034476,93.7,6.3
E00034477,98,2
E00034478,95.5,4.5
E00034479,94.8,5.2
E00034480,95.5,4.5
E00034481,91.6,8.4
E00034482,92.9,7.1
E00034483,94.8,5.2
E00034484,91,9
E00034485,94.1,5.9
E00165717,90.6,9.4
E00165718,92.2,7.8
E00172016,93.4,6.6
E00172017,94.8,5.2
E00172131,97.4,2.6
E00176630,95.9,4.1
E00176662,86.2,13.8
E00176670,82.3,17.7
E00176671,93.2,6.8
E00176672,60.6,39.4
E00176673,87.3,12.7
E00176704,86.4,13.6
E00176706,93.3,6.7
E00176707,81.6,18.4
E00176742,76.7,23.3
E00176743,81.6,18.4
E00176745,87.8,12.2
E00176765,73.7,26.3
E00182951,83.1,16.9
E00183012,84.8,15.2
E00183016,95.1,4.9
E00183021,85.9,14.1
E00183028,86.8,13.2
