geography_code,hh_family_composition_4a-001,hh_family_composition_4a-002,hh_family_composition_4a-003
E00032536,2.9,23.3,73.8
E00032537,5.6,15,79.3
E00032538,2,27.2,70.9
E00032539,2.5,38,59.5
E00032540,8.1,30.6,61.3
E00032541,7,18.3,74.8
E00032542,4.2,34.5,61.3
E00032543,2.1,42.3,55.6
E00032544,4,19.8,76.2
E00032545,4.2,33.6,62.2
E00032546,4.2,31.4,64.4
E00032547,2.2,25.2,72.7
E00032548,3.5,37.5,59
E00032549,2.5,43.7,53.8
E00032550,2.7,22.7,74.5
E00032551,3.1,46.6,50.4
E00032552,3.2,50,46.8
E00032553,4.7,14,81.3
E00032554,5.3,17.3,77.4
E00032555,6.5,26.2,67.3
E00032557,0.9,23.3,75.9
E00032558,2.7,19.6,77.7
E00032559,5.8,18.3,75.8
E00032560,3.9,14.7,81.4
E00032568,7.5,32.7,59.9
E00032569,4.2,26.6,69.2
E00032570,3.6,35.5,60.9
E00032571,1.3,33.5,65.2
E00032572,2.3,33.9,63.7
E00032573,1.6,22.5,76
E00032574,2.2,22.8,75
E00032575,4.6,39.1,56.3
E00032576,4.1,29.3,66.7
E00032577,7.3,19.4,73.4
E00032578,3,30.3,66.7
E00032579,4.8,35.2,60
E00032580,10.5,28.4,61.1
E00032581,8.3,41.3,50.5
E00032582,5.8,35.8,58.3
E00032583,4.9,46.1,49
E00032584,5.3,39.4,55.3
E00032585,4.2,27.1,68.6
E00032586,8,46.4,45.7
E00032587,10.3,36,53.7
E00032588,1.7,29.7,68.6
E00032589,6.5,40.3,53.2
E00032590,5,29.5,65.5
E00032591,4.6,38.7,56.6
E00032592,4.3,35.9,59.8
E00032593,5.1,32.9,62
E00032594,2.3,46.2,51.5
E00032595,2.9,47.6,49.5
E00032596,8.7,33.1,58.3
E00032597,1.8,25.5,72.7
E00032598,4.1,30.1,65.9
E00032599,7,38.6,54.4
E00032600,2.2,43.9,54
E00032601,5.4,38.5,56.2
E00032602,6.2,35.1,58.8
E00032603,2.3,36.8,60.9
E00032604,9,40.1,50.9
E00032605,0,82,18
E00032606,6.7,31.3,62
E00033082,0.8,19.5,79.7
E00033083,3.3,23.6,73.2
E00033084,1.5,40.1,58.4
E00033085,5,31.9,63.1
E00033086,0,34.9,65.1
E00033087,4.1,23,73
E00033088,4.9,24.5,70.6
E00033089,8.9,35,56.1
E00033090,5.6,23.2,71.1
E00033091,3.9,27.1,69
E00033092,4.7,24.4,70.9
E00033093,5.3,19.3,75.3
E00033094,2.3,30.8,66.9
E00033096,1.5,35.4,63.1
E00033097,2.7,35.7,61.6
E00033098,4.6,24.1,71.3
E00033099,2.4,64.6,32.9
E00033100,8.5,36.2,55.3
E00033101,7.1,19.2,73.7
E00033102,2.1,40,57.9
E00033103,7.6,25.2,67.2
E00033104,12,29.6,58.3
E00033105,7.6,17.6,74.8
E00033106,5.9,34.7,59.3
E00033107,5.6,24,70.4
E00033108,10.1,22,67.9
E00033109,1.6,21.3,77
E00033110,4.9,30.1,65
E00033113,3.6,25.9,70.5
E00033114,4.5,17.9,77.7
E00033115,1.1,63.7,35.2
E00033116,1.1,72,26.9
E00033117,6.6,17.5,75.9
E00033118,3.1,23.6,73.2
E00033119,3.8,24,72.1
E00033120,1.6,29.6,68.8
E00033121,0,48.6,51.4
E00033122,5.2,28.4,66.4
E00033123,2.5,28.1,69.4
E00033125,4.2,52.6,43.2
E00033126,4.5,30.4,65.2
E00033127,3.5,37.9,58.6
E00033128,9.3,27.1,63.6
E00033129,1,25.2,73.8
E00033130,4.8,16.9,78.2
E00033131,4.1,39,56.9
E00033870,0,69.2,30.8
E00033994,9.3,32.6,58.1
E00033995,1.9,41.7,56.5
E00033996,2.6,32.5,65
E00034014,3.5,38.9,57.6
E00034017,2.9,24.8,72.3
E00034154,6.8,36.8,56.4
E00034156,3.4,40.5,56
E00034157,6.2,31.8,62
E00034158,6.2,24.9,68.9
E00034160,3.8,24.5,71.7
E00034162,4.3,34.3,61.4
E00034163,0.9,37.5,61.6
E00034164,5.8,40.9,53.3
E00034165,6.6,30.3,63.1
E00034167,6.1,31.3,62.6
E00034168,7.1,23.8,69
E00034169,8.5,57.4,34.1
E00034170,5.1,22.1,72.8
E00034171,5.3,32.5,62.3
E00034175,5.2,47,47.8
E00034178,1.9,48.1,50
E00034182,3.6,38.6,57.8
E00034184,5,50.4,44.6
E00034185,2.6,44.3,53
E00034187,3.5,51.3,45.1
E00034188,6,38.3,55.7
E00034189,5.9,31.1,63
E00034190,8.2,20,71.8
E00034191,3.5,39.8,56.6
E00034192,1.5,35.3,63.2
E00034193,3.5,37.4,59.1
E00034194,6.7,29.5,63.8
E00034195,2.3,30.8,66.9
E00034196,5.3,27.1,67.7
E00034197,6.3,40.9,52.8
E00034234,3,19.4,77.6
E00034235,4.3,29,66.7
E00034236,4.5,45.9,49.6
E00034237,4.7,42.2,53.1
E00034238,9.4,18.9,71.7
E00034239,2.2,25.4,72.5
E00034240,3.2,42.4,54.4
E00034241,5.6,29.4,65.1
E00034242,7.5,27.4,65.1
E00034243,6.2,26.1,67.7
E00034244,8.3,33,58.7
E00034245,5,45.5,49.6
E00034246,6.7,29.1,64.2
E00034247,7.7,34,58.3
E00034248,3.7,59.8,36.4
E00034249,2.9,57.2,39.9
E00034250,4.4,37.5,58.1
E00034251,0.7,53.8,45.5
E00034252,4.2,30.2,65.6
E00034253,6.5,28.8,64.7
E00034254,6.9,29.8,63.4
E00034255,7.9,25.7,66.4
E00034256,4.7,21.1,74.3
E00034257,7,38,55.1
E00034258,4.9,26,69.1
E00034259,7.8,13.9,78.3
E00034260,3.5,29.8,66.7
E00034261,4.3,24.8,70.9
E00034262,4.3,28.4,67.2
E00034263,3.1,37.9,59
E00034264,3,37.6,59.4
E00034433,3.4,26.9,69.7
