areacd,workplace_travel_4a-001,workplace_travel_4a-002,workplace_travel_4a-003,workplace_travel_4a-004
E00122064,21.6,18,43.1,17.4
E00122065,25.1,24.1,30.4,20.4
E00122066,23.5,40.9,29.6,6.1
E00122067,14.7,42,30.1,13.3
E00122068,26.3,24.6,33.3,15.8
E00122069,17.5,30.8,39.2,12.5
E00122070,25.8,24.2,40.2,9.8
E00122071,27,20,42,11
E00122072,28.8,18.3,31.7,21.2
E00122073,16.5,35.3,24.7,23.5
E00122074,34.1,17.3,39.1,9.5
E00122075,62.5,19.2,6.7,11.7
E00122077,40.7,22.1,27.4,9.7
E00122078,41.6,22.4,24,12
E00122080,43.9,19.6,25.7,10.8
E00122083,42.1,19.3,17.1,21.4
E00122084,52.6,13.9,11.7,21.9
E00122085,35.7,24.9,32.6,6.8
E00122086,49.2,12.7,18.3,19.8
E00122087,28.2,17.9,45.5,8.3
E00122088,35.5,14.2,41.8,8.5
E00122089,45.1,17.6,29.4,7.8
E00122090,16.4,21.3,48.4,13.9
E00122091,21.8,21,52.4,4.8
E00122092,36.1,21.1,34.7,8.2
E00122093,16.5,30.1,45.1,8.3
E00122094,24.5,21,51.7,2.8
E00122095,39.3,21.3,34.1,5.2
E00122096,29.8,19,44.6,6.6
E00122097,46.7,20,20,13.3
E00122098,46.2,25.8,18.3,9.7
E00122099,57,17,9,17
E00122100,46.3,22.2,13.9,17.6
E00122101,39.9,29.3,23.9,6.9
E00122102,22.9,23.9,35.8,17.4
E00122103,30.9,13.8,38.8,16.4
E00122123,23.2,22.5,44.9,9.4
E00122124,19.2,25.3,37.7,17.8
E00122127,14.7,23.4,46.2,15.7
E00122137,30.1,22.3,22.3,25.2
E00122138,28.8,13.8,26.3,31.3
E00122139,25.9,20,31.8,22.4
E00122140,47.8,19.6,15.2,17.4
E00122141,34.6,27.9,18.4,19.1
E00122142,23.1,27.7,33.8,15.4
E00122143,43.5,18.5,13.9,24.1
E00122144,31.1,28.9,19.3,20.7
E00122145,39.2,14.4,28,18.4
E00122147,31.2,17.5,41.6,9.7
E00122148,36.3,16.7,31.4,15.7
E00122149,29.4,10.8,47.1,12.7
E00122150,35.2,11.3,35.2,18.3
E00122151,29,19,39,13
E00122152,32.1,21.4,30,16.4
E00122153,24.4,21.1,43.9,10.6
E00122154,23.1,24.8,36.4,15.7
E00122155,23.8,21.9,43.8,10.5
E00122156,26.1,21.1,42.9,9.9
E00122176,32,20.8,21.6,25.6
E00122177,38.7,18.5,20.2,22.6
E00122178,38,26.1,16.9,19
E00122179,33.9,21.8,20,24.2
E00122180,41.2,18.6,17.6,22.6
E00122181,44.4,22.2,18.1,15.3
E00122182,43.8,20.3,15,20.9
E00122183,37.5,22.1,20.6,19.9
E00122184,36.4,18.7,18.7,26.2
E00122185,40.4,19.9,14.4,25.3
E00122186,46.8,23.4,6.5,23.4
E00122188,32.3,20.2,24.2,23.2
E00122189,37.8,14.3,21.4,26.5
E00122191,34.2,23.8,23.3,18.8
E00122200,30.3,13.8,45.9,10.1
E00122222,35,28,22.9,14
E00122224,36.2,14.9,27.6,21.3
E00122225,36.7,28.1,18.5,16.7
E00122227,31.5,27.6,24.8,16.1
E00122228,31.5,26.9,27.4,14.2
E00122229,34.5,19.4,25.5,20.6
E00122230,39,22.1,24.3,14.7
E00122231,29.8,28.2,16.1,25.8
E00122232,33.6,22.1,25.5,18.8
E00122233,22.1,24.1,30.8,22.9
E00122234,32.2,24.8,27.3,15.7
E00122235,30.9,26.5,18.2,24.3
E00122236,37.3,16.9,31.4,14.4
E00122237,37.9,25.8,21.2,15.2
E00122238,35,16.8,31.4,16.8
E00122239,29.6,23.5,27,20
E00122240,37.9,18.3,23.5,20.3
E00122241,42.8,15.8,24.3,17.1
E00122242,33.3,16.7,28,22
E00122243,27.5,22.1,30.9,19.5
E00122244,40.3,20.4,21.5,17.8
E00122245,38.5,21.2,17.3,23.1
E00122246,29.8,22.5,29.8,17.9
E00122247,25.8,30,25,19.2
E00122248,30.9,30.1,19.1,19.9
E00122249,31.7,18.3,30.5,19.5
E00122250,27.2,27.9,22.4,22.4
E00122251,22.1,20.4,34.5,23
E00122252,28.4,29.1,28.4,14.2
E00122253,37,22.8,23.6,16.5
E00122254,36.2,21.7,28.3,13.8
E00122255,21.4,39.3,19.6,19.6
E00122256,23.8,38.1,16.7,21.4
E00122257,24.8,30.3,26.9,17.9
E00122258,37.7,23.9,19.6,18.8
E00122259,34.5,16.8,33.6,15
E00122260,31.3,17.4,18.3,33
E00122261,36.8,25.8,14.1,23.3
E00122262,37.8,25.2,15.7,21.3
E00122263,44.3,20.4,17.8,17.4
E00122264,33,26,20,21
E00122265,15.8,15.8,36.8,31.6
E00122266,33.8,14.4,30.6,21.3
E00122267,33.8,31.2,16.9,18.2
E00122268,27.7,23.2,24.1,25
E00122269,36.9,21.6,26.1,15.3
E00122270,29.2,26.2,24.6,20
E00122271,33.3,18.9,24.3,23.4
E00122272,33.3,23.9,22.2,20.5
E00122273,36.2,29.8,8.5,25.5
E00122274,34.8,22.3,25,17.9
E00122275,35.3,21.6,19.6,23.5
E00122276,33.1,20.2,27.6,19
E00122277,29.5,18.1,40.9,11.4
E00122278,26.5,17.5,40.5,15.5
E00122279,30,23.1,33.1,13.8
E00122280,48,18.1,18.1,15.7
E00122281,32.7,22,29.2,16.1
E00122282,25,23.5,37.5,14
E00122283,38.1,22.9,22.9,16.2
E00122284,25,24.2,32.3,18.5
E00122285,23.3,28.1,37,11.6
E00122286,25,26.4,31.4,17.1
E00122287,14.1,25.4,40.8,19.7
E00122288,31.5,21.8,28.2,18.5
E00122289,31.9,22.9,31.9,13.3
E00122290,35.6,18.9,22.2,23.3
E00122291,40.9,21.6,13.6,23.9
E00122293,42.5,20.9,10.4,26.1
E00122294,29.1,21.1,39.4,10.3
E00122295,24.6,25.4,28.5,21.5
E00122296,27.6,23,36.8,12.5
E00122297,25.4,20.4,44.4,9.9
E00122298,24.2,22,45.5,8.3
E00122299,21.6,19.2,51.2,8
E00122300,19.4,25.8,45.2,9.7
E00122301,26.9,18.7,45.5,9
E00122302,27.5,25,31.7,15.8
E00122303,27.9,16.9,38.2,16.9
E00122305,49.4,24,15.6,11
E00122306,63,12.6,12.6,11.9
E00122307,55.5,21.8,7.3,15.5
E00122308,44,18.4,15.6,22
E00122310,41.5,15.1,24.5,18.9
E00122311,61.2,13.2,8.5,17.1
E00122312,47.9,16,24.4,11.8
E00122313,42,18.1,18.8,21
E00122314,50,14.7,23.5,11.8
E00122315,39.1,21.7,26.1,13
E00122316,44.2,21.1,24.2,10.5
E00122317,44.4,19.1,28.7,7.9
E00122318,42.9,16.7,19.6,20.8
E00122319,52.5,10.8,5.8,30.8
E00122320,52.4,8.4,16.1,23.1
E00122321,51.7,15.9,20.5,11.9
E00122322,51.1,18.1,18.1,12.8
E00122323,22.3,26.2,36.2,15.4
E00122324,30.2,31,24.6,14.3
