areacd,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00122064,87.4,10.4,2.2
E00122065,82.5,11.8,5.6
E00122066,82.1,14.4,3.5
E00122067,88.8,8.8,2.4
E00122068,69.8,18.1,12.1
E00122069,74.1,22.9,3
E00122070,85.7,10.9,3.4
E00122071,78.5,17,4.5
E00122072,85,11,4
E00122073,82.9,13.3,3.8
E00122074,86.6,10.7,2.7
E00122075,74.5,18.9,6.6
E00122077,82.4,11.9,5.6
E00122078,82.5,10.9,6.6
E00122080,82.8,11.3,5.8
E00122083,76.8,15.8,7.4
E00122084,70.6,17.5,12
E00122085,84.7,12.7,2.6
E00122086,70.9,19,10.1
E00122087,89,8.9,2.1
E00122088,87.3,7.5,5.2
E00122089,88,11.3,0.7
E00122090,83.3,14.5,2.1
E00122091,86.4,12.3,1.2
E00122092,76.7,17.7,5.6
E00122093,86.1,11.9,2
E00122094,88.5,9,2.5
E00122095,88.2,9.9,1.9
E00122096,87.2,9.8,3
E00122097,83.3,11.7,5
E00122098,89.7,8.8,1.6
E00122099,79.5,14.6,5.9
E00122100,90,6.8,3.3
E00122101,87.6,11.3,1.1
E00122102,83.1,11.2,5.6
E00122103,85.7,11.5,2.8
E00122123,89.9,8.8,1.3
E00122124,88.8,8.9,2.3
E00122127,85.7,11.6,2.6
E00122137,77.2,17,5.9
E00122138,73.9,18.8,7.4
E00122139,74.9,15.2,9.9
E00122140,49,25.2,25.8
E00122141,70.5,18.3,11.2
E00122142,69.3,20.1,10.6
E00122143,71.7,15.7,12.6
E00122144,74,18.7,7.3
E00122145,76.2,15.7,8
E00122147,86.5,10.9,2.6
E00122148,83.5,12.3,4.2
E00122149,77.8,17,5.2
E00122150,79.5,17.9,2.6
E00122151,80.1,13.5,6.4
E00122152,83.1,11,5.9
E00122153,84.3,10.1,5.6
E00122154,85.5,11.4,3.1
E00122155,78.8,10,11.3
E00122156,84.7,12.1,3.1
E00122176,73.7,18.7,7.6
E00122177,74.6,18.5,6.9
E00122178,66,21.9,12.1
E00122179,76.2,14.1,9.7
E00122180,80.3,16.7,3
E00122181,81.7,14.1,4.3
E00122182,77.6,15.2,7.3
E00122183,79.9,13.2,6.9
E00122184,73.7,20.5,5.8
E00122185,69.8,17.4,12.8
E00122186,66.7,25,8.3
E00122188,81.7,14,4.4
E00122189,81.6,13.7,4.7
E00122191,81.2,10.9,7.9
E00122200,78.2,17.7,4.1
E00122222,83.3,12.5,4.2
E00122224,83.5,11.8,4.7
E00122225,84.1,12.4,3.5
E00122227,81.6,12.5,5.8
E00122228,86.1,12.5,1.4
E00122229,77.4,17.5,5.1
E00122230,78.1,15,6.9
E00122231,79.6,13.7,6.7
E00122232,80.6,14.2,5.2
E00122233,86.9,9.1,4
E00122234,79.2,15.1,5.7
E00122235,86.5,10.6,2.9
E00122236,80.2,16.1,3.7
E00122237,65.1,24.9,10
E00122238,78.7,16.8,4.5
E00122239,63.9,20.9,15.3
E00122240,76.4,16.5,7.1
E00122241,76.1,15.2,8.8
E00122242,86.6,9.1,4.3
E00122243,86,10.6,3.3
E00122244,83.6,13.6,2.8
E00122245,84.1,12.7,3.2
E00122246,74.9,14.9,10.2
E00122247,78.6,16,5.4
E00122248,75.6,14.6,9.8
E00122249,75.4,19.6,5
E00122250,71,20.6,8.4
E00122251,78.6,16.2,5.3
E00122252,83.3,12.8,3.8
E00122253,82.4,12.9,4.7
E00122254,80.7,15.7,3.6
