areacd,highest_qualification_6a-000,highest_qualification_6a-001,highest_qualification_6a-002,highest_qualification_6a-003,highest_qualification_6a-004
E00122064,8.6,41,4.5,44.7,1.1
E00122065,17.7,38.2,3.9,38.5,1.8
E00122066,23.4,27.5,5.6,40.1,3.3
E00122067,11.6,32.4,3.7,51,1.2
E00122068,30.4,41.9,6.1,21.6,0
E00122069,18.2,41.6,3.5,36.4,0.4
E00122070,7.8,35.7,4.8,49.1,2.6
E00122071,10.4,34.4,5.9,46.6,2.7
E00122072,9.3,41.2,2.5,44.6,2.5
E00122073,19.6,41.5,6,28.6,4.3
E00122074,10.7,32.9,4.7,46.1,5.5
E00122075,33.1,48.3,3.7,12.6,2.2
E00122077,9.8,46.8,2.4,40.1,1
E00122078,23.1,34.7,3.2,35.5,3.6
E00122080,7.4,43.2,3,43.5,3
E00122083,34.2,37.6,4.4,21,2.7
E00122084,28,46.5,5.2,18.5,1.7
E00122085,4.8,61.3,3,29,2
E00122086,26.2,47.5,4.6,16,5.7
E00122087,4.1,26.2,1,67.2,1.4
E00122088,10.3,36,3.4,49,1.1
E00122089,4.7,31.2,1.7,60.3,2.1
E00122090,11.2,27.9,6.4,49.8,4.8
E00122091,5.5,27.6,1.8,61.5,3.6
E00122092,18.8,27.8,5.1,46.1,2.2
E00122093,9.3,35.4,3.4,49.8,2.1
E00122094,5,31.4,2.5,57.7,3.3
E00122095,5.4,25.4,0.8,66.8,1.7
E00122096,7.2,31.5,1.2,56.2,4
E00122097,19.4,40.1,3.7,32.4,4.3
E00122098,9.3,55.9,1.8,30.4,2.6
E00122099,29.8,49.4,7.3,12.2,1.2
E00122100,22.2,41.2,3.6,29.9,3.2
E00122101,4.9,52.3,1.9,39.3,1.6
E00122102,12.8,34.9,3.2,47.2,1.8
E00122103,8.5,41.7,3.7,43.2,3
E00122123,10.5,28.7,5,53.9,1.9
E00122124,11.4,36.7,4.5,44.1,3.3
E00122127,9.7,40.8,3.6,44.4,1.5
E00122137,27.8,42.1,10.2,17.7,2.3
E00122138,29.7,36.4,9.6,19.2,5
E00122139,23.5,38.5,8.6,24,5.4
E00122140,42.5,29.5,4.1,19.2,4.8
E00122141,26,46.9,4.2,18.3,4.6
E00122142,25,32.4,4.5,34.7,3.4
E00122143,24,46.2,3.4,24.5,1.9
E00122144,27.5,40.7,8.5,18.2,5
E00122145,17.3,45.9,9.8,23.1,3.9
E00122147,11.7,41,5,40,2.3
E00122148,20.7,37.5,5,35,1.8
E00122149,18.8,36.3,5.8,34.2,5
E00122150,11.3,40.7,5.7,38.1,4.1
E00122151,19.3,37.3,6,34.1,3.2
E00122152,13.8,49.4,4.9,30,2
E00122153,19.7,34,6.7,35.6,4.1
E00122154,16.8,39.3,9.5,33.2,1.1
E00122155,24.5,38.8,4.5,29,3.1
E00122156,9.8,40.2,6,40.7,3.3
E00122176,23.7,43.1,6.3,24.5,2.4
E00122177,27.6,43.6,6,18.4,4.4
E00122178,27.7,40.4,9.9,18.8,3.1
E00122179,28.3,44.6,9.8,16.1,1.2
E00122180,16,49.4,9.6,22.4,2.6
E00122181,18.7,52.8,6.7,18.4,3.4
E00122182,25.5,49.8,5.2,17.2,2.2
E00122183,19.7,49.8,7.1,19.2,4.2
E00122184,25.8,41.2,11.5,17.3,4.2
E00122185,33.6,45.1,3.5,13.6,4.2
E00122186,35.4,44.1,3.6,13.3,3.6
E00122188,17,52.9,7.2,21.2,1.6
E00122189,33.3,39.5,1.9,20.5,4.8
E00122191,18.8,48.9,6.9,23.3,2.1
E00122200,14.5,25.7,4.6,50.2,5
E00122222,14.8,46.4,7.2,29.1,2.5
E00122224,14.6,49.8,4.4,28.6,2.5
E00122225,16.8,51,5.9,23.5,2.8
E00122227,17.5,50.8,6.2,24.4,1.1
E00122228,10.6,50.2,7,28.3,4
E00122229,23.9,43,6.5,22.5,4.1
E00122230,28.8,38,8,20.4,4.7
E00122231,20.9,47.1,7.3,22.3,2.4
E00122232,15.5,44.5,12,24.7,3.2
E00122233,9.8,51.8,5.9,29.1,3.4
E00122234,24.5,43.1,6.6,23.4,2.6
E00122235,12.6,50.8,6.3,27.6,2.7
E00122236,18.9,46.7,6.2,25.9,2.3
E00122237,34.1,30,8.3,21.2,6.5
E00122238,18.1,44.4,6.1,27.8,3.6
E00122239,27.2,39.2,6.7,24.4,2.5
E00122240,19.9,45.8,5.6,26.1,2.6
E00122241,19.8,43.2,5.4,29.5,2.2
E00122242,17.4,43.3,6.9,27.5,4.9
E00122243,17,37.3,7.7,32.1,5.9
E00122244,9.6,57.9,4.6,26.4,1.4
E00122245,14.5,55.2,3.3,24.5,2.5
E00122246,12.5,47.7,9.8,30.1,0
E00122247,27,40.4,7.1,22.1,3.4
E00122248,26.1,42.4,5.8,23.3,2.3
E00122249,31.8,34.3,6.1,21.6,6.1
E00122250,28.8,43.2,4.5,20.1,3.4
E00122251,19.4,43.5,8,26.6,2.5
E00122252,17,43.3,6.1,32,1.6
E00122253,19.4,45,4.1,29.3,2.1
E00122254,19,38.1,6.9,32.5,3.5
E00122255,32.9,35.7,7.1,19.5,4.8
E00122256,43.6,33,6.7,15.1,1.7
E00122257,25.5,39.8,6.2,25.2,3.3
E00122258,20.3,50,5,23,1.8
E00122259,20,41.5,5.4,30.2,2.9
E00122260,33.2,37.6,3.9,21,4.4
E00122261,14.4,49,6.2,28.4,2.1
E00122262,19.5,50.5,2.2,22.4,5.4
E00122263,21.5,46.1,6.9,24,1.4
E00122264,24.2,34.6,9.3,28.6,3.3
E00122265,45.4,29.8,8.5,14.9,1.4
E00122266,19.4,41.8,5.7,28.1,5
E00122267,29.3,52.2,3.9,12.5,2.2
E00122268,17.4,49.4,4.7,26.7,1.7
E00122269,19,47.6,3.5,25.5,4.3
E00122270,22.6,40.9,6.7,28.6,1.2
E00122271,21.6,45.2,4,26.6,2.5
E00122272,20.1,44.3,5.9,26.9,2.7
E00122273,29.9,39,2.6,22.7,5.8
E00122274,21.3,46.8,6.8,22.6,2.6
E00122275,22.7,47.4,4.3,22.7,2.8
E00122276,19.5,49.6,3.1,27.7,0
E00122277,15.9,31.5,2.4,47.1,3.1
E00122278,8.4,37.7,3.8,46.9,3.2
E00122279,16.5,29.3,5.7,46.5,2
E00122280,23.2,44.2,5.6,21,6
E00122281,11.3,41.7,5.7,39.9,1.4
E00122282,13.2,34.2,7.8,40.5,4.3
E00122283,18.8,30,7,41.3,2.8
E00122284,7.2,35.7,4.5,48.9,3.6
E00122285,7.1,37.1,6.3,47.8,1.8
E00122286,14.9,45.6,7.3,29.9,2.3
E00122287,17.4,37.3,2.9,41.3,1.1
E00122288,27.2,34.3,4.9,29.7,3.9
E00122289,17.2,41.2,5.2,33.5,2.8
E00122290,17.1,42.1,9.1,29.9,1.8
E00122291,24.4,44.9,7.1,20.5,3.2
E00122293,30.8,38.4,5.2,24,1.6
E00122294,16.3,30.1,5.1,47.5,1.1
E00122295,8.9,45.3,4.9,38.1,2.8
E00122296,17,32.6,4.3,44.6,1.4
E00122297,11.5,38.5,4.8,43.3,2
E00122298,9.8,42.8,3.7,41.4,2.3
E00122299,12.1,29.3,3.1,55.1,0.4
E00122300,12.1,40.9,3.2,41.3,2.4
E00122301,18.8,28.9,4.7,44.9,2.7
E00122302,18.5,38.6,4.7,34.6,3.5
E00122303,12,38.6,4.5,41.9,3
E00122305,9.9,53.6,3.1,30.7,2.8
E00122306,29.3,48.1,4.6,14.8,3.2
E00122307,32,40.4,4,19.6,4
E00122308,17.8,42.4,5.1,30.4,4.3
E00122310,30.8,44.5,3.3,17.5,3.8
E00122311,18,50.6,2.8,25.8,2.8
E00122312,6.1,55.7,2.8,33.7,1.6
E00122313,27.6,37.5,2.6,28.3,3.9
E00122314,25.2,42.8,1.9,26.4,3.8
E00122315,27.2,32.5,7,33.3,0
E00122316,21.4,35.7,1,37.1,4.8
E00122317,2.9,61.4,1.8,32.7,1.1
E00122318,22,41.8,4.1,29.5,2.6
E00122319,41.8,36.1,1.6,17.6,2.9
E00122320,29.3,39.7,5.9,19.7,5.5
E00122321,21.5,39.2,4.5,30.9,3.8
E00122322,44.1,35,4.7,13,3.1
E00122323,20,41,6.7,27.3,5.1
E00122324,18.5,42,8.6,28.4,2.5
E00122325,14.3,43.7,6.9,33.1,2
E00122326,16.7,45.3,5.2,31.3,1.6
E00122327,27.1,38,8.3,20.8,5.9
E00122328,22.9,41.6,8,23.3,4.2
E00122329,27.1,33.9,9.2,26.4,3.4
