areacd,hh_tenure_5a-000,hh_tenure_5a-001,hh_tenure_5a-002,hh_tenure_5a-003
E00122064,42.9,38.3,8.3,10.5
E00122065,34.4,32,18,15.6
E00122066,58.5,33.1,0.8,7.6
E00122067,57.7,33.3,3.3,5.7
E00122068,26.1,22.7,40.9,10.2
E00122069,45.7,33.3,2.5,18.5
E00122070,49.1,29.3,0.9,20.7
E00122071,74.5,22.5,0,2.9
E00122072,56.3,34,1,8.7
E00122073,54.7,28.4,2.7,14.2
E00122074,42.1,17.9,4.1,35.9
E00122075,4.7,14.7,75.2,5.4
E00122077,17.6,7.2,23.5,51.6
E00122078,35.5,25.8,12.9,25.8
E00122080,18.8,17.4,20.8,43.1
E00122083,11.9,11.9,57.9,18.2
E00122084,19.9,21.3,39,19.9
E00122085,24.6,24.2,11.8,39.3
E00122086,1.5,5.1,83.1,10.3
E00122087,51.2,24.8,0.8,23.3
E00122088,15.7,16.4,14.9,53
E00122089,29.7,23.4,2.3,44.5
E00122090,60.6,32.3,0.8,6.3
E00122091,57.8,19.3,0,23
E00122092,42.4,16,23.1,18.5
E00122093,47,35.9,1.7,15.4
E00122094,40.8,26.9,0,32.3
E00122095,46.4,29.5,3,21.1
E00122096,58.7,31.7,0,9.5
E00122097,22,17.4,27.3,33.3
E00122098,10.3,9.5,50,30.2
E00122099,11.6,5,75.2,8.3
E00122100,1.9,14.8,62,21.3
E00122101,24,15.1,3.4,57.5
E00122102,42,26.9,17.6,13.4
E00122103,50.8,31.5,0.8,16.9
E00122123,49.2,29.2,0.8,20.8
E00122124,47.9,31.1,10.9,10.1
E00122127,45.9,35.8,1.3,17
E00122137,66,19.2,1.3,13.5
E00122138,66.4,17.9,0,15.7
E00122139,60.8,21.5,0.8,16.9
E00122140,8.5,6,69.2,16.2
E00122141,22.6,25.6,38.3,13.5
E00122142,42.3,14.4,32.7,10.6
E00122143,18.3,27.5,43.1,11
E00122144,55.7,26.2,1.3,16.8
E00122145,50.4,28.9,1.5,19.3
E00122147,57.3,37.1,0.7,4.9
E00122148,68.6,27.9,0,3.6
E00122149,65.6,32.8,1.6,0
E00122150,68.2,23.9,3.4,4.5
E00122151,65.5,28.4,0,6
E00122152,40.5,38.9,0.8,19.8
E00122153,71.7,25,0,3.3
E00122154,61.2,34.1,0,4.7
E00122155,68.5,26.2,0,5.4
E00122156,68,27.2,0,4.7
E00122176,42.5,27.6,11.9,17.9
E00122177,58.1,24.3,1.5,16.2
E00122178,59.6,27,0.7,12.8
E00122179,40.5,33.1,3.1,23.3
E00122180,31.8,35.7,2.5,29.9
E00122181,47.7,37.7,1.5,13.1
E00122182,27.6,30.6,27.6,14.2
E00122183,47.5,35.8,0.8,15.8
E00122184,65.2,26.2,0,8.5
E00122185,15.7,21.6,52.2,10.4
E00122186,9.6,13,69.6,7.8
E00122188,42.8,38.4,0.7,18.1
E00122189,49.6,37.4,2.6,10.4
E00122191,45.9,44.2,0.6,9.3
E00122200,45.4,24.6,10.8,19.2
E00122222,32.3,44.6,1.5,21.5
E00122224,60.7,33.6,1.4,4.3
E00122225,22.3,43.8,10.7,23.2
E00122227,43.7,42.1,4.1,10.2
E00122228,47.6,42.9,0.7,8.8
E00122229,46.6,37.9,1.9,13.7
E00122230,55.5,38.3,1.6,4.7
E00122231,29.1,38.6,0.8,31.5
E00122232,53.2,40.5,0.8,5.6
E00122233,36,50.6,0.6,12.8
E00122234,67.1,25,0,7.9
E00122235,44.4,47.4,2.2,5.9
E00122236,55.9,35.3,0,8.8
E00122237,73.2,17.1,0,9.8
E00122238,57.6,32.6,0.7,9
E00122239,56.1,35.1,1.8,7
E00122240,36.4,28.5,20.5,14.6
E00122241,38.1,32.3,9.7,20
E00122242,34.3,47.8,0.7,17.2
E00122243,53.7,34.1,0.8,11.4
E00122244,31.7,43,0,25.4
E00122245,17.1,29.5,5.4,48.1
E00122246,29.5,32.8,1.6,36.1
E00122247,57,31.1,0,11.9
E00122248,33.9,21.8,30.6,13.7
E00122249,75.9,16.1,1.5,6.6
E00122250,43.8,24,7.3,25
E00122251,59.5,32.2,1.7,6.6
E00122252,53.9,37.5,1.6,7
E00122253,34.7,30.6,4.8,29.8
E00122254,50.7,30.6,0,18.7
E00122255,65.2,12,6.3,16.5
E00122256,7.5,6.7,74.6,11.2
E00122257,33.1,28.9,0.8,37.2
E00122258,18,18,3.3,60.7
E00122259,30,20,3.1,46.9
E00122260,15.6,9.6,10.4,64.4
E00122261,15.6,11.9,2.5,70
E00122262,11.5,16,16,56.4
E00122263,11.2,10.7,9.1,69
E00122264,31.5,24.6,1.5,42.3
E00122265,30.8,2.6,34.2,32.5
E00122266,28,32.9,4.9,34.1
E00122267,13.4,10.1,63.8,12.8
E00122268,16.2,24.8,7.6,51.4
E00122269,35.6,19.5,18.6,26.3
E00122270,34.9,28.7,0.8,35.7
E00122271,13.7,18.8,29.1,38.5
E00122272,19.2,23.3,17.1,40.4
E00122273,14.8,9.6,48.7,27
E00122274,51.2,32,0.8,16
E00122275,31.9,20,20,28.1
E00122276,30.3,42.6,0.8,26.2
E00122277,47.9,39.5,0.8,11.8
E00122278,41.1,34.4,4.4,20
E00122279,48.5,31.3,0,20.1
E00122280,12.6,18.2,62.9,6.3
E00122281,44.6,33.8,2.7,18.9
E00122282,51.1,35.1,0.8,13
E00122283,43,32.5,13.2,11.4
E00122284,45.8,35.5,0,18.7
E00122285,38.5,35.6,6.7,19.2
E00122286,36.4,44.2,3.9,15.5
E00122287,45.7,33.6,1.7,19
E00122288,35.9,39.3,12.8,12
E00122289,54.5,21.2,12.2,12.2
E00122290,38.7,25.3,18.7,17.3
E00122291,31.3,33.6,20.1,14.9
E00122293,20.8,20,45.6,13.6
E00122294,62.6,32.3,0,5.2
E00122295,50,38.2,0,11.8
E00122296,33.3,30.8,2.6,33.3
E00122297,39.2,36.9,13.8,10
E00122298,40.2,25.9,0.9,33
E00122299,56.8,34.4,0,8.8
E00122300,63.2,17.6,10.3,8.8
E00122301,50.8,36.2,0.8,12.3
E00122302,36.4,23.1,24.5,16.1
E00122303,49.6,30.8,0,19.5
E00122305,16.8,10.1,15.1,58
E00122306,14.5,11.5,57.3,16.8
E00122307,10.9,13.4,61.3,14.3
E00122308,30.4,15.6,11.1,43
E00122310,4.9,8.9,69.1,17.1
E00122311,1.9,3.8,54.4,39.9
E00122312,15.8,31.7,16.8,35.6
E00122313,7.2,8.6,58.3,25.9
E00122314,3,5.1,71.7,20.2
E00122315,36.7,3.3,48.9,11.1
E00122316,11.1,9.6,48.1,31.1
E00122317,13.2,9.6,3.7,73.5
E00122318,32.3,37.7,0.8,29.2
E00122319,9.1,8.2,69.1,13.6
E00122320,19.2,24.8,28,28
E00122321,17.1,15.8,20.5,46.6
E00122322,5.3,10.7,68.7,15.3
E00122323,59.9,35.8,1.5,2.9
E00122324,58,37,0,5
E00122325,54.7,35,0,10.3
E00122326,27.9,23.4,3.6,45
E00122327,73.6,20,0.7,5.7
E00122328,51.7,28.3,11,9
E00122329,62.6,32,0,5.4
E00122330,78.7,19.9,0,1.5
E00122331,47.1,42.1,0.7,10
E00122332,75.8,10.2,0.9,13
E00122333,48.1,39.8,0,12
E00122334,20.6,13.2,63.2,2.9
E00122335,62.7,28.4,0,9
