areacd,hh_size_5a-001,hh_size_5a-002,hh_size_5a-003,hh_size_5a-004
E00122064,22.4,38.1,22.4,17.2
E00122065,23.1,35.4,20,21.5
E00122066,25.2,36.1,18.5,20.2
E00122067,25.4,36.9,17.2,20.5
E00122068,39.8,33,15.9,11.4
E00122069,24.7,30.9,17.3,27.2
E00122070,25,45.7,14.7,14.7
E00122071,26.7,40.6,18.8,13.9
E00122072,26.9,46.2,9.6,17.3
E00122073,21.4,50.3,10.3,17.9
E00122074,37.7,41.9,7.9,12.6
E00122075,14.7,27.9,20.9,36.4
E00122077,42.3,34,14.7,9
E00122078,29,30.6,19.4,21
E00122080,33.3,33.3,22.9,10.4
E00122083,37.1,25.8,17,20.1
E00122084,37.6,22.6,18,21.8
E00122085,45,30.8,12.8,11.4
E00122086,32.4,24.3,19.9,23.5
E00122087,28.7,34.9,17.8,18.6
E00122088,31.6,36.8,17.3,14.3
E00122089,35.9,35.2,11.7,17.2
E00122090,23.6,48,15.7,12.6
E00122091,35.6,44.2,9.8,10.4
E00122092,44.5,37.4,8.8,9.2
E00122093,25.4,28,20.3,26.3
E00122094,38.9,34.4,9.9,16.8
E00122095,26.3,31.1,21,21.6
E00122096,29.4,31.7,18.3,20.6
E00122097,15.8,25.6,15,43.6
E00122098,12.1,24.1,19.8,44
E00122099,18.7,22,28.5,30.9
E00122100,6.5,20.4,16.7,56.5
E00122101,14.5,23.4,22.1,40
E00122102,29.3,37.9,13.8,19
E00122103,21.5,40,17.7,20.8
E00122123,20.8,40.8,15,23.3
E00122124,21.4,37.6,20.5,20.5
E00122127,19.6,43,19.6,17.7
E00122137,39.5,40.8,11.8,7.9
E00122138,40,44.3,5,10.7
E00122139,43.5,38.9,9.9,7.6
E00122140,76.5,19.1,1.7,2.6
E00122141,34.6,25.6,15.8,24.1
E00122142,50,28.8,8.7,12.5
E00122143,34.2,32.4,9,24.3
E00122144,39.3,40.7,8,12
E00122145,30.1,46.3,13.2,10.3
E00122147,14.3,55.7,8.6,21.4
E00122148,22.5,43.5,16.7,17.4
E00122149,20.7,57,11.6,10.7
E00122150,11.1,55.6,11.1,22.2
E00122151,17.2,44.8,19,19
E00122152,31.5,40,13.1,15.4
E00122153,17.6,52.9,13.7,15.7
E00122154,23.8,50,10.3,15.9
E00122155,25.4,46.2,13.8,14.6
E00122156,15.9,51.8,12.9,19.4
E00122176,34.3,38.7,12.4,14.6
E00122177,29.6,38.5,15.6,16.3
E00122178,28.6,43.6,12.9,15
E00122179,18.4,39.3,22.7,19.6
E00122180,24.4,31.4,17.9,26.3
E00122181,20.8,39.2,17.7,22.3
E00122182,29.9,27.6,14.2,28.4
E00122183,24.4,35.8,14.6,25.2
E00122184,33.3,41.1,14.2,11.3
E00122185,23.3,33.1,19.5,24.1
E00122186,49.6,28.7,8.7,13
E00122188,16.2,32.4,21.3,30.1
E00122189,38.7,30.3,16,15.1
E00122191,24.3,36.1,14.8,24.9
E00122200,38.8,40.3,10.1,10.9
E00122222,30.4,38.4,16,15.2
E00122224,12.9,48.9,15.1,23
E00122225,21.6,32.3,22.8,23.3
E00122227,18.6,36.1,19.6,25.8
E00122228,16.1,33.6,18.8,31.5
E00122229,28.7,44.5,11,15.9
E00122230,27.3,39.8,13.3,19.5
E00122231,47.2,25.2,12.6,15
E00122232,21.9,43.8,12.5,21.9
E00122233,17.4,35.4,18.6,28.6
E00122234,28.1,41,13.7,17.3
E00122235,11.7,32.8,25.5,29.9
E00122236,28.3,44.9,15.2,11.6
E00122237,30.7,62.2,3.9,3.1
E00122238,23.6,45.1,13.2,18.1
E00122239,33.1,37.3,12.7,16.9
E00122240,31.2,28.6,13,27.3
E00122241,34.2,38.1,14.2,13.5
E00122242,28.6,27.1,21.1,23.3
E00122243,18.5,38.7,11.3,31.5
E00122244,23.9,31.7,21.1,23.2
E00122245,31,27.9,17.1,24
E00122246,24.6,36.9,16.4,22.1
E00122247,24.2,41.7,17.4,16.7
E00122248,28.9,28.1,17.4,25.6
E00122249,36.5,44.5,14.6,4.4
E00122250,40.9,31.6,10.9,16.6
E00122251,30.3,42,15.1,12.6
E00122252,30.5,33.6,20.3,15.6
E00122253,26.2,38.5,15.6,19.7
E00122254,37.9,31.8,12.1,18.2
E00122255,68.4,21.5,5.1,5.1
E00122256,72.2,19.5,3.8,4.5
E00122257,38.7,33.1,10.5,17.7
E00122258,53.3,26,8,12.7
E00122259,46.6,33.6,14.5,5.3
E00122260,54.8,30.4,11.1,3.7
E00122261,50.3,27.3,13.7,8.7
E00122262,58.7,22.6,8.4,10.3
E00122263,51.2,23,13.1,12.7
E00122264,56.9,26.9,9.2,6.9
E00122265,82.1,14.5,0.9,2.6
E00122266,43.6,38.7,6.1,11.7
E00122267,38.9,30.2,15.4,15.4
E00122268,48.6,23.8,12.4,15.2
E00122269,27,44.3,12.2,16.5
E00122270,37.7,26.2,15.4,20.8
E00122271,36.2,31,19.8,12.9
E00122272,49.3,28.1,13,9.6
E00122273,76.6,16.2,4.5,2.7
E00122274,29,40.3,17.7,12.9
E00122275,50.7,21.6,12.7,14.9
E00122276,23.8,27.9,22.1,26.2
E00122277,12,41,22.2,24.8
E00122278,20.4,39.2,19.3,21
E00122279,29.3,45.1,11.3,14.3
E00122280,34,23.6,20.1,22.2
E00122281,23.3,43.8,13.7,19.2
E00122282,21.5,42.3,11.5,24.6
E00122283,30.7,40.4,12.3,16.7
E00122284,19.2,45.2,15.4,20.2
E00122285,25.7,41,16.2,17.1
E00122286,24.6,38.5,19.2,17.7
E00122287,14.4,48.3,16.1,21.2
E00122288,22.4,44,15.5,18.1
E00122289,27.4,42.7,14.6,15.3
E00122290,19,36.7,27.8,16.5
E00122291,25.9,28.1,17,28.9
E00122293,29.7,23.4,21.1,25.8
E00122294,20.1,48.1,16.9,14.9
E00122295,11.3,43.4,19.8,25.5
