areacd,has_ever_worked-001,has_ever_worked-002,has_ever_worked-003
E00122064,15.2,62.6,22.2
E00122065,11.8,55.9,32.3
E00122066,6.5,62.1,31.4
E00122067,15,74,11
E00122068,7.8,71.1,21.1
E00122069,7.1,41.6,51.3
E00122070,10.7,82.5,6.8
E00122071,8.3,76,15.7
E00122072,15.5,72.8,11.7
E00122073,10.1,70.5,19.4
E00122074,12.8,56.2,31.1
E00122075,12.1,49,38.9
E00122077,32.8,47.5,19.7
E00122078,13.5,65.9,20.6
E00122080,22.4,50.4,27.2
E00122083,10.5,54.9,34.6
E00122084,14.4,56.8,28.8
E00122085,33.9,41.9,24.2
E00122086,11.8,50,38.2
E00122087,14.2,68.8,17
E00122088,23.3,47.5,29.2
E00122089,20,52.9,27.1
E00122090,4.5,84.8,10.6
E00122091,9.9,78.3,11.8
E00122092,4.6,82.5,12.9
E00122093,14.4,65.4,20.2
E00122094,15.5,71.1,13.4
E00122095,16.4,63.6,20
E00122096,13.7,77.1,9.2
E00122097,18.2,48.3,33.6
E00122098,24.4,46.6,29
E00122099,7.1,47.5,45.4
E00122100,24.5,34.5,40.9
E00122101,38.8,39.7,21.5
E00122102,13.6,69.1,17.3
E00122103,17.1,61,22
E00122123,7.6,74.6,17.8
E00122124,9,71,20
E00122127,5.1,75.2,19.7
E00122137,7.8,81.4,10.8
E00122138,8.3,79.5,12.2
E00122139,6,73.9,20.1
E00122140,4,75,21
E00122141,12,52,36
E00122142,8.2,75.5,16.4
E00122143,12.6,57.3,30.1
E00122144,4,81.6,14.4
E00122145,7.9,82.5,9.5
E00122147,6.8,77.4,15.8
E00122148,2.8,76.5,20.7
E00122149,5.8,79.9,14.4
E00122150,6.3,75,18.8
E00122151,11.4,74.5,14.1
E00122152,18.3,71.6,10.1
E00122153,8,79.8,12.2
E00122154,11.4,72.1,16.4
E00122155,3.3,71.8,24.9
E00122156,11.8,76.8,11.3
E00122176,7.9,67.7,24.4
E00122177,9.6,64,26.4
E00122178,8.2,71.4,20.4
E00122179,8.5,68.4,23.2
E00122180,15.7,63.5,20.9
E00122181,12,72.8,15.2
E00122182,11.5,58.4,30.1
E00122183,6.8,63.1,30.1
E00122184,5.2,76.5,18.3
E00122185,15.7,55.7,28.6
E00122186,11.5,59,29.5
E00122188,16.8,58.9,24.3
E00122189,8.7,72.2,19.1
E00122191,9.1,69.1,21.7
E00122200,15.4,63.1,21.5
E00122222,17.5,67.5,15
E00122224,14.8,71.1,14.1
E00122225,16.5,62.5,21
E00122227,9.1,65.8,25.1
E00122228,13.6,69.7,16.7
E00122229,6.3,80.3,13.4
E00122230,8.9,75.6,15.6
E00122231,17.1,62.2,20.7
E00122232,9.6,74.1,16.3
E00122233,12,65,23
E00122234,10.7,78,11.3
E00122235,7,74.8,18.3
E00122236,6.3,78.3,15.4
E00122237,4.6,82.1,13.2
E00122238,7.9,71.2,20.9
E00122239,3.6,77.8,18.6
E00122240,7.1,73.5,19.4
E00122241,8.7,65.9,25.4
E00122242,14.3,64.3,21.4
E00122243,14.5,66.9,18.5
E00122244,16.7,62.2,21.1
E00122245,18.6,52.3,29.1
E00122246,10.4,74.5,15.1
E00122247,13.8,74.3,11.8
E00122248,14,49.6,36.4
E00122249,6.6,80.1,13.3
E00122250,4.9,75.4,19.7
E00122251,7.3,68.3,24.4
E00122252,11,74,15
E00122253,18.4,55.3,26.3
E00122254,11.7,67,21.3
E00122255,3.9,82.5,13.6
E00122256,9.1,66.7,24.2
E00122257,7.8,68.4,23.8
E00122258,13.1,67.9,19
E00122259,22.3,60.6,17
E00122260,13.4,69.6,17
E00122261,11.5,56.4,32.1
E00122262,12.7,58,29.3
E00122263,13.5,66.9,19.5
E00122264,9.4,60,30.6
E00122265,9.2,70.8,20
E00122266,5.7,71.4,22.9
E00122267,7,65.8,27.2
E00122268,8.2,63.9,27.9
E00122269,10.8,73.3,15.8
E00122270,15.7,58.7,25.6
E00122271,10.1,59.6,30.3
E00122272,13.9,66.3,19.8
E00122273,2.9,73.1,24
E00122274,5.6,79,15.3
E00122275,6.4,66.1,27.5
E00122276,13,65.2,21.7
E00122277,6.8,70.1,23.1
E00122278,11.8,77.6,10.6
E00122279,8.6,84,7.4
E00122280,12.1,61.7,26.2
E00122281,10.4,80.9,8.7
E00122282,9.1,77.7,13.2
E00122283,7.3,72.5,20.2
E00122284,12,78,10
E00122285,18.3,65.9,15.9
E00122286,15.1,67.2,17.6
E00122287,13.6,68.2,18.2
E00122288,5.7,65.2,29.1
E00122289,12.3,74.8,12.9
E00122290,18.6,51.4,30
E00122291,10.4,62.3,27.4
E00122293,7.5,61.7,30.8
E00122294,8.2,75,16.8
E00122295,16.9,66.1,16.9
E00122296,13.2,50.4,36.4
E00122297,11.1,71.3,17.6
E00122298,11.4,76.1,12.5
E00122299,11.5,79.4,9.2
E00122300,12.5,74.3,13.2
E00122301,5.6,66.1,28.2
E00122302,14.1,68.9,17
E00122303,6.9,78.6,14.5
E00122305,38,39.8,22.3
E00122306,9.6,59.6,30.8
E00122307,17.4,56.5,26.1
E00122308,17.3,52.6,30.1
E00122310,12.9,54.2,32.9
E00122311,25.5,45.3,29.2
E00122312,23,45.9,31.1
E00122313,12.2,61.6,26.2
E00122314,16.3,58.7,25
E00122315,4.6,83.9,11.5
E00122316,18.9,52.3,28.8
E00122317,44,31.2,24.8
E00122318,15.8,54.7,29.5
E00122319,9.4,43.3,47.2
E00122320,13.3,53.1,33.6
E00122321,19,47.4,33.6
E00122322,7.5,47.2,45.3
E00122323,8.6,77.8,13.5
E00122324,9.1,75.2,15.7
E00122325,13,71.5,15.4
E00122326,13.7,63.2,23.2
E00122327,1.6,84.7,13.7
E00122328,4.2,83.1,12.7
E00122329,9.1,77.6,13.3
E00122330,3.3,85.6,11
E00122331,12.8,68.8,18.4
E00122332,7.7,75,17.3
E00122333,8.1,78.5,13.5
E00122334,4.2,76.4,19.4
E00122335,10.1,82.3,7.6
E00122336,10.9,75.2,13.9
E00122337,9.9,76.6,13.5
E00122338,8.7,64.1,27.2
E00122339,7.8,68.3,23.9
E00122340,7.9,73.5,18.5
E00122341,5.1,77.2,17.6
E00122342,7.1,76.6,16.2
E00122343,7.8,74.7,17.5
E00122344,11.6,75.2,13.2
E00122345,7,78.1,14.8
E00122346,6.2,62.1,31.7
E00122347,9.4,82.7,7.9
E00122348,5.4,79.1,15.5
E00122350,11.4,74.3,14.3
E00122351,24.9,51.5,23.7
E00122352,33.1,44.8,22.1
E00122353,32.4,45.5,22.1
E00122354,35,43.3,21.7
E00122355,18.8,58.9,22.3
E00122356,24.8,45.7,29.5
E00122357,16.3,49.4,34.3
E00122358,9.5,55.8,34.7
E00122359,25.3,50.6,24
E00122360,16.3,66,17.7
E00122361,33.1,43.5,23.4
E00122362,21.4,40.9,37.7
E00122363,28.8,41.7,29.5
E00122364,30.3,43.2,26.6
E00122365,32.7,44.2,23.1
E00122366,20.7,52.5,26.8
E00122367,21.1,48.7,30.3
E00122368,16.2,61.3,22.5
E00122369,22.7,45.3,32
E00122370,18.4,63.2,18.4
E00122371,30.8,41.8,27.4
E00122372,11.4,75.8,12.9
E00122373,18.5,52.6,28.9
E00122374,29.1,55.2,15.7
E00122375,27.1,49,23.9
E00122376,31.8,53.1,15.1
E00122377,27.3,50.6,22
E00122378,7.1,62.8,30.1
E00122403,10.8,61.8,27.5
E00122404,8.6,79,12.4
E00122406,13,70,17
E00122407,9.1,75.2,15.7
E00122409,11.6,55.8,32.6
E00122410,9.4,79.2,11.3
E00122411,12.4,61.2,26.4
E00122412,9.8,52.9,37.3
E00122413,8.3,71.6,20.1
E00122414,15.7,67.9,16.4
E00122415,13.9,60.7,25.4
E00122416,4.8,73.4,21.8
E00122417,13.3,71.4,15.3
E00122418,10.3,65.5,24.1
E00122419,8.1,73.5,18.4
E00122420,11.2,72,16.8
E00122421,9.4,71.9,18.8
E00122422,9.3,75.7,15
E00122425,6.6,85.3,8.1
E00122433,12.7,72.2,15.1
E00122434,2.6,81.9,15.5
E00122438,10.7,67,22.3
E00122439,6.6,73.7,19.7
E00122440,8.9,79.7,11.4
E00122441,25.6,60.5,14
E00122442,12.1,71,16.8
E00122443,3,75,22
E00122444,12.6,77.8,9.6
E00122445,6.8,73,20.3
E00122446,5.5,77,17.5
E00122447,10.1,74.3,15.5
E00122448,10.6,69.4,20
E00122449,8.8,73.5,17.6
