areacd,english_proficiency_4a-001,english_proficiency_4a-002,english_proficiency_4a-003
E00122064,97.4,2.2,0.3
E00122065,97.9,2.1,0
E00122066,98.7,1.3,0
E00122067,97.9,2.1,0
E00122068,98.9,1.1,0
E00122069,97.7,1.9,0.4
E00122070,95.8,4.2,0
E00122071,98.4,1.6,0
E00122072,100,0,0
E00122073,97.6,2.1,0.3
E00122074,82.2,16.2,1.6
E00122075,94.8,4.7,0.5
E00122077,88.2,11.8,0
E00122078,87.8,11.9,0.3
E00122080,91,8.4,0.7
E00122083,87.4,10.6,2
E00122084,79.5,17.4,3.2
E00122085,90.7,9,0.3
E00122086,94.8,4.9,0.3
E00122087,91,8.7,0.3
E00122088,86.8,12.8,0.3
E00122089,85.8,12,2.2
E00122090,94.7,5.3,0
E00122091,91.5,7.6,0.9
E00122092,94.2,5.1,0.7
E00122093,97,2.4,0.7
E00122094,92.7,7.3,0
E00122095,84,14,2
E00122096,95.6,4.1,0.3
E00122097,80.6,16.4,2.9
E00122098,84.2,13.6,2.2
E00122099,95.5,4.2,0.3
E00122100,77.2,18.8,3.9
E00122101,86.8,11.4,1.8
E00122102,95.3,4.3,0.4
E00122103,95.3,4.1,0.6
E00122123,97.4,2.6,0
E00122124,98.6,1.4,0
E00122127,100,0,0
E00122137,99.3,0.3,0.3
E00122138,100,0,0
E00122139,99.6,0.4,0
E00122140,96.7,2,1.3
E00122141,98.7,1.3,0
E00122142,98.4,1.6,0
E00122143,95.2,4.8,0
E00122144,98.6,1,0.3
E00122145,99.3,0.7,0
E00122147,99.7,0.3,0
E00122148,98.8,0.9,0.3
E00122149,99.6,0.4,0
E00122150,98.7,1.3,0
E00122151,98.9,1.1,0
E00122152,98.9,1.1,0
E00122153,99.4,0.6,0
E00122154,99.6,0.4,0
E00122155,99.7,0.3,0
E00122156,96.8,2.9,0.2
E00122176,98.6,1.4,0
E00122177,99.7,0.3,0
E00122178,100,0,0
E00122179,99,1,0
