areacd,in_full_time_education-001,in_full_time_education-002
E00122064,19.5,80.5
E00122065,18.4,81.6
E00122066,15.3,84.7
E00122067,17.1,82.9
E00122068,21,79
E00122069,13.9,86.1
E00122070,14.1,85.9
E00122071,14.5,85.5
E00122072,15.1,84.9
E00122073,13.3,86.7
E00122074,25,75
E00122075,33.2,66.8
E00122077,52.2,47.8
E00122078,24.1,75.9
E00122080,31.4,68.6
E00122083,23.2,76.8
E00122084,20.3,79.7
E00122085,53.3,46.7
E00122086,28.4,71.6
E00122087,27.7,72.3
E00122088,30.9,69.1
E00122089,24.4,75.6
E00122090,12.6,87.4
E00122091,16.7,83.3
E00122092,13.3,86.7
E00122093,29.2,70.8
E00122094,19.9,80.1
E00122095,20.8,79.3
E00122096,21.2,78.8
E00122097,33.7,66.3
E00122098,51.2,48.8
E00122099,34.2,65.8
E00122100,49,51
E00122101,63.1,36.9
E00122102,16.9,83.1
E00122103,21.7,78.3
E00122123,20.8,79.2
E00122124,18.1,81.9
E00122127,14.4,85.6
E00122137,11.5,88.5
E00122138,12.1,87.9
E00122139,12.9,87.1
E00122140,4.6,95.4
E00122141,20.3,79.7
E00122142,11.3,88.7
E00122143,20.6,79.4
E00122144,11,89
E00122145,14.6,85.4
E00122147,16.7,83.3
E00122148,18.2,81.8
E00122149,10.7,89.3
E00122150,16.8,83.2
E00122151,14.1,85.9
E00122152,14.9,85.1
E00122153,13.1,86.9
E00122154,11.7,88.3
E00122155,9.4,90.6
E00122156,15.1,84.9
E00122176,13.8,86.2
E00122177,18.2,81.8
E00122178,9.4,90.6
E00122179,19.1,80.9
E00122180,23.8,76.2
E00122181,17.6,82.4
E00122182,21,79
E00122183,19.4,80.6
E00122184,12.1,87.9
E00122185,21.4,78.6
E00122186,20.7,79.3
E00122188,21.2,78.8
E00122189,17.9,82.1
E00122191,19.1,80.9
E00122200,12.3,87.7
E00122222,17.2,82.8
E00122224,14.3,85.7
E00122225,23.4,76.6
E00122227,21.1,78.9
E00122228,21.4,78.6
E00122229,15,85
E00122230,12.3,87.7
E00122231,15.9,84.1
E00122232,12.1,87.9
E00122233,19.7,80.3
E00122234,17.3,82.7
E00122235,23.1,76.9
E00122236,13.5,86.5
E00122237,4,96
E00122238,15.7,84.3
E00122239,11.5,88.5
E00122240,20.4,79.6
E00122241,18.2,81.8
E00122242,19.9,80.1
E00122243,21.8,78.2
E00122244,22.7,77.3
E00122245,24.4,75.6
E00122246,19.6,80.4
E00122247,14.7,85.3
E00122248,23.4,76.6
E00122249,4.7,95.3
E00122250,20.1,79.9
E00122251,14.9,85.1
E00122252,13,87
E00122253,18,82
E00122254,13.7,86.3
E00122255,6.7,93.3
E00122256,8.9,91.1
E00122257,10.7,89.3
E00122258,15.7,84.3
E00122259,17.7,82.3
E00122260,12.5,87.5
E00122261,17.2,82.8
E00122262,13,87
E00122263,18.4,81.6
E00122264,12.1,87.9
E00122265,4.2,95.8
E00122266,11,89
E00122267,19.7,80.3
E00122268,21.6,78.4
E00122269,18.9,81.1
E00122270,16.1,83.9
E00122271,22.6,77.4
E00122272,18,82
E00122273,9.2,90.8
E00122274,11.9,88.1
E00122275,21.2,78.8
E00122276,22.6,77.4
E00122277,17.8,82.2
E00122278,18.7,81.3
E00122279,12.7,87.3
E00122280,22.2,77.8
E00122281,18,82
E00122282,19.5,80.5
E00122283,9.7,90.3
E00122284,16,84
E00122285,17,83
E00122286,17.7,82.3
E00122287,16.2,83.8
E00122288,11,89
E00122289,12.3,87.7
E00122290,14.8,85.2
E00122291,22.7,77.3
E00122293,21.2,78.8
E00122294,13.4,86.6
E00122295,18.6,81.4
E00122296,21.8,78.2
E00122297,21.9,78.1
E00122298,11.9,88.1
E00122299,20.4,79.6
E00122300,22.1,77.9
E00122301,18.7,81.3
E00122302,17.7,82.3
E00122303,17.2,82.8
E00122305,50.9,49.1
E00122306,25.5,74.5
E00122307,32,68
E00122308,28.6,71.4
E00122310,28.8,71.2
E00122311,45.7,54.3
E00122312,42.8,57.2
E00122313,25.1,74.9
E00122314,22.9,77.1
E00122315,5.3,94.7
E00122316,28.2,71.8
E00122317,64.8,35.2
E00122318,22.9,77.1
E00122319,29.8,70.2
E00122320,23,77
E00122321,28.4,71.6
E00122322,26.4,73.6
E00122323,15,85
E00122324,13,87
E00122325,16.2,83.8
E00122326,17.8,82.2
E00122327,9.5,90.5
E00122328,9.7,90.3
E00122329,14.7,85.3
E00122330,12.1,87.9
E00122331,15.4,84.6
E00122332,4.6,95.4
E00122333,17.6,82.4
E00122334,7.6,92.4
E00122335,15.1,84.9
E00122336,19.9,80.1
E00122337,13.8,86.2
E00122338,18,82
E00122339,10.2,89.8
E00122340,15.4,84.6
E00122341,14.2,85.8
E00122342,10,90
E00122343,12.8,87.2
E00122344,15.8,84.2
E00122345,12.1,87.9
E00122346,13.1,86.9
E00122347,9.1,90.9
E00122348,10.3,89.7
E00122350,25.5,74.5
E00122351,41.9,58.1
E00122352,38.3,61.7
E00122353,52.8,47.2
E00122354,39.6,60.4
E00122355,21.3,78.7
E00122356,31.6,68.4
E00122357,29.3,70.7
E00122358,29.2,70.8
E00122359,36.5,63.5
E00122360,28.4,71.6
E00122361,49.1,50.9
E00122362,44,56
E00122363,57.5,42.5
E00122364,56.1,43.9
E00122365,75.9,24.1
E00122366,44.8,55.2
E00122367,41.8,58.2
E00122368,23.3,76.7
E00122369,56.3,43.7
E00122370,27,73
E00122371,56.4,43.6
E00122372,19.4,80.6
E00122373,32.8,67.2
E00122374,51.1,48.9
E00122375,64.8,35.2
E00122376,56.3,43.7
E00122377,59.8,40.2
E00122378,29.6,70.4
E00122403,19.5,80.5
E00122404,17,83
E00122406,20.1,79.9
E00122407,17.8,82.2
E00122409,33.2,66.8
E00122410,12.2,87.8
E00122411,19,81
E00122412,24,76
E00122413,13.9,86.1
E00122414,20.2,79.8
E00122415,29.5,70.5
E00122416,11,89
E00122417,18.5,81.5
E00122418,16.5,83.5
E00122419,12.4,87.6
E00122420,15.4,84.6
E00122421,12.4,87.6
E00122422,8.1,91.9
E00122425,12,88
E00122433,18,82
E00122434,10.3,89.7
E00122438,16.1,83.9
E00122439,7,93
E00122440,11.6,88.4
E00122441,27,73
E00122442,18.2,81.8
E00122443,7.1,92.9
E00122444,6.6,93.4
E00122445,12.7,87.3
E00122446,11.5,88.5
E00122447,14.3,85.7
E00122448,12.3,87.7
E00122449,19.2,80.8
E00122450,10.9,89.1
E00122451,19.2,80.8
E00122452,15.4,84.6
E00122453,19.6,80.4
E00122454,12.2,87.8
E00122455,23.2,76.8
E00122456,11.3,88.7
E00122457,23.8,76.2
E00122458,18.2,81.8
E00122459,19.7,80.3
E00122460,42.1,57.9
E00122461,41,59
E00122462,29.3,70.7
E00122463,28,72
E00122464,39.6,60.4
E00122465,28,72
E00122466,32.2,67.8
E00122467,30.7,69.3
E00122468,50,50
E00122469,36.1,63.9
E00122470,32.8,67.2
E00122471,14.6,85.4
E00122472,27.7,72.3
E00122474,43.8,56.2
E00122476,35.7,64.3
E00122477,24.2,75.8
E00122478,25.8,74.2
E00122479,31.4,68.6
E00122482,32.4,67.6
E00122483,28.8,71.2
E00122484,29.9,70.1
E00122485,26.2,73.8
E00122486,27.3,72.7
E00122487,23.1,76.9
E00122488,23.8,76.2
E00122489,20.1,79.9
E00122490,32.1,67.9
E00122491,15.9,84.1
E00122493,30.1,69.9
E00122494,27.9,72.1
E00122495,15.9,84.1
E00122496,14.3,85.7
E00122497,16.2,83.8
E00122499,30.3,69.7
E00122500,45.4,54.6
E00122502,42.1,57.9
E00122503,32.7,67.3
E00122504,29,71
E00122505,25.9,74.1
E00122506,40.1,59.9
E00122509,22.8,77.2
E00122510,19.4,80.6
E00122512,39.4,60.6
E00122513,20.3,79.7
E00122514,18.4,81.6
E00122799,20.4,79.6
E00122801,16.7,83.3
E00122802,19.7,80.3
E00122803,34.1,65.9
E00122804,21,79
E00122805,25.6,74.4
E00122806,13.3,86.7
E00122807,19.8,80.2
E00122808,21.5,78.5
E00122809,18.1,81.9
E00122810,25.4,74.6
E00122811,15.9,84.1
E00122812,11.7,88.3
E00122853,16.7,83.3
E00122854,15.7,84.3
E00122855,14.2,85.8
E00122856,21.1,78.9
E00122857,16.6,83.4
E00122858,21,79
E00122859,12.4,87.6
E00122860,10.4,89.6
E00122861,16.9,83.1
E00122862,23.1,76.9
E00122863,8.6,91.4
E00122864,11.2,88.8
E00122865,9.6,90.4
E00122866,8.1,91.9
E00122867,18.4,81.6
E00122868,11.5,88.5
E00122870,23.4,76.6
E00122871,22.4,77.6
E00122872,17.6,82.4
E00122873,12.7,87.3
E00122874,14.8,85.2
E00122875,20.1,79.9
E00122876,11.8,88.2
E00122877,24.7,75.3
E00122878,19.8,80.2
E00122880,13.2,86.8
E00122881,17.4,82.6
E00122882,14.9,85.1
E00122883,14.2,85.8
E00122884,22.2,77.8
E00122885,16.9,83.1
E00122886,15.7,84.3
E00122887,22,78
E00122888,16.8,83.2
E00122889,16.4,83.6
E00122890,14.8,85.2
E00122891,23.5,76.5
E00122892,16.1,83.9
E00122893,17.2,82.8
E00122894,16.8,83.2
E00122895,12.1,87.9
E00122896,13.8,86.2
E00122897,12.6,87.4
E00122898,11.8,88.2
E00122899,19.6,80.4
E00122900,14.9,85.1
E00122901,12.8,87.2
E00122902,20.9,79.1
E00122903,14.6,85.4
E00122934,21.1,78.9
E00122936,6.5,93.5
E00122937,9.5,90.5
E00122938,19.5,80.5
E00122939,28.2,71.8
E00122940,32.7,67.3
E00122941,16.5,83.5
E00122942,12,88
E00122943,16.9,83.1
E00122944,16.7,83.3
E00122945,20.6,79.4
E00122946,6.4,93.6
E00122947,14,86
E00122948,16.2,83.8
E00122949,20.4,79.6
E00122950,23.1,76.9
E00122951,16.1,83.9
E00122952,16.5,83.5
E00122953,12.7,87.3
E00122954,18.5,81.5
E00122955,20.1,79.9
E00122956,19,81
E00122957,17.1,82.9
E00122958,13.9,86.1
E00122959,18.5,81.5
E00122960,17.7,82.3
E00122961,22.4,77.6
E00122962,16.6,83.4
E00122963,23.1,76.9
E00122964,25.3,74.7
E00122965,21.7,78.3
E00122966,17.7,82.3
E00122967,17.5,82.5
E00122968,19.1,80.9
E00122969,19.3,80.7
E00122970,20.7,79.3
E00122971,15.3,84.7
E00122972,13.8,86.2
E00122973,17.3,82.7
E00122974,23.1,76.9
E00122975,13.8,86.2
E00122976,12.9,87.1
E00122977,16.4,83.6
E00122978,10.7,89.3
E00122979,14.1,85.9
E00122980,25.4,74.6
E00122981,9.5,90.5
E00122982,9.1,90.9
E00122983,10,90
E00122984,15.6,84.4
E00122985,15.4,84.6
E00122986,13.2,86.8
E00122987,11.6,88.4
E00122988,11.3,88.7
E00122989,18.2,81.8
E00122990,13.6,86.4
E00122991,4.5,95.5
E00122992,3.9,96.1
E00122993,7.4,92.6
E00122994,14.8,85.2
E00122995,8.2,91.8
E00122996,10.2,89.8
E00122997,10.5,89.5
E00122998,8.9,91.1
E00122999,7.7,92.3
E00123000,10.8,89.2
E00123001,8.6,91.4
E00123002,12.1,87.9
E00123003,8.4,91.6
E00123004,21,79
E00123005,12.2,87.8
E00123006,21.7,78.3
E00123007,9.3,90.7
E00123008,11.4,88.6
E00123009,13.5,86.5
E00123010,19.9,80.1
E00123011,10.5,89.5
E00123012,13.1,86.9
E00123013,17.4,82.6
E00123014,6.3,93.7
E00123015,15,85
E00123016,8.2,91.8
E00123017,17.7,82.3
E00123037,12.1,87.9
E00123064,6.3,93.7
E00123065,10.5,89.5
E00123066,4.4,95.6
E00123067,19.7,80.3
E00123068,4.9,95.1
E00123069,7.5,92.5
E00123070,7,93
E00123071,16.7,83.3
E00123072,13.4,86.6
E00123073,17.9,82.1
E00123074,15.8,84.2
E00123075,15.1,84.9
E00123076,24.9,75.1
E00123077,18.6,81.4
E00123078,22,78
E00123079,19.2,80.8
E00123080,14.5,85.5
E00123081,22.6,77.4
E00123082,12.5,87.5
E00123083,21,79
E00123084,17.9,82.1
E00123085,12.3,87.8
E00123086,10.1,89.9
E00123087,16.2,83.8
E00123088,13.5,86.5
E00123114,23.9,76.1
E00123115,9.5,90.5
E00123116,11.9,88.1
E00123117,18.2,81.8
E00123118,10.2,89.8
E00123119,11.3,88.7
E00123120,11.4,88.6
E00123121,7.3,92.7
E00123122,2.5,97.5
E00123123,6.4,93.6
E00123124,12.1,87.9
E00123125,7.8,92.2
E00123126,18.1,81.9
E00123127,8.3,91.7
E00123128,9.8,90.2
E00123129,9.5,90.5
E00123130,12.6,87.4
E00123131,12.8,87.2
E00123132,10.6,89.4
E00123133,8.6,91.4
E00123135,9.3,90.7
E00123136,20.2,79.8
E00123137,3.6,96.4
E00123138,22.7,77.3
E00124308,11.5,88.5
E00124309,17.4,82.6
E00125031,10.8,89.2
E00125032,12.8,87.2
E00125033,15.2,84.8
E00125034,12.7,87.3
E00125035,2,98
E00125036,15.3,84.7
E00125037,15,85
E00125038,11.3,88.7
E00125039,10.4,89.6
E00125040,7.8,92.2
E00125041,8.4,91.6
E00125042,7.7,92.3
E00125043,10.8,89.2
E00125044,7.2,92.8
E00125045,11,89
E00125046,18.1,81.9
E00125047,18.4,81.6
E00125048,4.3,95.7
E00125049,19.2,80.8
E00125050,18.6,81.4
E00125051,18.1,81.9
E00125052,15.1,84.9
E00125053,20.6,79.4
E00125054,7.8,92.2
E00125055,11.4,88.6
E00125056,1,99
E00125057,11.9,88.1
E00125058,20.4,79.6
E00125059,12.6,87.4
E00125060,11.3,88.7
E00125061,28.3,71.7
E00125062,11.3,88.7
E00125063,13.1,86.9
E00125064,14.3,85.7
E00125065,3.4,96.6
E00125066,11,89
E00125067,10.3,89.7
E00125068,9.2,90.8
E00125090,20.3,79.7
E00125113,19.8,80.2
E00125115,12.7,87.3
E00125116,17.6,82.4
E00125117,12.4,87.6
E00125118,12.2,87.8
E00125119,17.6,82.4
E00125120,16.8,83.2
E00125121,7.9,92.1
E00125122,13.4,86.6
E00125123,6,94
E00125124,15.3,84.7
E00125125,16.3,83.7
E00125126,8.6,91.4
E00125127,6.3,93.7
E00125128,18.8,81.2
E00125131,13.4,86.6
E00125143,15.6,84.4
