areacd,residence_length_6b-001,residence_length_6b-002,residence_length_6b-003,residence_length_6b-004,residence_length_6b-005
E00122064,90.5,6.9,0.6,0.3,1.6
E00122065,95.6,2.4,1.2,0.3,0.6
E00122066,93.6,3.5,1.6,0.3,1
E00122067,91.8,7.8,0.3,0,0
E00122068,94.5,4.4,1.1,0,0
E00122069,91.4,5.6,1.5,0.4,1.1
E00122070,87.2,10.9,0.8,0.8,0.4
E00122071,91.5,7.7,0,0,0.8
E00122072,97.8,1.3,0.4,0.4,0
E00122073,94.7,3.8,0,0.6,0.9
E00122074,65.1,14.4,4.3,4.8,11.4
E00122075,92.6,4.2,1.5,0.5,1.2
E00122077,74.7,8.4,2.5,4.1,10.3
E00122078,83,8.7,6,1,1.3
E00122080,79.5,11,3.9,2.9,2.6
E00122083,77.3,11.7,4.1,2.5,4.4
E00122084,69.6,14.1,7.4,4.9,4
E00122085,78.8,9.5,3.8,3.8,4.1
E00122086,86.9,10.4,1.2,0.3,1.2
E00122087,75.7,12.8,3.3,2.7,5.5
E00122088,71.9,8.8,7.8,6.5,4.9
E00122089,69.2,14.5,5.4,5.1,5.8
E00122090,89.4,8.5,1.8,0,0.4
E00122091,73.5,17.6,4,2.5,2.5
E00122092,82.9,10.2,2.4,2.8,1.7
E00122093,86.4,7.9,3,0,2.6
E00122094,72.7,21.6,3.2,1.8,0.7
E00122095,69,13.8,1.9,3.9,11.4
E00122096,82.9,14.1,2.3,0.3,0.3
E00122097,70.2,14.3,4,4.5,6.9
E00122098,75.3,19.4,2.9,1.3,1.1
E00122099,91.3,8.1,0,0.6,0
E00122100,65.8,24.9,5,0.8,3.5
E00122101,76.5,5.7,5.9,5,7
E00122102,89.1,7.5,0.7,1.9,0.7
E00122103,87.2,9.4,1.3,1.9,0.3
E00122123,90.2,8.8,0,0.3,0.7
E00122124,92.4,7,0.7,0,0
E00122127,92.3,5.8,1.8,0,0
E00122137,95.9,3.7,0.3,0,0
E00122138,99.3,0,0,0.7,0
E00122139,95.5,4.1,0,0,0.4
E00122140,90.3,5.8,2.6,0,1.3
E00122141,97.5,1.9,0.6,0,0
E00122142,95.7,4.3,0,0,0
E00122143,92.5,6.7,0.4,0.4,0
E00122144,94.8,4.2,0.3,0.3,0.3
E00122145,95.1,4.5,0.3,0,0
E00122147,95.4,4.3,0,0.3,0
E00122148,89.8,8.7,0.9,0.3,0.3
E00122149,95.9,4.1,0,0,0
E00122150,93,4.8,0.4,1.3,0.4
E00122151,93,6.7,0.4,0,0
E00122152,95.5,3.8,0.3,0.3,0
E00122153,93.3,5.6,0,0.8,0.3
