areacd,hh_tenure_5a-000,hh_tenure_5a-001,hh_tenure_5a-002,hh_tenure_5a-003
E00035073,68.3,30.2,0.8,0.8
E00035074,20.7,24.3,37.9,17.1
E00035075,67.7,27.1,0,5.2
E00035076,63.8,29.1,0,7.1
E00035077,21.5,20,45.2,13.3
E00035078,44.2,26.7,20,9.1
E00035079,59.2,39.1,1.1,0.6
E00035080,61.7,32,2.3,3.9
E00035081,43.4,29.2,16.8,10.6
E00035082,71,21,3.2,4.8
E00035083,25,38,27.8,9.3
E00035084,34.9,21.7,24,19.4
E00035085,45,10.1,9.2,35.8
E00035086,71.3,23.3,0.8,4.7
E00035087,39.6,21.6,28.8,10.1
E00035088,70,27.9,0,2.1
E00035089,23.7,19.3,45.9,11.1
E00035090,48.1,40.3,0.6,11
E00035091,48.2,34.5,1.4,15.8
E00035092,48.7,35.7,1.7,13.9
E00035093,65.1,31.7,0,3.2
E00035094,48.8,34.1,0,17.1
E00035095,43.7,33.3,0,23
E00035096,46.6,43.1,1.7,8.6
E00035097,63.3,27.6,0,9.2
E00035098,34.8,37.4,4.3,23.5
E00035099,64,28,1.3,6.7
E00035100,57.2,38.6,0,4.1
E00035101,62.5,27.7,2.7,7.1
E00035102,73.4,16.4,1.6,8.6
E00035103,52.8,36.2,1.6,9.4
E00035104,63.1,26.1,1.8,9
E00035105,14.6,19.4,49.5,16.5
E00035106,71.9,26.3,1.8,0
E00035107,8.6,25,42.9,23.6
E00035108,68.8,26.6,0,4.6
E00035109,62,30.4,2.2,5.4
E00035110,67.5,24.8,1.3,6.4
E00035111,30.9,26.8,30.9,11.4
E00035112,57.5,32.3,1.6,8.7
E00035113,45.4,37,12.6,5
E00035114,40.2,37.6,5.1,17.1
E00035115,50.8,43,4.7,1.6
E00035116,39.8,36.3,0.9,23
E00035117,39.9,26.6,7,26.6
E00035118,35.1,32.4,14.4,18
E00035119,48.4,30.2,12.7,8.7
E00035120,25,26.7,35,13.3
E00035121,26.1,35.1,17.9,20.9
E00035122,60,32.5,0,7.5
E00035123,36.7,43.8,0,19.5
E00035124,38.6,40.2,3.1,18.1
E00035125,56.7,36.5,2.9,3.8
E00035126,43.8,48.5,0.8,6.9
E00035127,37.8,38.6,8.7,15
E00035128,56.4,40.9,0,2.7
E00035129,31.4,35.2,7.6,25.7
E00035130,34.8,40,9.6,15.7
E00035131,43.3,24.4,4.7,27.6
E00035132,32.8,40.9,5.8,20.4
E00035133,34,32,6.8,27.2
E00035134,50.4,37.6,1.7,10.3
E00035135,33.8,20.9,0.7,44.6
E00035136,33.1,37.1,0,29.8
E00035137,38,48.1,1.6,12.4
E00035138,54.2,33.3,0.7,11.8
E00035139,32.7,50,0.9,16.4
E00035140,43.7,19.9,1.3,35.1
E00035141,32.7,41.5,0,25.9
E00035142,56.1,40.2,1.5,2.3
E00035143,51.8,34.5,0.7,12.9
E00035144,43,38,0,19
E00035145,27.3,39.1,0.8,32.8
E00035146,41.2,48.9,1.5,8.4
E00035147,54,38.1,0,8
E00035148,48.2,28.2,8.2,15.5
E00035149,11.3,17.5,57.5,13.8
E00035150,47.9,30.7,0,21.4
E00035151,63.2,33.3,0.9,2.6
E00035152,37.9,37.9,6.1,18.2
E00035153,46.6,40.6,3.8,9
E00035154,52.9,34.5,0.8,11.8
E00035155,55.7,37.4,1.5,5.3
E00035194,41.7,17.6,34.3,6.5
E00035195,8.8,8.8,8.2,74.3
E00035196,10.7,9,16.9,63.5
E00035197,20.5,24.2,8.1,47.2
E00035198,38.4,20.3,1.7,39.5
E00035199,35.2,12.1,13.2,39.6
E00035200,36.9,14.9,1.8,46.4
E00035201,72.7,17.4,3.1,6.8
E00035202,41.8,6.4,44.5,7.3
E00035203,25,28.8,27.9,18.3
E00035204,51.5,33.6,3.7,11.2
E00035205,65.8,25.8,0,8.3
E00035206,56,32.8,0,11.2
E00035207,26.7,26.7,28.3,18.3
E00035208,29.6,20.4,33.3,16.7
E00035209,57.6,36,2.9,3.6
E00035210,59.2,32.3,1.5,6.9
E00035211,74.8,12.1,4.7,8.4
E00035212,67,30.2,0,2.8
E00035213,17.6,10.4,64.8,7.2
E00035214,53.2,5.5,21.1,20.2
E00035215,51.5,13.6,1.8,33.1
E00035216,60.9,10.6,13.9,14.6
E00035217,49.2,15.9,7.4,27.5
E00035218,58.9,17.8,1.4,21.9
E00035219,51.9,42.6,2.8,2.8
E00035220,47.2,10.4,27.8,14.6
E00035221,12.1,4.3,32.1,51.4
E00035222,17.8,10.4,2.2,69.6
E00035223,60,24.4,0.7,14.8
E00035224,27.6,13.5,3.1,55.8
E00035225,45,15,12.9,27.1
E00035226,37.4,15.3,26,21.4
E00035227,48.2,14.9,7,29.8
E00035228,41.2,14.5,7.3,37
E00035229,21.9,12.9,10.3,54.8
E00035230,35.5,14.9,7.4,42.1
E00035231,58.3,14.2,5,22.5
E00035232,28,20.7,1.8,49.4
E00035233,52.9,13.2,4.1,29.8
E00035234,28.9,15.1,2.5,53.5
E00035235,51.3,30.8,0.9,17.1
E00035236,49,38.2,1,11.8
E00035237,80.7,14.9,0.9,3.5
E00035238,15.8,18.3,50.8,15
E00035239,60.1,26.8,0.7,12.3
E00035240,35.3,38.8,11.8,14.1
E00035325,8,4.2,8.8,79
E00035326,8.3,3.5,19.2,69
E00035327,8.3,4.2,12,75.5
E00035328,27.4,24.7,5.5,42.5
E00035329,60.8,12.6,2.8,23.8
E00035330,41,17.1,1.9,40
E00035331,24.6,15.9,0.8,58.7
E00035332,34.1,27,5.6,33.3
E00035333,55,10.5,0.6,33.9
E00035334,50,34.3,3.7,12
E00035335,62.4,30.8,1.7,5.1
E00035336,51.8,44.6,0.9,2.7
E00035337,60,29.1,0.9,10
E00035338,66.2,24.1,1.5,8.3
E00035339,35.6,14.4,2.9,47.1
E00035341,13,16.1,14,57
E00035342,16.3,8.1,3.8,71.9
E00035343,21,10.2,1.9,66.9
E00035344,55.3,26.2,4.9,13.6
E00035345,19.9,7.3,16.8,56
E00035346,27.6,22,0,50.4
E00035347,11.3,2.2,5.2,81.3
E00035348,22.7,22.7,0.6,53.9
E00035349,35.6,36.2,1.3,26.8
E00035350,20.5,20.5,6,53
E00035351,45.3,8.1,15.5,31.1
E00035352,11.5,9.1,10,69.4
E00035353,12.2,11.6,4.1,72.1
E00035354,11.7,10.2,2,76
E00035355,30.7,8,0.7,60.7
E00035357,30.8,30.8,2.6,35.9
E00035358,28.9,25.8,2.3,43
E00035359,31.8,30.7,4.5,33
E00035360,61.5,13.5,2,23
E00035361,60.1,18.6,1.1,20.2
E00035362,64.9,21.6,0,13.4
E00035363,48.8,23.8,2.4,25
E00035364,56.9,14.7,15.5,12.9
E00035365,61.8,19.1,2,17.1
E00035366,60.3,16,4.6,19.1
E00035367,18.5,4.8,71.8,4.8
E00035368,64.2,16.5,3.7,15.6
E00035369,56.1,28.8,1.4,13.7
E00035370,30.6,17.7,16.9,34.7
E00035371,62.2,7.1,4.1,26.5
E00035372,51.3,23.3,2.6,22.8
E00035415,59.5,32.8,0.9,6.9
E00035416,67.2,25.4,0,7.4
E00035417,51.5,28.7,2,17.8
E00035418,48.2,31.8,16.4,3.6
E00035419,20.1,12.4,59.8,7.7
E00035420,45.7,28.3,1.2,24.9
E00035421,68.8,24.1,0,7.1
E00035422,71.8,26.4,0,1.8
E00035423,64.7,29.4,0,5.9
E00035424,56.2,37,0,6.8
E00035425,30.6,19.8,35.1,14.4
E00035426,59.1,36.5,0.9,3.5
E00035427,66.2,27.7,0.8,5.4
E00035428,60.6,33.8,2.5,3.1
E00035429,69.8,24.8,0,5.4
E00035430,58.8,36.8,0,4.4
E00035431,59.4,33.8,0,6.8
E00035432,62.2,28.6,2,7.1
