areacd,highest_qualification_6a-000,highest_qualification_6a-001,highest_qualification_6a-002,highest_qualification_6a-003,highest_qualification_6a-004
E00035073,14,33.2,5.6,41.6,5.6
E00035074,25.4,40.9,6,24.1,3.4
E00035075,18.1,43.9,11.1,24,2.9
E00035076,11.5,42.7,4.7,36.3,4.7
E00035077,24.9,45,8.3,17.9,3.9
E00035078,23.1,40.8,7.1,26.2,2.7
E00035079,7,37.4,2.4,50.1,3.1
E00035080,7.7,38.5,5,45.4,3.5
E00035081,19.1,41.9,8.1,27.1,3.8
E00035082,12.9,36.2,4.3,41.8,4.7
E00035083,16.9,48.2,4.3,27.2,3.4
E00035084,27.7,43.3,4.6,22.3,2.1
E00035085,36.8,33.3,6.3,21.5,2.1
E00035086,13.5,33.7,5.6,45.3,1.9
E00035087,17,39.1,8.9,31.9,3
E00035088,10.9,34.2,3.9,47.4,3.6
E00035089,27,48.4,3.5,18.8,2.3
E00035090,17.6,46.8,6.6,26.9,2
E00035091,13.9,41.9,6,35.6,2.6
E00035092,11.2,43.8,4.5,34.8,5.8
E00035093,10.4,34.9,4,49.3,1.4
E00035094,18.9,37.9,1.8,38.9,2.5
E00035095,14.6,43.9,6.3,34.8,0.4
E00035096,18.8,32.7,4.8,39.9,3.8
E00035097,7.7,45.4,3.6,40.7,2.6
E00035098,14.8,48.9,8.1,26.9,1.3
E00035099,14.2,43.2,5.4,34.5,2.7
E00035100,8.8,47.2,6.2,32.6,5.2
E00035101,11.9,38.9,5.3,41.2,2.7
E00035102,17.6,37.6,5.1,35.7,3.9
E00035103,13.1,40.2,5.6,39.8,1.2
E00035104,15.3,45,4.5,34.2,1
E00035105,19.9,50.6,3.8,21.8,3.8
E00035106,9.8,45.8,5.3,33.8,5.3
E00035107,23.8,41.9,5.3,26,3.1
E00035108,14.5,41.6,4.1,37.1,2.7
E00035109,15.1,41,7.8,31.9,4.2
E00035110,18.9,42.4,4,32.7,2
E00035111,23.8,45.5,8.2,21.3,1.2
E00035112,19.7,40.2,8,29.3,2.8
E00035113,10.7,46.2,4.2,35.9,3.1
E00035114,11.4,46,4.3,35.1,3.3
E00035115,10.1,41.9,2.2,44,1.8
E00035116,19.6,41.2,8.8,29.9,0.5
E00035117,16.7,51,4.7,26.5,1.2
E00035118,20.5,48.2,6.2,23.6,1.5
E00035119,10.7,37.5,8,42.9,0.9
E00035120,20.2,39.4,7.1,29.3,4
E00035121,16.7,47.9,7.1,26.7,1.7
E00035122,9.4,35.2,6.4,45.5,3.4
E00035123,13.3,51.3,7.5,25.8,2.1
E00035124,11.3,45,6.7,35.3,1.7
E00035125,9.1,38.8,4.6,46.1,1.4
E00035126,9.3,40.9,5.3,44.5,0
E00035127,13.4,50.6,6.9,27.1,2
E00035128,4.7,41.3,3.4,48.9,1.7
E00035129,18.8,43.1,5.9,29.7,2.5
E00035130,13,51.4,7.7,26,1.9
E00035131,16.3,37.4,5.7,38.3,2.2
E00035132,14.1,46.6,5,33.2,1.1
E00035133,21.7,44,6.1,27.1,1.1
E00035134,12.3,46.3,4.4,35.2,1.8
E00035135,14.7,40.7,4.8,35.1,4.8
E00035136,12.2,47.8,6.8,32.2,1
E00035137,5.6,39.2,2.8,50.3,2.1
E00035138,11.8,34.7,5.2,46.2,2.1
E00035139,18.5,45.7,5.6,27.6,2.6
E00035140,24.9,37.9,6.5,29.6,1.1
E00035141,14.7,41.7,3,39.1,1.5
E00035142,7.6,36.5,3,51.5,1.3
E00035143,10.5,32.2,7.1,48.3,1.9
E00035144,17.6,42.9,10.5,26.2,2.9
E00035145,15.3,42.2,8,32.9,1.6
E00035146,9.2,42.1,5.9,41,1.8
E00035147,8.8,40.4,7.5,42.9,0.4
E00035148,12.7,48.1,12.3,25,1.9
E00035149,37.3,33.9,5.9,16.9,5.9
E00035150,9.2,46.5,5.3,38,1.1
E00035151,7.5,41.5,3.7,43.2,4.1
E00035152,15.9,45.3,7.3,30.2,1.2
E00035153,11.6,48.1,9.7,29.1,1.6
E00035154,10.3,43.4,5,39.7,1.7
E00035155,11.5,46.6,8,30.2,3.8
E00035194,37.8,35.6,7.6,17.3,1.8
E00035195,33.2,31.8,6.2,23.6,5.1
E00035196,29.5,40,3.7,18,8.8
E00035197,18.6,37.6,6.2,32.3,5.3
E00035198,26.1,33,5.2,30,5.8
E00035199,29.9,35.4,2.9,29.9,1.9
E00035200,24.5,33.3,5.3,33,3.9
E00035201,15.6,38.2,9.5,30.2,6.5
E00035202,19.3,43.1,12.7,24.9,0
E00035203,17.4,43.5,9.8,25.5,3.8
E00035204,19.7,44.5,7.1,27.2,1.6
E00035205,21.4,41.9,8.8,26,1.9
E00035206,13.9,41.1,5.2,36.8,3
E00035207,21.6,42.3,4.8,30.8,0.5
E00035208,17.8,44.3,9.2,25.9,2.7
E00035209,10.3,38.1,6.8,43.1,1.8
E00035210,19.5,34.8,5.3,39.4,1.1
E00035211,21.7,37.1,8.6,27.4,5.1
E00035212,8.9,46.9,4.9,37.1,2.2
E00035213,23.8,37.6,9,23.8,5.8
E00035214,37.2,26.4,8.5,22.5,5.4
E00035215,15.4,40.8,6,34.8,3
E00035216,41.3,19.3,9.2,22.3,8
E00035217,17.7,38.9,7.8,33.1,2.4
E00035218,23.5,46.1,6.9,21.2,2.3
E00035219,4.3,42.1,4.7,48.8,0
E00035220,35.2,30,9,22.9,2.9
E00035221,25,37.3,5.2,30.2,2.4
E00035222,31.5,33.2,7.1,23.2,5
E00035223,12.8,39.5,6.6,39.5,1.6
E00035224,28.2,43.3,3.4,22.9,2.2
E00035225,20.2,31.3,4.6,39.3,4.6
E00035226,20.5,31.7,5.4,40.5,2
E00035227,23.4,29.7,6.3,36.1,4.4
E00035228,34.7,28.2,5.2,27.6,4.2
E00035229,19.8,46.8,7.7,22.2,3.6
E00035230,23.5,31.6,4.8,34.8,5.3
E00035231,25.8,33,5.7,31.6,3.8
E00035232,24,34.6,3.5,36.7,1.1
E00035233,27.4,35,4,27.4,6.1
E00035234,22.6,33.8,5.6,34.6,3.4
E00035235,23.6,39.8,8.9,25.7,2.1
E00035236,14.4,52.2,5.6,25,2.8
E00035237,30.5,35.3,8,23.5,2.7
E00035238,28.4,42.3,4.1,22.2,3.1
E00035239,21.2,41.6,8,26.4,2.8
