areacd,occupancy_rating_bedrooms_6a-001,occupancy_rating_bedrooms_6a-002,occupancy_rating_bedrooms_6a-003,occupancy_rating_bedrooms_6a-004,occupancy_rating_bedrooms_6a-005
E00035073,84.9,12.7,2.4,0,0
E00035074,31.2,26.8,40.6,1.4,0
E00035075,63.5,34.4,2.1,0,0
E00035076,64.8,25,10.2,0,0
E00035077,26.9,33.6,35.8,3.7,0
E00035078,36.6,43.3,18.9,1.2,0
E00035079,68.2,24,7.8,0,0
E00035080,76.2,17.7,6.2,0,0
E00035081,41.7,31.3,24.3,2.6,0
E00035082,80.6,12.9,6.5,0,0
E00035083,38.6,35.3,23.3,2.3,0.5
E00035084,43.4,20.2,31,3.9,1.6
E00035085,6.5,25.2,67.3,0,0.9
E00035086,71.3,25.6,2.3,0.8,0
E00035087,36,27.3,35.3,1.4,0
E00035088,83.7,12.8,3.5,0,0
E00035089,35.3,30.1,29.3,4.5,0.8
E00035090,34.8,35.5,26.5,3.2,0
E00035091,55.7,28.6,14.3,1.4,0
E00035092,44.8,42.2,11.2,0.9,0.9
E00035093,81.7,13.5,4,0.8,0
E00035094,44.4,46.3,8.6,0.6,0
E00035095,41,43.3,14.9,0.7,0
E00035096,41.4,46.6,11.2,0.9,0
E00035097,45.5,48.5,3,2,1
E00035098,33.9,44.3,17.4,4.3,0
E00035099,77.3,18.7,4,0,0
E00035100,65.5,29.7,4.7,0,0
E00035101,68.8,22.3,8.9,0,0
E00035102,73.6,16.8,8,1.6,0
E00035103,60.5,25.8,12.1,1.6,0
E00035104,64.9,27.9,6.3,0.9,0
E00035105,21.2,23.1,54.8,1,0
E00035106,67.5,24.6,7,0,0.9
E00035107,11.4,35,49.3,4.3,0
E00035108,77.1,18.3,3.7,0.9,0
E00035109,49.5,40.9,6.5,3.2,0
E00035110,38.9,50.3,9.6,1.3,0
E00035111,44.4,28.6,24.6,2.4,0
E00035112,56.3,32,10.9,0.8,0
E00035113,52.9,29.4,12.6,3.4,1.7
E00035114,46.2,37,16.8,0,0
E00035115,66.4,24.2,8.6,0.8,0
E00035116,38.9,33.6,23.9,3.5,0
E00035117,40,36.4,20,3.6,0
E00035118,30,35.5,33.6,0.9,0
E00035119,48,33.1,18.9,0,0
E00035120,24.4,37.8,34.5,2.5,0.8
E00035121,25.7,49.3,22.1,2.9,0
E00035122,67.5,26.7,5.8,0,0
E00035123,44.4,37.3,17.5,0.8,0
E00035124,41.3,39.7,18.3,0.8,0
E00035125,74.8,20.4,4.9,0,0
E00035126,56.9,30.8,12.3,0,0
E00035127,36.5,42.9,19,0,1.6
E00035128,83.6,13.6,1.8,0.9,0
E00035129,49,30.8,18.3,1.9,0
E00035130,51.7,30.2,17.2,0.9,0
E00035131,37.1,43.5,18.5,0.8,0
E00035132,39,39,22.1,0,0
E00035133,32.4,43.4,21.4,2.8,0
E00035134,46.2,37.6,16.2,0,0
E00035135,28.3,42,27.5,2.2,0
E00035136,44.1,32.2,23.7,0,0
