areacd,residence_length_6b-001,residence_length_6b-002,residence_length_6b-003,residence_length_6b-004,residence_length_6b-005
E00035073,93.1,5.8,0.4,0.7,0
E00035074,93.2,5.4,0.7,0.7,0
E00035075,96.4,2.6,0,1,0
E00035076,95.1,4.2,0,0.4,0.4
E00035077,91.8,7.9,0,0.3,0
E00035078,95.9,3.5,0.3,0,0.3
E00035079,92.1,7.5,0,0.2,0.2
E00035080,96.1,3.6,0.3,0,0
E00035081,98.9,0.7,0,0.4,0
E00035082,97.6,2.4,0,0,0
E00035083,91.7,6,1,0.5,0.8
E00035084,95.9,3.1,0.3,0.3,0.3
E00035085,95.6,4.4,0,0,0
E00035086,94.4,4.9,0.3,0,0.3
E00035087,95.5,3.7,0,0.4,0.4
E00035088,96.1,2.5,0.6,0,0.8
E00035089,94.5,4.3,0.3,0.6,0.3
E00035090,98.6,1.4,0,0,0
E00035091,94.4,2,2.3,1,0.3
E00035092,97,1.5,1.1,0.4,0
E00035093,97.2,2.5,0.3,0,0
E00035094,89.8,6.5,0.3,1.2,2.2
E00035095,94.9,4.8,0.3,0,0
E00035096,98.7,0.8,0,0.4,0
E00035097,95.8,3.8,0.4,0,0
E00035098,95.7,2.8,1.1,0.4,0
E00035099,93,7,0,0,0
E00035100,97.4,2.4,0,0.2,0
E00035101,96.9,2.3,0.4,0.4,0
E00035102,98.5,1.1,0,0,0.4
E00035103,95.8,2.6,0.6,0.3,0.6
E00035104,96.1,2.6,0,0.4,0.9
E00035105,85.6,6.5,3,3,2
E00035106,98.4,1.2,0,0,0.4
E00035107,90.5,5.7,0.4,3.5,0
E00035108,93.1,6.1,0.4,0,0.4
E00035109,92.3,5.7,1.5,0.5,0
E00035110,96.4,3.6,0,0,0
E00035111,94.8,4.3,0.9,0,0
E00035112,97.2,1.7,0.7,0.3,0
E00035113,94.9,3.2,1.3,0.3,0.3
E00035114,94.5,3,1.5,1.1,0
E00035115,97.5,0.9,1.3,0.3,0
E00035116,95.7,3.1,0,1.2,0
E00035117,96.5,2.3,0.6,0.3,0.3
E00035118,98.3,0.9,0.9,0,0
E00035119,93.6,5.3,0.8,0.4,0
E00035120,89.6,5.8,2.1,0.4,2.1
E00035121,93.3,3,3.4,0,0.3
E00035122,98.1,1.9,0,0,0
E00035123,91.2,3.5,3.5,0.9,0.9
E00035124,96.3,2.4,0.7,0.7,0
E00035125,96,3.3,0,0.7,0
E00035126,97.6,2.4,0,0,0
E00035127,95.2,2.2,1.6,1,0
E00035128,98.5,1.1,0,0.4,0
E00035129,94.5,4.4,1.1,0,0
E00035130,92.3,5,1.5,0.8,0.4
E00035131,90.5,6.2,2.6,0.7,0
E00035132,95.1,3.6,0.3,0.3,0.6
E00035133,93.8,3.5,0.9,0,1.8
E00035134,97.6,2.4,0,0,0
E00035135,88.2,6.1,5,0.4,0.4
E00035136,93.3,4.1,0.6,1.5,0.6
E00035137,94.6,3.4,1.7,0,0.3
E00035138,97.1,2,0,0,0.9
