areacd,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00035073,85.2,9.6,5.2
E00035074,76.1,17.2,6.7
E00035075,81.3,14,4.7
E00035076,83.3,12.5,4.2
E00035077,72.2,15.4,12.4
E00035078,75.4,19.1,5.6
E00035079,88.7,9.4,1.9
E00035080,82.4,12.4,5.2
E00035081,79.9,12.3,7.7
E00035082,80.3,14.1,5.6
E00035083,78.3,16.5,5.1
E00035084,76.1,17,6.9
E00035085,58.9,27.2,13.9
E00035086,74.1,16.9,9
E00035087,73.5,17.5,9
E00035088,87.7,9.2,3.1
E00035089,75.3,17.5,7.2
E00035090,80.1,14.7,5.2
E00035091,83.4,11.6,5
E00035092,85.2,11.7,3
E00035093,91.4,6.5,2.2
E00035094,80.4,13.1,6.5
E00035095,79.2,14.7,6.1
E00035096,81.4,14.8,3.8
E00035097,88,9.8,2.1
E00035098,80.7,11.1,8.2
E00035099,80.2,12.2,7.6
E00035100,80.7,16.2,3.1
E00035101,83.8,11.2,5
E00035102,76.9,16.4,6.7
E00035103,80.3,12.6,7.1
E00035104,77.3,14,8.7
E00035105,69.8,14.4,15.8
E00035106,80.1,15.6,4.3
E00035107,74.2,15.2,10.6
E00035108,84.3,12,3.7
E00035109,81.7,14.1,4.2
E00035110,77.1,17.2,5.7
E00035111,75.2,17.1,7.6
E00035112,81,13.8,5.2
E00035113,86.7,8.9,4.4
E00035114,81.2,12.9,5.9
E00035115,88.2,8.7,3.1
E00035116,80.4,13.7,5.9
E00035117,82.6,13.2,4.2
E00035118,76.1,17.8,6.1
E00035119,78.3,14.4,7.2
E00035120,70.5,19.5,10
E00035121,78.8,11.4,9.8
E00035122,84.9,12,3.1
E00035123,82.4,11.9,5.7
E00035124,83.8,10.4,5.7
E00035125,89.7,7.4,2.9
E00035126,88.5,8.3,3.3
E00035127,80.7,14.1,5.1
E00035128,84.6,11.9,3.5
E00035129,80.5,12.5,7
E00035130,78,13.5,8.5
E00035131,80,12.7,7.3
E00035132,81.1,13.1,5.8
E00035133,84.2,11.1,4.7
E00035134,83.1,12.9,3.9
E00035135,76.7,15.6,7.6
E00035136,82.9,13.6,3.5
E00035137,88.4,9.9,1.7
E00035138,79.7,14,6.4
E00035139,86.2,8.1,5.7
E00035140,79.8,14.9,5.3
E00035141,83.7,13.3,3
E00035142,88.7,8.2,3.1
E00035143,84.1,11.8,4.1
E00035144,82.9,13.8,3.3
E00035145,82.9,12.1,5.1
E00035146,82.4,13.4,4.3
E00035147,86.3,9.6,4.1
E00035148,82.7,11.4,5.9
E00035149,63.6,22.5,14
E00035150,88.7,8.9,2.4
E00035151,88.1,7.2,4.8
E00035152,77.6,14.7,7.7
E00035153,82.3,12.9,4.8
E00035154,85.2,11.5,3.3
E00035155,81.5,15,3.5
E00035194,67.9,25.8,6.3
E00035195,57.9,30.6,11.6
E00035196,66,21.5,12.5
E00035197,72.3,18.4,9.4
E00035198,57,20.2,22.8
E00035199,73.1,19.2,7.7
E00035200,72.8,16.9,10.3
E00035201,74.9,17.3,7.8
E00035202,60.4,25.5,14.1
E00035203,68.1,21.4,10.5
E00035204,73.4,20,6.6
E00035205,78.2,12.7,9.2
E00035206,81.4,14,4.7
E00035207,79.6,12.9,7.5
E00035208,73.5,16.1,10.4
E00035209,85.8,11.2,3
E00035210,74.8,12.6,12.6
E00035211,65.3,24,10.7
E00035212,82.3,12.3,5.3
E00035213,64.7,24.8,10.6
E00035214,54.5,30.3,15.2
E00035215,70.2,21.5,8.4
E00035216,46.4,33.9,19.6
E00035217,70.8,20.8,8.4
E00035218,74.3,17.7,8
E00035219,92.9,4.8,2.3
E00035220,64.5,24.6,11
E00035221,75.2,13.5,11.3
E00035222,56.2,27.9,15.8
E00035223,83.1,11,5.9
E00035224,68.2,21.8,10.1
E00035225,66.7,24.4,9
E00035226,69.2,20.1,10.7
E00035227,63.3,27.1,9.6
E00035228,69.6,19,11.4
E00035229,72.7,20.3,7
E00035230,64.1,19.2,16.7
E00035231,71.2,20.7,8.1
E00035232,82.6,11.9,5.5
E00035233,61.3,29.8,8.9
E00035234,77.9,17.4,4.7
E00035235,80.5,13.3,6.2
E00035236,81.7,13.2,5.1
E00035237,67,23.2,9.8
E00035238,59.8,22.8,17.4
E00035239,78.5,17.2,4.3
E00035240,79.6,15,5.4
E00035325,71.3,16,12.7
E00035326,68,19.3,12.8
E00035327,66.7,19.9,13.4
E00035328,72.2,19.7,8.1
E00035329,78.9,15.7,5.4
E00035330,71.1,22.9,6
E00035331,75.2,18.8,6
E00035332,77.2,14.3,8.5
E00035333,70.8,21.4,7.8
E00035334,78.5,15.8,5.7
E00035335,90.6,6.8,2.5
E00035336,90.6,8.1,1.3
E00035337,78,11,11
E00035338,83.1,12,4.9
E00035339,82.1,12.3,5.7
E00035341,60.7,24.9,14.4
E00035342,79.8,12.5,7.6
E00035343,78.8,14.2,7
E00035344,62.7,25.4,11.9
E00035345,66.8,17,16.3
E00035346,82.2,12,5.8
E00035347,78,14.4,7.6
E00035348,74.4,16.1,9.5
E00035349,74.2,19.8,6
E00035350,80.2,14,5.8
E00035351,45.7,34.8,19.5
E00035352,72.9,17.2,9.9
E00035353,72.1,21.2,6.7
E00035354,80.1,13.2,6.7
E00035355,67.9,21.8,10.3
E00035357,69.3,23.9,6.8
E00035358,83.7,10.5,5.8
E00035359,61.3,28.3,10.4
E00035360,67.8,16.7,15.6
E00035361,56,20.4,23.6
E00035362,76.8,18.3,5
E00035363,80,14.7,5.3
E00035364,68.9,16,15.1
E00035365,75.6,20,4.4
E00035366,72.4,18.2,9.4
E00035367,48.9,33,18.2
E00035368,69.4,23.8,6.7
E00035369,85.7,11,3.3
E00035370,76.5,14.7,8.8
E00035371,68.4,20.3,11.4
E00035372,84.7,9.8,5.5
E00035415,79.6,14.2,6.2
E00035416,82.1,12.2,5.7
E00035417,80,11.6,8.4
E00035418,87.8,8.4,3.8
E00035419,58.5,25.2,16.3
E00035420,83.4,10.8,5.7
E00035421,82.3,12.3,5.4
E00035422,81.6,13.7,4.7
E00035423,85.8,10.9,3.3
E00035424,87.1,10.7,2.2
E00035425,75.9,17.9,6.3
E00035426,80.4,14.8,4.8
E00035427,87,10.4,2.7
E00035428,79.1,7.6,13.3
E00035429,75.8,14.4,9.8
E00035430,87.5,9.1,3.4
E00035431,82.9,11.3,5.8
E00035432,83.1,12.5,4.4
E00035433,83.3,13.9,2.8
