areacd,hh_size_5a-001,hh_size_5a-002,hh_size_5a-003,hh_size_5a-004
E00035073,19.8,57.9,11.1,11.1
E00035074,36.2,31.9,17.4,14.5
E00035075,32.3,44.8,14.6,8.3
E00035076,33.3,42.6,10.1,14
E00035077,39,27.2,13.2,20.6
E00035078,35.6,40.5,14.1,9.8
E00035079,20.7,38.5,17.3,23.5
E00035080,19.5,46.9,14.1,19.5
E00035081,26.1,30.4,20.9,22.6
E00035082,29,50,12.1,8.9
E00035083,17.8,30,25.8,26.3
E00035084,43.6,21.8,13.5,21.1
E00035085,74.1,13.9,5.6,6.5
E00035086,19.4,53.5,15.5,11.6
E00035087,48.2,29.5,10.8,11.5
E00035088,15.1,51.8,12.2,20.9
E00035089,31.3,21.6,18.7,28.4
E00035090,29.7,37.4,18.1,14.8
E00035091,35,35,14.3,15.7
E00035092,32.8,31,19,17.2
E00035093,15.9,46,16.7,21.4
E00035094,42,37.7,8.6,11.7
E00035095,29.1,41,14.2,15.7
E00035096,37.1,35.3,18.1,9.5
E00035097,31.6,30.6,12.2,25.5
E00035098,19,43.1,17.2,20.7
E00035099,17.8,56.2,13.7,12.3
E00035100,21.2,30.8,18.5,29.5
E00035101,20.4,48.7,13.3,17.7
E00035102,23.8,54,11.1,11.1
E00035103,26.6,37.9,13.7,21.8
E00035104,34.5,38.1,18.6,8.8
E00035105,56.2,12.4,13.3,18.1
E00035106,32.1,33.9,17,17
E00035107,46.4,25.7,15,12.9
E00035108,20.9,52.7,12.7,13.6
E00035109,31.6,36.8,18.9,12.6
E00035110,32.5,46.5,8.3,12.7
E00035111,31.7,22.2,12.7,33.3
E00035112,22,51.2,10.2,16.5
E00035113,18.5,37,19.3,25.2
E00035114,29.1,29.9,25.6,15.4
E00035115,15,44.9,19.7,20.5
E00035116,29.2,38.9,15,16.8
E00035117,34.5,35.9,11.3,18.3
E00035118,40,29.1,15.5,15.5
E00035119,40.2,29.9,13.4,16.5
E00035120,45.4,24.4,18.5,11.8
E00035121,34.6,34.6,16.5,14.3
E00035122,21.7,50.8,17.5,10
E00035123,29.5,27.9,17.8,24.8
E00035124,29.1,33.9,20.5,16.5
E00035125,17.5,33,26.2,23.3
E00035126,20,34.1,17,28.9
E00035127,20.3,36.7,24.2,18.8
E00035128,20.2,43.1,19.3,17.4
E00035129,22.9,29.5,21,26.7
E00035130,31.4,35.6,16.1,16.9
E00035131,37.9,32.3,16.1,13.7
E00035132,26.1,35.5,16.7,21.7
E00035133,29,35.2,19.3,16.6
E00035134,31.6,35.9,19.7,12.8
E00035135,49.6,27.7,10.2,12.4
E00035136,34.4,31.8,12.6,21.2
E00035137,18,29.7,27.3,25
E00035138,31,35.2,13.1,20.7
E00035139,24.8,25.7,18.3,31.2
E00035140,38.8,32,15.6,13.6
E00035141,34,32.7,12.9,20.4
E00035142,10,41.5,21.5,26.9
E00035143,26.8,43.5,13.8,15.9
E00035144,37.6,34.2,12.8,15.4
E00035145,26.4,28.8,25.6,19.2
E00035146,19.8,30.5,21.4,28.2
E00035147,25.4,34.2,16.7,23.7
E00035148,22.7,40.9,20.9,15.5
E00035149,60.5,27.2,4.9,7.4
E00035150,26.6,30.9,23,19.4
E00035151,21.2,38.1,18.6,22
E00035152,29.5,28,21.2,21.2
E00035153,26.1,38.1,20.1,15.7
E00035154,20.7,45.7,17.2,16.4
E00035155,27.3,35.6,18.9,18.2
E00035194,55.2,26.7,11.4,6.7
E00035195,62.4,20.2,11,6.4
E00035196,62.7,24.9,7.3,5.1
E00035197,57.1,30.1,9.2,3.7
E00035198,60.7,26,7.5,5.8
E00035199,56.4,27.4,8.9,7.3
E00035200,53.9,31.1,7.8,7.2
E00035201,44.4,37,13,5.6
E00035202,51.9,29.6,14.8,3.7
E00035203,36.8,31.1,17.9,14.2
E00035204,27.6,44.8,11.9,15.7
E00035205,34.2,47.5,12.5,5.8
E00035206,31.7,37.4,13.8,17.1
E00035207,28.6,35.3,10.9,25.2
E00035208,41.3,31.2,12.8,14.7
E00035209,20.7,45.7,13.6,20
E00035210,29.8,42.7,7.6,19.8
E00035211,45.3,41.5,2.8,10.4
E00035212,21.7,44.3,17.9,16
