areacd,hh_language-001,hh_language-002,hh_language-003,hh_language-004
E00035073,96.8,2.4,0,0.8
E00035074,95.7,1.4,0,2.9
E00035075,99,1,0,0
E00035076,98.4,0.8,0,0.8
E00035077,97,0,0.7,2.2
E00035078,99.4,0.6,0,0
E00035079,93.3,6.7,0,0
E00035080,97.7,0.8,0,1.6
E00035081,100,0,0,0
E00035082,100,0,0,0
E00035083,94.4,3.2,0.9,1.4
E00035084,96.1,3.1,0,0.8
E00035085,98.1,0.9,0,0.9
E00035086,96.9,3.1,0,0
E00035087,99.3,0.7,0,0
E00035088,94.4,4.2,0,1.4
E00035089,95.6,1.5,2.2,0.7
E00035090,99.4,0,0,0.6
E00035091,98.6,0,0,1.4
E00035092,99.1,0.9,0,0
E00035093,99.2,0.8,0,0
E00035094,94.5,4.9,0.6,0
E00035095,97.8,0.7,0,1.5
E00035096,99.1,0.9,0,0
E00035097,95,4,0,1
E00035098,96.5,2.6,0.9,0
E00035099,98.7,1.3,0,0
E00035100,99.3,0.7,0,0
E00035101,98.2,0.9,0,0.9
E00035102,100,0,0,0
E00035103,98.4,0.8,0,0.8
E00035104,97.3,1.8,0,0.9
E00035105,92.3,1.9,1,4.8
E00035106,100,0,0,0
E00035107,95,0.7,1.4,2.9
E00035108,99.1,0.9,0,0
E00035109,95.7,1.1,3.2,0
E00035110,98.1,0,0,1.9
E00035111,97.6,0.8,0.8,0.8
E00035112,99.2,0.8,0,0
E00035113,96.6,2.5,0,0.8
E00035114,98.3,1.7,0,0
E00035115,99.2,0.8,0,0
E00035116,99.1,0.9,0,0
E00035117,97.9,0.7,0,1.4
E00035118,98.2,0,0,1.8
E00035119,95.3,3.9,0,0.8
E00035120,98.3,0.9,0,0.9
E00035121,97.8,0,0,2.2
E00035122,99.2,0.8,0,0
E00035123,96.1,1.6,0.8,1.6
E00035124,98.4,0.8,0,0.8
E00035125,97.1,2.9,0,0
E00035126,100,0,0,0
E00035127,97.6,1.6,0,0.8
E00035128,99.1,0.9,0,0
E00035129,96.2,1.9,1,1
E00035130,98.3,0,0.9,0.9
E00035131,94.4,4,0.8,0.8
E00035132,95.6,2.9,1.5,0
E00035133,96.5,0,1.4,2.1
E00035134,98.3,0.8,0,0.8
E00035135,92,2.2,0,5.8
E00035136,95.3,3.4,0,1.3
E00035137,99.2,0,0,0.8
E00035138,99.3,0.7,0,0
E00035139,99.1,0,0.9,0
E00035140,95.2,2,0,2.7
E00035141,96.6,2,0,1.4
E00035142,98.5,1.5,0,0
E00035143,99.3,0.7,0,0
E00035144,100,0,0,0
E00035145,95.3,1.6,0,3.1
E00035146,96.2,1.5,0,2.3
E00035147,100,0,0,0
E00035148,94.5,2.8,0.9,1.8
E00035149,96.3,2.5,0,1.2
E00035150,98.6,0,0,1.4
E00035151,99.2,0.8,0,0
E00035152,96.2,2.3,0,1.5
E00035153,98.5,1.5,0,0
E00035154,97.4,2.6,0,0
E00035155,99.2,0.8,0,0
E00035194,98.1,0,0,1.9
E00035195,83.7,1.2,4.7,10.5
E00035196,81.9,1.7,0.6,15.8
E00035197,88.8,1.9,3.1,6.3
E00035198,91.3,2.3,0.6,5.8
E00035199,91.8,2.7,0.5,4.9
E00035200,86.9,0.6,1.2,11.3
E00035201,99.4,0.6,0,0
E00035202,100,0,0,0
E00035203,98.1,0.9,0,0.9
E00035204,97,1.5,1.5,0
E00035205,99.2,0.8,0,0
E00035206,98.4,1.6,0,0
E00035207,94.1,1.7,1.7,2.5
E00035208,92.6,0,2.8,4.6
E00035209,97.1,2.9,0,0
E00035210,96.9,2.3,0,0.8
E00035211,100,0,0,0
E00035212,98.1,1,0,1
E00035213,96,1.6,2.4,0
E00035214,98.2,0.9,0,0.9
E00035215,99.4,0.6,0,0
E00035216,95.4,0,0.7,3.9
E00035217,98.4,0.5,0,1.1
E00035218,95.9,1.4,0,2.7
E00035219,99.1,0,0,0.9
E00035220,96.5,1.4,0,2.1
E00035221,86.5,4.3,0,9.2
E00035222,88.9,0,1.5,9.6
E00035223,99.3,0,0,0.7
E00035224,78.5,1.2,1.8,18.4
E00035225,92.9,2.1,0,5
E00035226,95.3,2.3,0,2.3
E00035227,94.7,1.8,0.9,2.6
E00035228,84.4,6,0,9.6
E00035229,81.9,1.3,0.6,16.1
E00035230,93.4,3.3,0.8,2.5
E00035231,95,0.8,0,4.2
E00035232,86.4,0.6,0,13
E00035233,91.7,2.5,1.7,4.2
E00035234,86.3,2.5,0.6,10.6
E00035235,97.4,1.7,0,0.9
E00035236,99,0,0,1
E00035237,99.1,0.9,0,0
E00035238,95,1.7,1.7,1.7
E00035239,95.7,1.4,0.7,2.1
