areacd,hours_per_week_worked_3a-001,hours_per_week_worked_3a-002
E00035073,30.4,69.6
E00035074,36.6,63.4
E00035075,30.4,69.6
E00035076,25.2,74.8
E00035077,41.3,58.7
E00035078,30.8,69.2
E00035079,46.4,53.6
E00035080,31.7,68.3
E00035081,36.5,63.5
E00035082,30.1,69.9
E00035083,35.7,64.3
E00035084,38.8,61.2
E00035085,25.7,74.3
E00035086,35.2,64.8
E00035087,35.8,64.2
E00035088,30.5,69.5
E00035089,44,56
E00035090,28.6,71.4
E00035091,36.4,63.6
E00035092,41.9,58.1
E00035093,34.1,65.9
E00035094,27.7,72.3
E00035095,39.4,60.6
E00035096,29.8,70.2
E00035097,29.5,70.5
E00035098,25.8,74.2
E00035099,25,75
E00035100,35.6,64.4
E00035101,30.8,69.2
E00035102,33.8,66.3
E00035103,37.2,62.8
E00035104,28.6,71.4
E00035105,36.8,63.2
E00035106,29.7,70.3
E00035107,33.6,66.4
E00035108,33.3,66.7
E00035109,36.4,63.6
E00035110,35.1,64.9
E00035111,33.1,66.9
E00035112,29.5,70.5
E00035113,35.1,64.9
E00035114,31.8,68.2
E00035115,30.9,69.1
E00035116,30.2,69.8
E00035117,39.3,60.7
E00035118,26.1,73.9
E00035119,39.7,60.3
E00035120,39.7,60.3
E00035121,33.8,66.2
E00035122,41.6,58.4
E00035123,34,66
E00035124,37.3,62.7
E00035125,35.9,64.1
E00035126,33.2,66.8
E00035127,33.8,66.2
E00035128,31.8,68.2
E00035129,33.1,66.9
E00035130,29.5,70.5
E00035131,39.3,60.7
E00035132,38,62
E00035133,35.4,64.6
E00035134,33.3,66.7
E00035135,36.4,63.6
E00035136,29.4,70.6
E00035137,33.8,66.2
E00035138,33.3,66.7
E00035139,39.7,60.3
E00035140,30.8,69.2
E00035141,33,67
E00035142,32.5,67.5
E00035143,32.9,67.1
E00035144,36.5,63.5
E00035145,30.7,69.3
E00035146,34.5,65.5
E00035147,37.3,62.7
E00035148,44.4,55.6
E00035149,33.3,66.7
E00035150,34.9,65.1
E00035151,30.7,69.3
E00035152,27.5,72.5
E00035153,28.6,71.4
E00035154,32.4,67.6
E00035155,33.1,66.9
E00035194,29.2,70.8
E00035195,28.3,71.7
E00035196,24.8,75.2
E00035197,41.2,58.8
E00035198,37.1,62.9
E00035199,25,75
E00035200,24.8,75.2
E00035201,33.3,66.7
E00035202,30.9,69.1
E00035203,36,64
E00035204,32.6,67.4
E00035205,41.9,58.1
E00035206,34.1,65.9
E00035207,25.3,74.7
E00035208,32.9,67.1
E00035209,40.7,59.3
E00035210,33.6,66.4
E00035211,31.9,68.1
E00035212,37.6,62.4
E00035213,31.2,68.8
E00035214,47.1,52.9
E00035215,28.1,71.9
E00035216,35.7,64.3
E00035217,49.6,50.4
E00035218,23.7,76.3
E00035219,39.3,60.7
E00035220,40.7,59.3
E00035221,33.3,66.7
E00035222,34.4,65.6
E00035223,40.3,59.7
E00035224,31,69
E00035225,35.6,64.4
E00035226,27.4,72.6
E00035227,36,64
E00035228,32.2,67.8
E00035229,30.2,69.8
E00035230,29,71
E00035231,33.8,66.2
E00035232,25.5,74.5
E00035233,25,75
E00035234,28,72
E00035235,30.1,69.9
E00035236,25,75
E00035237,28.3,71.7
E00035238,23.7,76.3
E00035239,38.6,61.4
E00035240,33.3,66.7
E00035325,31.1,68.9
E00035326,24.7,75.3
E00035327,19.9,80.1
E00035328,37.1,62.9
E00035329,29.3,70.7
E00035330,28.6,71.4
E00035331,32.1,67.9
E00035332,31.2,68.8
E00035333,35.4,64.6
E00035334,28.7,71.3
E00035335,34.9,65.1
E00035336,33.1,66.9
