geography_code,legal_partnership_status_3a-001,legal_partnership_status_3a-002
W00005625,31.4,68.6
W00005627,52.2,47.8
W00005628,41.9,58.1
W00005629,42.3,57.7
W00005630,37.1,62.9
W00005631,51,49
W00005632,19.9,80.1
W00005633,35.9,64.1
W00005634,33.1,66.9
W00005635,49.1,50.9
W00005636,25.4,74.6
W00005637,39.1,60.9
W00005638,30,70
W00005639,30.2,69.8
W00005640,33.6,66.4
W00005641,27,73
W00005642,37.2,62.8
W00005643,35.7,64.3
W00005644,41.9,58.1
W00005645,36.2,63.8
W00005646,54.8,45.2
W00005647,26.6,73.4
W00005648,21.8,78.2
W00005650,50.2,49.8
W00005651,50.2,49.8
W00005652,48.7,51.3
W00005653,20.1,79.9
W00005654,41.1,58.9
W00005655,33,67
W00005656,25.5,74.5
W00005657,39.4,60.6
W00005658,21.9,78.1
W00005659,41.9,58.1
W00005660,35.5,64.5
W00005661,45.7,54.3
W00005662,25.6,74.4
W00005663,30.1,69.9
W00005664,40.6,59.4
W00005665,32.9,67.1
W00005666,18.1,81.9
W00005667,44.2,55.8
W00005668,43.2,56.8
W00005669,42,58
W00005670,27.2,72.8
W00005671,33.2,66.8
W00005672,53.9,46.1
W00005673,34.9,65.1
W00005674,14.7,85.3
W00005675,42.3,57.7
W00005676,35,65
W00005677,23.5,76.5
W00005678,26,74
W00005679,32,68
W00005680,39,61
W00005681,39.7,60.3
W00005683,24.7,75.3
W00005684,33.3,66.7
W00005686,47.1,52.9
W00005687,47.8,52.2
W00005688,47.4,52.6
W00005689,60.1,39.9
W00005690,51,49
W00005691,52.2,47.8
W00005692,56.8,43.2
W00005693,36.5,63.5
W00005694,47.8,52.2
W00005695,55.1,44.9
W00005696,32.8,67.2
W00005697,35.3,64.7
W00005698,42.3,57.7
W00005699,36.7,63.3
W00005700,34,66
W00005701,48.8,51.3
W00005702,52.6,47.4
W00005703,46.2,53.8
W00005704,33.5,66.5
W00005705,45.4,54.6
W00005706,27.1,72.9
W00005707,35.8,64.2
W00005708,32,68
W00005709,20.8,79.2
W00005710,38.9,61.1
W00005711,30.3,69.7
W00005712,35.7,64.3
W00005713,33.2,66.8
