geography_code,passports_all_4a-001,passports_all_4a-002,passports_all_4a-003
W00005625,87.5,1.1,11.3
W00005627,80.5,1.3,18.2
W00005628,79.6,0.4,20
W00005629,80.3,1.6,18.1
W00005630,86,2.8,11.2
W00005631,82.5,1.7,15.8
W00005632,58.6,3.5,37.9
W00005633,82.5,0.4,17
W00005634,74.7,3.7,21.6
W00005635,85.8,2.7,11.5
W00005636,60.1,1.4,38.5
W00005637,77.9,3.7,18.4
W00005638,81.2,0,18.8
W00005639,77.9,1.4,20.7
W00005640,77.4,2.7,19.9
W00005641,75.5,1.2,23.3
W00005642,73.8,3.5,22.7
W00005643,70.4,2.1,27.5
W00005644,88.2,2.2,9.6
W00005645,78.8,1.5,19.7
W00005646,80.5,0.8,18.8
W00005647,73.2,3.7,23.1
W00005648,77.5,0.4,22.1
W00005650,87.7,0.7,11.7
W00005651,87.2,1.5,11.4
W00005652,85,0,15
W00005653,81.8,2.3,15.9
W00005654,82.7,1.5,15.8
W00005655,75.8,1.5,22.7
W00005656,65.2,1,33.9
W00005657,69.7,3.2,27.1
W00005658,70.2,0.5,29.3
W00005659,87,1.1,11.9
W00005660,82.2,3.5,14.3
W00005661,84.5,0,15.5
W00005662,64,2.5,33.5
W00005663,68,3.1,28.9
W00005664,85.6,1.1,13.3
W00005665,78.6,3.8,17.5
W00005666,78.2,1.9,19.9
W00005667,80.3,4.5,15.2
W00005668,80.2,2.1,17.7
W00005669,80.5,4.3,15.2
W00005670,74.2,1.4,24.4
W00005671,80.2,2,17.9
W00005672,90,3.8,6.3
W00005673,76,2.8,21.2
W00005674,54.9,0,45.1
W00005675,75.7,1.7,22.6
W00005676,77.4,2.4,20.1
W00005677,62,3.8,34.1
W00005678,79.1,1.6,19.3
W00005679,77.6,1.5,20.9
W00005680,76,1.8,22.2
W00005681,74.5,2,23.5
W00005683,76.7,5.4,17.9
W00005684,76.7,4.3,19
W00005686,81,4.9,14.1
W00005687,82.4,2.9,14.7
W00005688,87.7,4.7,7.5
W00005689,90.9,1.2,7.9
W00005690,79.1,0.7,20.1
W00005691,89.8,4.4,5.8
W00005692,89.3,1.3,9.4
W00005693,82.5,6.3,11.2
W00005694,84.4,1.7,13.9
W00005695,91.8,2.5,5.7
W00005696,81,3.1,15.9
