geography_code,hh_family_composition_4a-001,hh_family_composition_4a-002,hh_family_composition_4a-003
W00005625,4.8,35.7,59.5
W00005627,8.4,21,70.6
W00005628,6.4,36,57.6
W00005629,7.1,32,60.9
W00005630,6.6,33.1,60.3
W00005631,4.7,26.4,68.9
W00005632,1.9,40.8,57.3
W00005633,2.6,47,50.4
W00005634,6.1,42.3,51.5
W00005635,4.5,20.1,75.4
W00005636,2.6,48.7,48.7
W00005637,4.9,31.9,63.2
W00005638,5.1,35.8,59.1
W00005639,5.4,33.3,61.2
W00005640,8.1,35.8,56.1
W00005641,1.5,64,34.5
W00005642,9,24.6,66.4
W00005643,5,31.9,63
W00005644,10.6,21.2,68.2
W00005645,6.4,48.2,45.4
W00005646,5.6,22.4,72
W00005647,7.9,41.8,50.3
W00005648,6.2,41.9,51.9
W00005650,3.9,27.3,68.8
W00005651,7.3,20.7,72
W00005652,5.6,21,73.4
W00005653,0.9,55.9,43.2
W00005654,3.9,35.9,60.1
W00005655,3.5,28.3,68.1
W00005656,1.7,26.1,72.2
W00005657,7,20.4,72.5
W00005658,3.3,51.2,45.5
W00005659,6.6,17.5,75.9
W00005660,2.4,34.7,62.9
W00005661,8.6,18,73.4
W00005662,1.9,38.9,59.3
W00005663,6.6,41.2,52.2
W00005664,10,30,60
W00005665,8.5,26.8,64.7
W00005666,4.1,55.2,40.7
W00005667,6.2,30.3,63.4
W00005668,6.5,25,68.5
W00005669,3.9,43.3,52.8
W00005670,7.6,39.7,52.7
W00005671,5.4,44.2,50.4
W00005672,1.7,31.3,67
W00005673,4.4,31,64.6
W00005674,5.4,46.5,48.1
W00005675,5.3,22.4,72.4
W00005676,7.2,26.4,66.4
W00005677,0,46.7,53.3
W00005678,8.1,39,52.8
W00005679,4.6,27.8,67.6
W00005680,6.2,39.7,54.1
W00005681,5.9,22,72
W00005683,7.9,51.1,41
W00005684,5.8,29.7,64.5
W00005686,4.4,34.3,61.3
W00005687,7.1,29.1,63.8
W00005688,2.5,35.6,61.9
W00005689,4.3,24.6,71
W00005690,4.3,39.1,56.5
W00005691,6.3,24.1,69.6
W00005692,6.5,27.4,66.1
W00005693,9.8,40.6,49.6
W00005694,7.3,22.6,70.2
W00005695,5.2,22.4,72.4
W00005696,5.4,32.6,62
W00005697,5.8,28.3,65.8
W00005698,6.5,35.8,57.7
W00005699,4.1,30.6,65.3
W00005700,0.8,54.3,45
W00005701,6.7,25.8,67.5
W00005702,5.7,27.6,66.7
W00005703,7.4,14.8,77.9
W00005704,4.3,35.7,60
W00005705,7.6,29,63.4
W00005706,10,36.4,53.6
W00005707,7.4,30.6,62
W00005708,4.4,40.3,55.3
W00005709,6.3,38.9,54.8
W00005710,3.1,34.4,62.6
W00005711,6.9,26.9,66.2
W00005712,8.1,24.4,67.5
W00005713,8.5,19.7,71.8
W00005714,6.5,39.9,53.6
W00005715,5.9,26.8,67.3
W00005716,6.2,27.7,66.1
W00005717,3.5,37.6,58.9
W00005718,6.3,20.6,73
W00005740,1.7,22.6,75.7
W00005741,4.9,18,77
W00005742,0,30.1,69.9
W00005743,4.1,22.3,73.6
W00005744,3.4,32.8,63.9
W00005745,6.3,34.6,59
W00005746,0,23.9,76.1
W00005747,9.4,35.2,55.5
W00005748,6.5,26,67.5
W00005749,1.5,27.7,70.8
W00005750,5.5,23.6,70.9
W00005751,3.3,19.8,76.9
W00005752,4,23.2,72.8
W00005753,0,30,70
W00005754,3.9,29.7,66.4
W00005755,1.4,27.7,70.9
W00005756,1.7,32.5,65.8
W00005757,0,24.2,75.8
W00005758,3,47.4,49.6
W00005759,5.6,32.6,61.8
W00005760,6.6,33.8,59.6
W00005761,4.2,27.5,68.3
W00005762,2.8,25.3,71.9
W00005763,2.4,32.5,65
W00005764,2.8,42.8,54.5
W00005765,6.8,18.9,74.2
W00005766,2.5,36.9,60.5
W00005767,6.8,21.4,71.8
W00005768,5.2,34.5,60.3
W00005769,6.9,17.6,75.6
W00005770,5.1,27.6,67.3
W00005771,3.2,29.8,66.9
W00005773,0,48.7,51.3
W00005774,3.9,32.3,63.8
W00005775,4.8,33.1,62.1
W00005776,3.7,45.6,50.7
W00005777,3.6,42.8,53.6
W00005778,4.3,19.6,76.1
W00005779,1.7,31.4,66.9
W00005780,5.4,56.9,37.7
W00005781,8.3,26.4,65.3
W00005782,5.2,23.5,71.3
W00005783,2.2,35.1,62.7
W00005784,9.5,21.1,69.4
W00005785,9.3,22.5,68.2
W00005786,5.6,22.2,72.2
W00005787,9.3,28,62.7
W00005788,3.2,58.4,38.4
W00005789,2.3,47.3,50.4
W00005790,6.2,31,62.8
W00005791,1.9,38.9,59.2
W00005792,4.5,49.5,45.9
W00005793,0.8,44.3,54.9
W00005794,3.5,35.4,61.1
W00005795,4.4,22.1,73.5
W00005796,5.5,30.3,64.1
W00005797,4.1,21.8,74.1
W00005798,2.7,31.5,65.8
W00005799,3.9,31.3,64.8
W00005800,5.3,23.9,70.8
W00005801,3.1,14.8,82
W00005802,3.6,28.2,68.2
W00005803,4.1,29.5,66.4
W00005804,1.6,25,73.4
W00005805,5.6,38.1,56.3
W00005806,9.5,29.5,61.1
W00005807,3.9,43.7,52.4
W00005808,5,19.3,75.6
W00005809,3.6,38.4,58
W00005810,0,44.5,55.5
W00005811,4.1,26.4,69.4
W00005812,3.9,17.1,78.9
W00005813,6.3,27.3,66.4
W00005814,3.1,23.3,73.6
W00005815,7.5,64.6,27.9
W00005816,0,31.5,68.5
W00005817,8.2,28.8,63
W00005818,3.4,25.5,71.1
W00005819,2.8,38,59.3
W00005822,4.7,36.2,59.1
W00005823,9.4,18.8,71.8
W00005824,2.5,17.6,79.8
W00005825,7.9,23.8,68.3
W00005826,2.6,21.1,76.3
W00005827,2.5,63.1,34.4
W00005828,4.7,26,69.3
W00005829,4.4,20.6,75
W00005830,5.9,33.9,60.2
