geography_code,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
W00005625,75.8,17.7,6.4
W00005627,83.6,11.3,5
W00005628,69.8,17.5,12.7
W00005629,77,13.7,9.2
W00005630,78.9,15.8,5.3
W00005631,77.6,17,5.4
W00005632,73.1,17.8,9.1
W00005633,76.2,15.2,8.7
W00005634,75.6,14.9,9.5
W00005635,81.8,11.6,6.6
W00005636,47,29.1,23.9
W00005637,78.1,15,6.9
W00005638,70.8,16.3,13
W00005639,78.3,14.1,7.6
W00005640,73.2,15.8,11.1
W00005641,63.3,23.8,13
W00005642,76.3,16.3,7.4
W00005643,72.3,20.4,7.4
W00005644,80,16.7,3.3
W00005645,62.7,24.3,13.1
W00005646,76.7,16.3,7
W00005647,69.5,18.4,12
W00005648,73.5,17.1,9.4
W00005650,80.9,13.4,5.7
W00005651,81.4,13.6,5.1
W00005652,85.3,11.8,2.9
W00005653,80.9,15,4
W00005654,76.5,15.7,7.8
W00005655,72.8,16.9,10.3
W00005656,69.1,20.6,10.3
W00005657,74.9,14.7,10.4
W00005658,65.4,20.2,14.4
W00005659,83.4,13.8,2.8
W00005660,77,16.5,6.5
W00005661,72.9,15.2,11.9
W00005662,73.8,17.5,8.8
W00005663,76.9,12.5,10.5
W00005664,72.1,16.4,11.5
W00005665,81.3,13.2,5.5
W00005666,69,20.3,10.7
W00005667,79.6,13.5,6.9
W00005668,72.9,20.1,6.9
W00005669,66.4,17.9,15.6
W00005670,73.2,15,11.8
W00005671,76.3,13.8,9.9
W00005672,79.6,13.3,7.1
W00005673,78.5,15,6.5
W00005674,64.6,18.9,16.4
W00005675,80.2,11.9,7.9
W00005676,79.6,14.8,5.6
W00005677,66.3,22.6,11.1
W00005678,69.8,19.6,10.6
W00005679,79.4,14.9,5.7
W00005680,79,15.6,5.4
W00005681,80,13.9,6.1
W00005683,76.9,14.9,8.2
W00005684,75.9,16.1,8
W00005686,78,15.9,6.1
W00005687,79.5,15,5.5
