geography_code,hh_deprivation-001,hh_deprivation-002,hh_deprivation-003,hh_deprivation-004,hh_deprivation-005
W00005625,45.2,39.7,10.3,4.8,0
W00005627,57.5,31.7,10,0.8,0
W00005628,37.6,27.2,25.6,9.6,0
W00005629,41.3,31.1,20.4,7.2,0
W00005630,47.9,30.6,16.5,4.1,0.8
W00005631,41.9,43.9,10.1,4.1,0
W00005632,28.4,36.3,20.6,13.7,1
W00005633,42.6,36.5,16.5,3.5,0.9
W00005634,39.2,37.3,17.7,5.7,0
W00005635,53,29.1,14.2,3.7,0
W00005636,28.2,24.8,26.5,19.7,0.9
W00005637,48.6,34.7,13.2,3.5,0
W00005638,34.6,29.4,23.5,12.5,0
W00005639,41.7,37.8,18.9,1.6,0
W00005640,39.5,29,23.4,6.5,1.6
W00005641,25,41.7,27.5,5.4,0.5
W00005642,43.5,33.9,12.9,9.7,0
W00005643,36.1,32.8,21,10.1,0
W00005644,47.1,30.9,19.1,2.9,0
W00005645,30.2,28.8,33.8,7.2,0
W00005646,46.7,35.2,17.1,1,0
W00005647,38.8,29.3,23.4,8.5,0
W00005648,40.3,28.7,22.5,6.2,2.3
W00005650,50,34.6,13.8,1.5,0
W00005651,48.2,29.9,18.3,3.7,0
W00005652,62.7,26.2,9.5,1.6,0
W00005653,50.9,31.8,11.8,4.5,0.9
W00005654,38.2,36.3,18.5,7,0
W00005655,37.3,33.6,18.2,10,0.9
W00005656,22.3,38.4,33,6.3,0
W00005657,33.1,31.7,31.7,3.4,0
W00005658,27.4,29.9,31.6,11.1,0
W00005659,54,33.1,11.5,1.4,0
W00005660,46,38.7,13.7,1.6,0
W00005661,33.1,35.4,23.6,7.9,0
W00005662,39.5,33.3,23.5,3.7,0
W00005663,37.8,26.7,25.9,8.9,0.7
W00005664,32.8,34.5,24.1,8.6,0
W00005665,46.5,37.4,12.9,1.3,1.9
W00005666,34.3,27.3,27.3,9.8,1.4
W00005667,44.1,38.6,13.8,3.4,0
W00005668,42.3,36.6,14.6,6.5,0
W00005669,29.5,32.6,31,7,0
W00005670,35.4,32.3,25.4,6.9,0
W00005671,43.1,27.7,19.2,10,0
W00005672,46.1,38.3,14.8,0.9,0
W00005673,48.6,30,17.7,3.6,0
W00005674,12.2,32.1,35.9,18.3,1.5
W00005675,56.6,27.6,11.8,3.9,0
W00005676,36.7,45.3,13.3,4.7,0
W00005677,19,39,27.6,14.3,0
W00005678,40.5,34.1,20.6,4.8,0
W00005679,46.4,34.8,16.1,2.7,0
W00005680,37.5,42.8,14.5,4.6,0.7
W00005681,47,39.3,10.3,3.4,0
W00005683,32.9,42.1,15.7,9.3,0
W00005684,40.7,34.8,19.3,5.2,0
W00005686,42.9,33.6,20,2.1,1.4
W00005687,51.2,34.6,12.6,1.6,0
W00005688,62.4,30.8,6.8,0,0
W00005689,54.7,38.8,6.5,0,0
W00005690,41.5,33.9,18.6,5.9,0
W00005691,65.8,30.6,3.6,0,0
W00005692,55.1,32.3,10.2,2.4,0
W00005693,60.2,26.3,12.8,0.8,0
W00005694,48.4,37.7,9,4.9,0
W00005695,56.4,35.9,6,1.7,0
W00005696,50,28.5,16.2,5.4,0
W00005697,60.5,29,10.5,0,0
W00005698,48.4,36.1,12.3,3.3,0
W00005699,49.2,30.8,16.7,3.3,0
W00005700,45.6,36.8,13.6,4,0
W00005701,47.9,29.9,17.9,4.3,0
W00005702,56.3,27,15.1,1.6,0
W00005703,56.9,30.1,8.1,4.9,0
W00005704,23.4,40.4,29.1,7.1,0
W00005705,41.9,38.8,14.7,4.7,0
W00005706,28.2,32.7,28.2,10.9,0
W00005707,45.4,30.3,19.3,5,0
W00005708,35.9,38.5,18.6,6.4,0.6
W00005709,44.9,34.6,15.7,4.7,0
W00005710,39.1,37.6,20.3,3,0
W00005711,43.1,29.2,20,7.7,0
W00005712,32,38.4,23.2,6.4,0
W00005713,53.4,31,11.2,4.3,0
W00005714,38.8,33.1,21.6,5.8,0.7
W00005715,34.4,34.4,24.5,6.6,0
W00005716,51.4,27.2,19.1,1.7,0.6
W00005717,39.6,36.7,18,5.8,0
W00005718,37.4,35.9,22.1,4.6,0
W00005740,55.7,39.1,5.2,0,0
W00005741,59.2,28.8,9.6,2.4,0
W00005742,48.3,40.8,10,0.8,0
W00005743,63.9,25.7,9.1,1.2,0
W00005744,53,36.8,7.7,2.6,0
W00005745,34,29.1,26.7,10.2,0
W00005746,59.6,35.1,5.3,0,0
W00005747,50.4,34.1,13.2,2.3,0
W00005748,41,40.2,18,0.8,0
W00005749,56.4,32.1,8.6,2.9,0
W00005750,49.6,35.4,11.8,3.1,0
W00005751,59.8,29.5,9,1.6,0
W00005752,60.2,31.7,7.3,0,0.8
W00005753,49.2,36.2,13.8,0.8,0
W00005754,48.1,40.5,9.9,1.5,0
