geography_code,country_of_birth_3a-001,country_of_birth_3a-002
W00005625,97,3
W00005627,95.6,4.4
W00005628,98.9,1.1
W00005629,95.8,4.2
W00005630,94.4,5.6
W00005631,94.6,5.4
W00005632,93.9,6.1
W00005633,97,3
W00005634,91.4,8.6
W00005635,91,9
W00005636,97.2,2.8
W00005637,94.5,5.5
W00005638,98.7,1.3
W00005639,95.7,4.3
W00005640,92.6,7.4
W00005641,96.4,3.6
W00005642,93.9,6.1
W00005643,95.8,4.2
W00005644,91.7,8.3
W00005645,95.1,4.9
W00005646,96.9,3.1
W00005647,92.6,7.4
W00005648,94.7,5.3
W00005650,95.3,4.7
W00005651,94.4,5.6
W00005652,98,2
W00005653,97.2,2.8
W00005654,97.3,2.7
W00005655,95.5,4.5
W00005656,96.4,3.6
W00005657,93.5,6.5
W00005658,99,1
W00005659,93.8,6.2
W00005660,92.7,7.3
W00005661,94.6,5.4
W00005662,96.6,3.4
W00005663,91.5,8.5
W00005664,95.8,4.2
W00005665,89.6,10.4
W00005666,93.5,6.5
W00005667,97,3
W00005668,94.8,5.2
W00005669,94.6,5.4
W00005670,95.8,4.2
W00005671,92.1,7.9
W00005672,91.6,8.4
W00005673,95.9,4.1
W00005674,98.9,1.1
W00005675,97.2,2.8
W00005676,94.8,5.2
W00005677,92.8,7.2
W00005678,95.7,4.3
W00005679,96.2,3.8
W00005680,94.3,5.7
W00005681,94.9,5.1
W00005683,88.9,11.1
W00005684,93.8,6.2
W00005686,91.1,8.9
W00005687,93.5,6.5
W00005688,92.9,7.1
W00005689,95.7,4.3
W00005690,95.7,4.3
W00005691,94.2,5.8
W00005692,96.5,3.5
W00005693,88.5,11.5
W00005694,92.9,7.1
W00005695,96.1,3.9
W00005696,91.3,8.7
W00005697,87.3,12.7
W00005698,89.5,10.5
W00005699,92.3,7.7
W00005700,96.5,3.5
W00005701,92.7,7.3
W00005702,91.7,8.3
W00005703,94.7,5.3
W00005704,96.8,3.2
W00005705,95.1,4.9
W00005706,97.1,2.9
W00005707,95.4,4.6
W00005708,93.7,6.3
W00005709,88.8,11.2
W00005710,96.1,3.9
W00005711,95,5
W00005712,88.3,11.7
W00005713,96.2,3.8
W00005714,94.5,5.5
W00005715,96.1,3.9
W00005716,96,4
W00005717,98.6,1.4
W00005718,98.2,1.8
W00005740,96,4
W00005741,96.1,3.9
W00005742,95.5,4.5
W00005743,94.7,5.3
W00005744,94,6
W00005745,94.9,5.1
W00005746,95.3,4.7
W00005747,95.3,4.7
W00005748,92.3,7.7
W00005749,96.6,3.4
W00005750,97.2,2.8
W00005751,93.2,6.8
W00005752,96.6,3.4
W00005753,94.8,5.2
W00005754,96.6,3.4
W00005755,91.4,8.6
W00005756,95.9,4.1
W00005757,93.8,6.2
W00005758,95.3,4.7
W00005759,94.8,5.2
W00005760,91.9,8.1
W00005761,95.9,4.1
W00005762,92.4,7.6
W00005763,94.5,5.5
W00005764,94.2,5.8
W00005765,92.3,7.7
W00005766,95.2,4.8
W00005767,97.2,2.8
W00005768,96.5,3.5
W00005769,96.9,3.1
W00005770,97.7,2.3
W00005771,96.9,3.1
W00005773,95.9,4.1
W00005774,97.4,2.6
W00005775,98.2,1.8
W00005776,95.9,4.1
W00005777,93.9,6.1
W00005778,97.3,2.7
W00005779,96.4,3.6
W00005780,95.9,4.1
W00005781,94.9,5.1
W00005782,96.9,3.1
W00005783,92,8
W00005784,95.9,4.1
W00005785,94.4,5.6
W00005786,97.8,2.2
W00005787,96.5,3.5
W00005788,95.6,4.4
W00005789,95.5,4.5
W00005790,94.4,5.6
W00005791,87.7,12.3
W00005792,93,7
W00005793,93.9,6.1
W00005794,96.1,3.9
W00005795,96.2,3.8
W00005796,96.6,3.4
W00005797,93.5,6.5
W00005798,95.5,4.5
W00005799,98.3,1.7
W00005800,94.5,5.5
