geography_code,highest_qualification_6a-000,highest_qualification_6a-001,highest_qualification_6a-002,highest_qualification_6a-003,highest_qualification_6a-004
E00018220,22.8,34.9,2.6,37.2,2.6
E00018250,15.9,27.5,3.2,50.2,3.2
E00021235,19.4,50,1.9,23.1,5.6
E00021236,19.7,37.3,3.6,36.4,3
E00021260,25,23.4,3.6,44.1,3.9
E00021261,20.3,14.7,3,59.7,2.2
E00021262,16.6,39.4,2.1,39.8,2.1
E00021263,8,23.6,1.4,64.9,2.2
E00021273,32.9,28.2,2.5,33.2,3.2
E00021274,23.6,43.7,2.3,27.2,3.2
E00021275,25.7,33.3,5.4,32.2,3.4
E00021277,32.3,38.2,0.5,27.6,1.4
E00021278,19,35,2.2,40.9,2.9
E00021279,29.2,35.4,1.9,31.2,2.2
E00021280,25.8,28.3,1.4,41.6,3
E00021282,14.9,28.5,1.3,53.2,2.2
E00021286,9.2,21.8,0,64.1,4.9
E00021288,0.9,14.2,0,84.9,0
E00021289,25.6,35.2,2.6,34.4,2.2
E00021290,21.5,39.1,1.4,33.9,4.2
E00021292,23.3,28.3,1.7,44.2,2.5
E00021294,29.5,31,2.7,32.8,4
E00021295,8,26.2,0.7,62.5,2.7
E00021296,8.9,21.2,2.6,66.5,0.9
E00021297,11.6,19.4,1.4,65.9,1.7
E00021298,9.5,19.3,2.5,67.6,1.1
E00021299,12.1,25.8,2.7,58,1.4
E00021300,8.9,19.5,0.7,69.7,1.1
E00021301,17.6,36.3,2.3,39.9,4
E00021302,14.7,28,2.9,51.6,2.7
E00021303,27,32.1,3.3,34.3,3.3
E00021304,26.2,31.1,4,35.4,3.3
E00021305,5.6,19.2,0,75.3,0
E00021306,11.1,22.2,3.1,63.1,0.4
E00021307,12.6,18.8,1.3,65.6,1.8
E00021308,15.3,30.9,1.5,50.6,1.7
E00021309,3.8,15.6,2.5,73.4,4.7
E00021310,22.2,32.6,2.9,38.9,3.3
E00021311,28.1,38.5,3.5,28.5,1.5
E00021312,12.9,23,3.5,58.6,2
E00021313,14.6,20.1,2.9,59,3.4
E00021315,41.5,25.7,3.3,25.1,4.4
E00021316,22.6,37.3,2.4,36.1,1.6
E00021317,9,24.1,0.3,65.2,1.3
E00021318,14.4,26.5,3.8,53.8,1.5
E00021319,18.3,27.8,1.8,48.7,3.3
E00021320,20.8,23.7,2.6,51.5,1.5
E00021321,14.8,15.4,1.9,65.4,2.5
E00021322,27.2,35.9,2.7,31.9,2.3
E00021323,27.6,33.8,2.3,32.5,3.9
E00021324,16.3,17.3,3.7,61,1.7
E00021325,21,31.4,0,46.9,0.7
E00021326,21.2,39.7,1.5,32.7,4.8
E00021327,16.7,27.9,1.8,52.5,1.2
E00021328,20.7,36,3.6,35.7,3.9
E00021329,25.9,36,1.1,32.4,4.6
E00021330,19.5,39.8,2.8,35,2.8
E00021331,17.1,34.3,4.3,37.1,7.1
E00021332,28.5,41.7,1.3,25.9,2.6
E00021333,30,35.2,2.6,30.8,1.5
E00021334,27.3,33.8,3.5,33.8,1.6
E00021335,28.4,39.9,2.6,27.7,1.4
E00021336,22.9,43.6,2.1,28.7,2.7
E00021337,25.4,35.7,1.6,35.3,2
E00021339,16.2,33.6,1.4,46.6,2.2
E00021340,15.2,23.7,2.5,57.1,1.5
E00021342,17.5,50.8,0.5,28,3.2
E00021344,29.2,39.4,3.3,23.5,4.6
E00021345,25.5,37.7,1.3,32.6,2.9
E00021346,22.7,36.4,1.6,37.7,1.6
E00021347,19.3,42.4,1.5,32,4.8
E00021349,18.1,45,2.4,32.6,1.8
E00021350,23.2,42.7,3.1,27.6,3.4
E00021351,25.8,40,2.9,28.3,2.9
E00021352,13.7,35.1,4.3,45.5,1.4
E00021353,32.1,26.5,5.1,32.1,4.2
E00021354,27.4,36.8,3.1,28.2,4.4
E00021355,8.4,28.4,3.2,52.4,7.6
E00021357,29.6,35.6,2,27.3,5.5
E00021359,32.3,41.1,5.9,19.1,1.8
E00021360,22.4,43,3.2,28.9,2.5
E00021361,21.1,40.5,4.9,29.5,3.9
E00021363,26.4,40.1,4.2,25.4,3.9
E00021364,27.8,39,1.6,29.8,1.8
E00021365,25,27.7,4.5,38.4,4.5
E00021367,21.2,43.1,3.1,28.1,4.5
E00021371,13.1,35.4,6.1,42.4,3
E00021372,14.1,27.5,3.1,49.7,5.6
E00021375,20,39.5,2.6,34.2,3.7
E00021377,16,31.8,3.2,44.7,4.4
E00021379,24.2,22.3,3,46.6,3.8
E00021380,18.7,32.2,3.2,43.9,2
E00021382,20.7,43,4.6,29.4,2.2
E00021383,26.6,45.7,2.6,22.6,2.6
E00021384,5.3,14.8,0.5,79.4,0
E00021386,26.6,35.3,3.8,29.9,4.3
E00021388,26.9,31.7,2.9,36.2,2.2
E00021392,20.5,32,4,38.7,4.7
E00021393,29.1,38,2.2,27.7,3.1
E00021394,25.1,39.9,1.8,26.6,6.6
E00021395,29.7,37.7,4.2,22.2,6.1
E00021396,34.1,26.1,3.8,33.3,2.7
E00021397,25.9,44.4,2.5,24.5,2.7
E00021398,26.1,32.4,2.7,35.2,3.6
E00021399,10.9,25.4,3,59.1,1.7
E00021400,17.9,28.3,2.4,47.7,3.7
E00021402,24.1,37.3,2.2,36.4,0
E00021404,18.3,12.4,0,68,1.2
E00021407,19.8,32,2.8,41.6,3.7
E00021408,7.5,20.8,1.2,65.1,5.4
E00021409,4.4,14.4,0.9,78.2,2.2
E00021410,23.1,36.9,2.1,33.9,4
E00021411,22.6,36.3,1.7,34.2,5.1
E00021412,22,42.1,2.6,28.8,4.5
E00021413,27.6,33.6,2.3,32.6,3.9
E00021414,34.4,34,3.9,22.7,5.1
E00021415,24.7,41.9,3.8,25.8,3.8
E00021416,22.7,33.1,3,38.5,2.7
E00021417,23.4,28,4.6,41.4,2.5
E00021418,3,13.7,1,79.7,2.5
E00021419,26.3,43.4,3.2,21.5,5.7
E00021420,19,25.2,3.3,49.5,2.9
E00021421,27,39.3,2.3,29,2.3
E00021423,23.8,37.8,1.9,32.5,4.1
E00021424,7.3,12.2,0.6,78,1.8
E00021430,19.7,37.6,2.6,35.5,4.7
E00021431,23,33.8,3.3,38.3,1.5
E00021432,22.8,39.3,3.3,30.6,3.9
E00021434,23.9,35.5,3.2,35,2.4
E00021437,25.4,39.4,3.2,28,3.9
E00021439,26.6,31.3,6.3,31.8,4.2
E00021440,23.6,38.5,2.4,29.3,6.3
E00021444,18.4,32.8,0.4,46.5,2
E00021445,24.5,39.8,4.1,27.4,4.1
E00021446,29,37.1,4.2,26.5,3.2
E00021447,6.8,19.2,0,74,0
E00021467,23.6,44.9,2.7,24.6,4.3
E00021473,17.8,44.8,2.5,30.7,4.3
E00021474,22.4,34.4,5.8,35.4,2
E00021476,23.9,38.8,2.3,31.8,3.2
E00021477,15.6,26.5,2,53.9,2
E00021479,7.4,28.9,1.6,60.5,1.6
E00021480,11.3,14.5,2.3,68.3,3.6
E00021481,16.9,29.3,2,47.7,4.1
E00021482,15,32.9,1.5,47.9,2.7
E00021484,10,19.7,1.3,68.7,0.3
E00021485,18.6,23.7,3.3,52.4,2
E00021486,24.6,32.4,1.7,38.1,3.2
E00021488,23,29.9,1.5,40.9,4.6
E00021489,20.8,35.9,4.3,35.9,3
E00021490,21.9,34.4,4.2,36.7,2.8
E00021492,17.8,24.6,2.4,51.3,3.9
E00021493,23.8,45.9,2.3,24.6,3.4
E00021496,22.5,34.2,5.2,35.9,2.2
E00021497,26,37.4,3.1,30,3.4
E00021498,18.2,41.9,2.7,35,2.1
E00021500,15.9,21.1,0.4,61.1,1.5
E00021501,22.7,33.9,1.9,37.7,3.8
E00021502,29.7,37.1,5,25.3,2.9
E00021503,24.1,32,2.9,38.5,2.5
E00021504,18.4,38.8,2.3,36.9,3.6
E00021505,34.8,36.2,2.2,26.3,0.4
E00021506,17.3,32.8,4.1,43.4,2.3
E00021507,18.6,22.9,1.2,55.5,1.8
E00021508,13.4,22.9,2.1,54.9,6.7
E00021509,22.4,37.8,2.6,34.8,2.4
E00021559,22.9,18.9,2.2,52.7,3.3
E00021560,21.6,36.1,1.8,36.6,3.9
E00021563,19.4,28.2,3.8,45.5,3.1
E00021565,26.4,33.2,1.9,34.6,3.8
E00021582,30.9,35.5,3.3,28.6,1.7
E00021584,24.2,35.5,3,35.1,2.3
E00021585,28,37.1,3,28.2,3.8
E00021591,33.9,35.5,3.5,24.2,3
E00021651,7.5,14.9,0.5,74.6,2.5
E00021658,3.2,12.7,1.3,81.6,1.3
E00167085,15,21.5,2.1,58,3.4
E00167087,5.8,19.9,1.8,69.6,2.8
E00167088,7.2,19.6,0,70.6,2.6
E00167089,10.2,20.5,1.1,62.2,6
E00167090,16.9,31.1,1.8,47.3,3
E00167091,5,19.9,0.6,74.6,0
E00167092,10.5,20.6,1.1,66.2,1.6
E00167103,1.5,10.2,2,83.2,3
E00167104,7.5,13.4,1.1,78,0
E00167105,28.4,41.5,1.9,26.2,1.9
E00167106,7.3,15.7,0,75.9,1.1
E00167107,6.2,16,1.8,72.9,3.1
E00167123,20.2,37.3,3.4,34.8,4.3
E00167124,13.3,33.3,2.5,49.6,1.3
E00167128,14.1,38.7,4,40.2,3
E00167136,29.9,36.9,2.9,26.6,3.7
E00167143,25.6,31.1,4.2,35.3,3.8
E00167144,21.7,47.8,3.5,23.5,3.5
E00167154,7,25,0.7,66.1,1.2
E00167161,23.2,39,4.1,29.3,4.5
E00167181,16.1,19.6,1.8,58,4.5
E00167184,7.5,28,1.5,61.5,1.5
E00167185,13.7,24.7,1.9,57.1,2.6
E00167186,10.3,28.8,1.6,54.8,4.5
E00167187,12.9,29.1,1.3,55.1,1.6
E00167189,21.4,21,3.4,52.9,1.3
E00167190,14.4,27.8,0,57.2,0.5
E00167191,2,18.8,0.5,78.2,0.5
E00167192,10.3,16.5,0.5,69.6,3.1
E00167193,28.8,38.5,2.7,28.8,1.2
E00167194,10.7,32.6,4.5,50.4,1.8
E00167195,6.1,22.7,2.6,66.4,2.2
E00167196,32.2,43.8,2.4,20.7,1
E00167202,25.5,36.5,3.1,27.6,7.3
E00167204,4.5,8.5,0.5,83.5,3
E00167210,4.3,15.4,2.6,77.8,0
E00167212,18.4,37.3,2.9,38.7,2.7
E00167213,24.6,43.2,3.3,25.2,3.7
E00167214,20.5,30.3,5.5,40.1,3.6
E00167216,26.6,40.6,3.8,24.5,4.5
E00167217,27.3,36.4,3.3,26.3,6.7
E00167218,8.3,32.1,0.3,56.3,3
E00167219,17.8,38.9,3.2,36.4,3.7
E00167227,18,26.2,2,48.8,4.9
E00167228,24.1,31.9,3.6,40.4,0
E00167229,27.9,37.6,3.8,27.9,2.8
E00167230,6.7,12.8,1.1,77.8,1.7
E00167231,11.9,27.6,3.8,52.4,4.3
E00167233,23,30,0.5,42.3,4.2
E00167234,25.2,35.9,4.3,29.6,4.9
E00167236,4.7,15.7,2.3,76.2,1.2
E00167237,1.8,13.5,0,82.9,1.8
E00167238,25.2,37.6,3.8,31.6,1.7
E00167239,14.4,33.2,2.2,48,2.2
E00167246,15.3,28.8,4.7,47.1,4.1
E00167247,9.7,12.1,0.8,76.6,0.8
E00167253,11.7,33.3,0.5,54,0.5
E00167256,5.6,20.4,1.9,70.8,1.4
E00167257,9.3,33.4,0.3,54.9,2.1
E00167258,33.7,36.8,1,25.9,2.7
E00167263,3.7,9.8,1.8,81,3.7
E00167264,11.4,23.7,1.7,58.9,4.3
E00174987,19.2,35.1,4.6,39.1,2
E00174990,11.4,28.7,5.6,51,3.2
E00175037,10.3,25.8,2.3,60.1,1.4
E00175053,12.3,34.6,0,50.8,2.3
E00175068,2.3,13.6,1.2,79.4,3.5
E00175074,3.9,17,3.4,72.8,2.9
E00175078,10.3,46.1,1.8,41.8,0
E00182079,12.9,28.2,3.2,53.2,2.5
E00182108,16.1,43.4,2.1,34.3,4.1
E00182110,1,15.2,2,78.8,3
E00182147,3,16.4,0.4,77,3.3
E00182203,22.7,34.5,2.3,37.7,2.7
E00182217,16.5,34.8,4.7,42.5,1.6
E00182225,4.2,21.7,0.5,73.5,0
E00182232,6.3,14.8,0,77.1,1.8
E00182292,11.7,26.6,3.2,56.4,2.1
E00182308,3.6,16.2,1.1,77,2.1
E00182370,5.9,20.2,3.9,69.5,0.5
E00182389,2.2,13.9,0,82.1,1.8
E00182391,9.1,27,1.3,61.2,1.3
E00182396,19.2,47.1,1.9,31.7,0
E00182397,4.3,17.5,0.7,76.8,0.7
E00183710,3.1,14.3,2,78.6,2
E00183711,20.1,38.5,2.9,34.9,3.6
E00183712,13.5,28.6,1.7,54.5,1.7
E00183713,12.1,31,2.6,53.4,0.9
E00183714,22.6,30.7,3.1,41.2,2.3
E00183724,0.8,14.5,1.2,83.5,0
E00183725,21.4,40.5,2,32.1,4
E00183726,22.9,37.8,2.8,32.6,3.9
E00183727,25.7,30.9,6.1,33.5,3.8
E00183728,22.9,38.8,3.6,31.3,3.4
E00183729,5.8,63.4,0.5,26,4.4
E00183731,6.3,21.4,2.6,67.2,2.6
E00183750,10.4,21.4,2.7,63.2,2.2
E00183751,27.6,38.2,0,28.7,5.5
E00183752,3.8,16.5,1.5,78.2,0
E00183767,1.3,9.8,0.4,88.5,0
E00183769,9,16.9,1.1,71.1,1.9
E00183776,5.2,17,1.6,73.5,2.6
E00183784,18.3,36.2,4.1,37.8,3.7
E00183788,17.8,45.7,1.7,33,1.7
E00183789,26.5,38.1,3.5,29.7,2.3
E00183790,19.6,40.5,3.1,31.9,4.9
E00183791,13.2,27.7,3.4,53.6,2.1
E00183794,8.1,27.9,3.5,58.9,1.6
E00183795,3.9,22.8,1.2,68,4.2
E00183800,20.6,40.8,0,36.5,2.1
E00183805,10.5,27.4,1.7,57.4,3
E00183807,4.1,18.2,1.8,73.5,2.4
E00183814,28.7,41.7,1.7,26.5,1.4
E00183817,36.1,42.5,2.6,14.6,4.3
E00183821,19.5,35.5,2.8,39.6,2.5
E00183822,17.5,28.6,1.7,47.8,4.4
