geography_code,sex-001,sex-002
E00018220,46.9,53.1
E00018250,48.6,51.4
E00021235,52.4,47.6
E00021236,50.5,49.5
E00021260,56.2,43.8
E00021261,53.6,46.4
E00021262,55.3,44.7
E00021263,51.2,48.8
E00021273,54.5,45.5
E00021274,53.3,46.7
E00021275,49.2,50.8
E00021277,60.3,39.7
E00021278,61.7,38.3
E00021279,48.2,51.8
E00021280,55.8,44.2
E00021282,50.5,49.5
E00021286,46,54
E00021288,52.1,47.9
E00021289,48.2,51.8
E00021290,47,53
E00021292,50.2,49.8
E00021294,47.6,52.4
E00021295,48.1,51.9
E00021296,48.4,51.6
E00021297,51.9,48.1
E00021298,50.5,49.5
E00021299,48.9,51.1
E00021300,50,50
E00021301,52.4,47.6
E00021302,50.8,49.3
E00021303,52.3,47.7
E00021304,53.3,46.7
E00021305,46.4,53.6
E00021306,50.2,49.8
E00021307,45.1,54.9
E00021308,55.8,44.2
E00021309,53.1,46.9
E00021310,51.8,48.2
E00021311,49.3,50.7
E00021312,53.1,46.9
E00021313,48.4,51.6
E00021315,32.8,67.2
E00021316,54.5,45.5
E00021317,47.4,52.6
E00021318,49.1,50.9
E00021319,60.3,39.7
E00021320,53.8,46.2
E00021321,53.1,46.9
E00021322,48.8,51.2
E00021323,50.8,49.2
E00021324,55.9,44.1
E00021325,56.4,43.6
E00021326,53.9,46.1
E00021327,50.5,49.5
E00021328,49.8,50.2
E00021329,51.1,48.9
E00021330,49.6,50.4
E00021331,50.5,49.5
E00021332,50.3,49.7
E00021333,51.8,48.2
E00021334,53.9,46.1
E00021335,52.2,47.8
E00021336,54.5,45.5
E00021337,52.5,47.5
E00021339,50.9,49.1
E00021340,47,53
E00021342,50.7,49.3
E00021344,54.2,45.8
E00021345,53.1,46.9
E00021346,51.8,48.2
E00021347,51.1,48.9
E00021349,45.1,54.9
E00021350,48.5,51.5
E00021351,48,52
E00021352,49,51
E00021353,49.5,50.5
E00021354,48.2,51.8
E00021355,50.5,49.5
E00021357,51.5,48.5
E00021359,56.6,43.4
E00021360,48.8,51.2
E00021361,53.1,46.9
E00021363,54.3,45.7
E00021364,52.4,47.6
E00021365,44.6,55.4
E00021367,59,41
E00021371,48.6,51.4
E00021372,49,51
E00021375,49.2,50.8
E00021377,50.7,49.3
E00021379,46.8,53.2
E00021380,35.8,64.2
E00021382,55.8,44.2
E00021383,54.8,45.2
E00021384,47.7,52.3
E00021386,41.5,58.5
E00021388,49.4,50.6
E00021392,46.7,53.3
E00021393,52.5,47.5
E00021394,54.8,45.2
E00021395,49.7,50.3
E00021396,51.3,48.7
E00021397,53,47
E00021398,51,49
E00021399,47,53
E00021400,45.7,54.3
E00021402,54.5,45.5
E00021404,47.3,52.7
E00021407,47.4,52.6
E00021408,43.9,56.1
E00021409,39.9,60.1
E00021410,52.3,47.7
E00021411,48.4,51.6
E00021412,51.5,48.5
E00021413,52.9,47.1
E00021414,48.6,51.4
E00021415,52.2,47.8
E00021416,45.9,54.1
E00021417,49.1,50.9
E00021418,47,53
E00021419,49.9,50.1
E00021420,45.8,54.2
E00021421,42.9,57.1
E00021423,50.4,49.6
