geography_code,legal_partnership_status_3a-001,legal_partnership_status_3a-002
E00018220,32.6,67.4
E00018250,24.7,75.3
E00021235,41.1,58.9
E00021236,41.3,58.7
E00021260,23.6,76.4
E00021261,24.7,75.3
E00021262,30.8,69.2
E00021263,35.9,64.1
E00021273,30,70
E00021274,30.8,69.2
E00021275,29.8,70.2
E00021277,28.9,71.1
E00021278,34.3,65.7
E00021279,30.8,69.2
E00021280,20.2,79.8
E00021282,28.8,71.2
E00021286,22.9,77.1
E00021288,21.4,78.6
E00021289,46.7,53.3
E00021290,29.5,70.5
E00021292,26.3,73.7
E00021294,29.6,70.4
E00021295,32,68
E00021296,27.2,72.8
E00021297,30.5,69.5
E00021298,30.7,69.3
E00021299,27.7,72.3
E00021300,38.1,61.9
E00021301,36.3,63.7
E00021302,25.9,74.1
E00021303,32.4,67.6
E00021304,33.7,66.3
E00021305,36,64
E00021306,40.6,59.4
E00021307,25.9,74.1
E00021308,34.3,65.7
E00021309,21.2,78.8
E00021310,27.6,72.4
E00021311,30,70
E00021312,34.6,65.4
E00021313,31,69
E00021315,14.1,85.9
E00021316,26.5,73.5
E00021317,37.8,62.2
E00021318,17.1,82.9
E00021319,24.3,75.7
E00021320,25.5,74.5
E00021321,18,82
E00021322,21.6,78.4
E00021323,28.3,71.7
E00021324,31.3,68.7
E00021325,34.6,65.4
E00021326,37,63
E00021327,32.2,67.8
E00021328,31.5,68.5
E00021329,40.2,59.8
E00021330,34.6,65.4
E00021331,52.1,47.9
E00021332,37.9,62.1
E00021333,39.8,60.2
E00021334,37,63
E00021335,33,67
E00021336,42,58
E00021337,34.9,65.1
E00021339,24.9,75.1
E00021340,25.3,74.8
E00021342,43.2,56.8
E00021344,39.4,60.6
E00021345,37.2,62.8
E00021346,40.2,59.8
E00021347,48.3,51.7
E00021349,43,57
E00021350,41.1,58.9
E00021351,45.2,54.8
E00021352,37.9,62.1
E00021353,38.1,61.9
E00021354,39.9,60.1
E00021355,28.1,71.9
E00021357,36.4,63.6
E00021359,54.3,45.7
E00021360,41.4,58.6
E00021361,40.1,59.9
E00021363,43.7,56.3
E00021364,38,62
E00021365,35.7,64.3
E00021367,36,64
E00021371,30.2,69.8
E00021372,29.3,70.7
E00021375,35.1,64.9
E00021377,42.5,57.5
E00021379,24.6,75.4
E00021380,22.2,77.8
E00021382,30.9,69.1
