geography_code,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
E00018220,54.1,10.7,35.2
E00018250,66.3,7.1,26.5
E00021235,46.7,4.8,48.6
E00021236,55,8.6,36.5
E00021260,53.8,4.6,41.6
E00021261,66.8,6,27.2
E00021262,58.6,8.4,33.1
E00021263,77.9,2.5,19.6
E00021273,42.7,6.5,50.9
E00021274,51.2,7.5,41.3
E00021275,52.7,8.7,38.6
E00021277,49.1,5,45.9
E00021278,57.1,3.6,39.3
E00021279,51.3,5,43.7
E00021280,53.6,7.4,39.1
E00021282,70,5.8,24.3
E00021286,69.9,5.8,24.3
E00021288,93.8,2.2,4
E00021289,53.5,6.2,40.3
E00021290,50,7.6,42.4
E00021292,59,7.5,33.5
E00021294,43.2,7.8,49
E00021295,80,2.7,17.3
E00021296,79.4,3.1,17.4
E00021297,67.1,4.9,28
E00021298,72.4,3,24.6
E00021299,65.5,3.6,30.9
E00021300,75.1,3.2,21.7
E00021301,56.6,5.6,37.8
E00021302,62.6,5.3,32
E00021303,53.3,7.3,39.4
E00021304,54.3,5.3,40.5
E00021305,67.3,2.6,30.1
E00021306,66.7,4.9,28.4
E00021307,75.4,3,21.6
E00021308,62.6,3.6,33.8
E00021309,86.4,4.7,8.9
E00021310,57.5,7.5,35
E00021311,46.7,7.7,45.6
E00021312,65.6,5,29.3
E00021313,71.1,3.4,25.5
E00021315,20.8,2.2,77
E00021316,47.6,5.9,46.5
E00021317,68.2,2.6,29.1
E00021318,71.4,3.3,25.3
E00021319,65.1,4.1,30.9
E00021320,64.2,3.6,32.1
E00021321,75.7,2.8,21.5
E00021322,52.2,5.3,42.5
E00021323,45.9,6.5,47.6
E00021324,68.2,1,30.8
E00021325,59.5,2.9,37.6
E00021326,55.7,9.9,34.3
E00021327,65.1,3.2,31.7
E00021328,56.7,5.9,37.4
E00021329,47.4,4.3,48.2
E00021330,53.7,6,40.3
E00021331,54.3,2.9,42.9
E00021332,48.4,6.6,44.9
E00021333,48.4,5.5,46.2
E00021334,52.4,5.5,42.1
E00021335,51.3,5.9,42.9
E00021336,48.7,6.2,45.1
E00021337,52.8,7.1,40.1
E00021339,58.1,6.1,35.7
E00021340,67.2,7.3,25.6
E00021342,48.4,6.9,44.7
E00021344,47,6.9,46.2
E00021345,51.4,3.7,44.9
E00021346,52.9,7.8,39.3
E00021347,52.2,8.1,39.6
E00021349,54.2,6.6,39.2
E00021350,49.7,5.2,45.2
E00021351,45.8,7.1,47.1
E00021352,66.2,6.7,27.1
E00021353,39,2.9,58.1
E00021354,45.6,6.9,47.5
E00021355,66.3,7.6,26.1
E00021357,46.2,10,43.8
E00021359,44,21,35
E00021360,50.2,6.5,43.4
E00021361,55.8,5.7,38.5
E00021363,52.9,5.9,41.2
E00021364,46.9,5.5,47.6
E00021365,56.3,8,35.7
E00021367,44.6,2.1,53.3
E00021371,53.7,7,39.3
E00021372,60.2,7.9,32
E00021375,52.4,5.9,41.7
E00021377,60.9,4.8,34.3
E00021379,58.3,6.4,35.2
E00021380,48.9,8,43.1
E00021382,48.1,7.1,44.8
E00021383,40.9,7.2,51.9
E00021384,79.7,4.2,16
E00021386,45.8,6.8,47.3
E00021388,49.2,5.1,45.7
E00021392,54.9,4.1,41
E00021393,43.4,5,51.5
E00021394,42.9,8.1,49.1
E00021395,45,4.7,50.2
E00021396,44.4,4.6,51
E00021397,46.3,6.3,47.4
E00021398,48.5,9.6,41.9
E00021399,60.1,9.5,30.4
E00021400,62.8,6.9,30.3
E00021402,56.3,6.6,37.1
E00021404,72,2,26
E00021407,58,7.4,34.7
E00021408,79.2,3.9,16.9
E00021409,77.7,3.9,18.3
E00021410,51,10.4,38.6
E00021411,57.4,6.1,36.5
E00021412,53.7,7.4,38.8
E00021413,49.8,8.3,41.9
E00021414,44.1,11.3,44.5
E00021415,45.2,6.8,47.9
E00021416,54.4,9.5,36.1
E00021417,55.1,6.4,38.5
E00021418,85.7,5.1,9.2
E00021419,49.4,5.9,44.7
E00021420,62.6,5.2,32.2
E00021421,45.3,7.7,47
E00021423,54.4,6.9,38.8
E00021424,79.1,1.2,19.6
E00021430,55.1,3.8,41
E00021431,56.1,4.1,39.9
E00021432,47.1,7,45.9
E00021434,54.6,9.5,35.9
E00021437,49.3,8.9,41.8
E00021439,51.5,3.6,44.8
E00021440,44,9.1,46.9
E00021444,58,5.5,36.5
E00021445,45.6,7.1,47.3
E00021446,43.5,6.4,50.2
E00021447,75,7.3,17.7
E00021467,42.2,10.6,47.2
E00021473,40.3,9.5,50.2
E00021474,51.7,8.6,39.7
E00021476,54.6,9.2,36.1
E00021477,65.3,4.8,29.9
E00021479,61.6,7.4,31.1
E00021480,80.2,3.2,16.7
E00021481,61.6,8.9,29.5
E00021482,61.4,6.5,32.1
E00021484,68.7,1.9,29.4
E00021485,63.9,7.6,28.5
E00021486,55.1,8.9,36
E00021488,62.5,5.8,31.6
E00021489,48.3,7.8,44
E00021490,51.6,8.9,39.4
E00021492,65.2,4.7,30.1
E00021493,49.4,6.5,44.1
E00021496,47.8,12.2,40
E00021497,48,6.3,45.7
E00021498,56.9,6.7,36.4
E00021500,70.1,3.6,26.3
E00021501,52.7,8.9,38.4
E00021502,38.6,11.3,50.1
E00021503,45.2,8.2,46.6
E00021504,56.8,9.7,33.4
E00021505,43.5,5.4,51.1
E00021506,57.4,7.8,34.9
E00021507,62.2,7,30.8
E00021508,52.3,4.8,42.9
E00021509,44.5,10.7,44.9
E00021559,61.7,2.9,35.4
E00021560,51.5,6.4,42.1
E00021563,59.9,4.1,36.1
E00021565,55.7,11.8,32.5
E00021582,47.3,6.4,46.3
E00021584,53.8,6.8,39.4
E00021585,53.4,7.5,39.1
E00021591,40.4,6.2,53.4
E00021651,81.6,4,14.4
E00021658,72.6,2.5,24.8
E00167085,68.3,6,25.7
E00167087,81.7,3.7,14.6
E00167088,77.9,8,14.1
E00167089,51.9,27.9,20.2
E00167090,60.7,5.5,33.9
E00167091,81.7,4.4,13.9
E00167092,76.7,4.8,18.4
E00167103,91.4,2,6.6
E00167104,81.7,3.2,15.1
E00167105,41.9,6,52.1
E00167106,81.6,2.9,15.4
E00167107,77.3,3.1,19.7
E00167123,51.1,14.5,34.5
E00167124,66.8,5.4,27.8
E00167128,56.9,9.1,34
E00167136,49.6,4.1,46.3
E00167143,56.6,6,37.4
E00167144,46.2,4.3,49.6
E00167154,86.2,1,12.8
E00167161,54.1,7.4,38.5
E00167181,69,1.8,29.2
E00167184,74.9,6,19.1
E00167185,65.3,10,24.7
E00167186,69.7,4.5,25.8
E00167187,67.9,5.4,26.8
E00167189,69.2,3.3,27.5
E00167190,69.5,5.9,24.6
E00167191,89.1,3.5,7.4
E00167192,73.1,6.2,20.7
E00167193,44.7,2.7,52.7
E00167194,64.7,3.6,31.7
