areacd,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00089506,5.8,15,50.8,28.3
E00089507,4.2,14.4,53.3,28.1
E00089508,0,0,10.5,89.5
E00089509,1.7,5.8,60.8,31.7
E00089510,16.1,33.9,36.3,13.7
E00089511,18.8,16.4,44.5,20.3
E00089512,3.1,7.8,43,46.1
E00089513,6.3,12.6,51,30.1
E00089514,14.6,39.5,35.7,10.2
E00089515,1.5,19.5,33.8,45.1
E00089516,3.9,16.2,22.7,57.1
E00089517,40.3,5.4,38.8,15.5
E00089518,13,36.6,38.2,12.2
E00089519,2.1,28.7,39.9,29.4
E00089520,0.8,45.3,43.8,10.2
E00089521,20.7,41.8,13.9,23.6
E00089522,7.2,34.8,49.3,8.7
E00089523,6.4,8.6,35.7,49.3
E00089524,2.3,33.6,28.1,35.9
E00089525,9.9,32.2,40.8,17.1
E00089526,0.7,27.5,38.7,33.1
E00089527,5.6,69.1,20.8,4.5
E00089528,11.4,36.2,25.7,26.7
E00089529,35.3,33.8,15.4,15.4
E00089530,2.8,25,37.5,34.7
E00089531,21.1,32.6,26.9,19.4
E00089532,0,3.4,40.9,55.7
E00089533,0.8,30.2,53.2,15.9
E00089534,7,11.3,24.3,57.4
E00089535,2.8,20.6,42.1,34.6
E00089536,10.9,44.5,10,34.5
E00089537,0.9,2.8,29.6,66.7
E00089538,14.4,16,24,45.6
E00089539,5.3,17.5,34.2,43
E00089540,0.8,6.3,39.4,53.5
E00089541,3.1,2.3,59.5,35.1
E00089542,13.6,35.5,30.9,20
E00089543,5.5,8.2,40.9,45.5
E00089544,10.1,24.8,49.5,15.6
E00089545,30.2,43.2,20.7,5.9
E00089546,0.7,6.7,34.8,57.8
E00089547,10,34.3,32.1,23.6
E00089548,3.2,11.7,30.5,54.5
E00089549,4.2,46.1,12.7,37
E00089550,20.9,17.7,39.9,21.5
E00089551,11.4,28.6,27.1,32.9
E00089552,0,6,65.8,28.2
E00089553,0,7.8,50.4,41.9
E00089554,5.7,23.7,23.7,46.9
E00089555,54.4,17.7,19.7,8.2
E00089556,27.6,13.4,48.8,10.2
E00089557,19.7,18.1,44.1,18.1
E00089558,2.9,14.5,51.4,31.2
E00089559,14.6,40.7,30.2,14.6
E00089563,2.8,19.3,45,33
E00089564,2.1,7.6,21.5,68.8
E00089565,2.1,10.3,33,54.6
E00089566,0,10.2,28.8,61
E00089567,4.3,21.5,46.2,28
E00089574,1.6,13.2,39.5,45.7
E00089575,3.9,12.3,27.9,55.8
E00089576,4.2,20.8,25,50
E00089577,37.5,50,6.9,5.6
E00089578,6.2,24.7,25.8,43.3
E00089579,1.2,13.2,28.7,56.9
E00089580,0.9,3.6,22.5,73
E00089581,0.9,10,26.4,62.7
E00089595,0,6,15.3,78.7
E00089597,1.4,2.1,21.3,75.2
E00089602,4.6,15.4,35.4,44.6
E00089603,5.1,22.9,13.7,58.3
E00089604,7.7,28.4,29.5,34.4
E00089606,0,15.4,26.8,57.7
E00089607,9.8,25.2,32.5,32.5
E00089609,0,9.6,24.8,65.6
E00089610,0,9,36.1,54.9
E00089611,24.3,34.5,20.3,20.9
E00089612,0,22.4,37.6,40
E00089613,5.3,19.3,52.6,22.8
E00089614,7.7,16.9,33.8,41.5
E00089615,8.6,44.8,41.4,5.2
E00089616,2.6,23.1,49.6,24.8
E00089617,0,18.8,47.9,33.3
E00089619,1.4,0.7,22.7,75.2
E00089620,1.5,3.6,11.7,83.2
E00089621,1.5,5.8,8.8,83.9
E00089622,4.2,8.3,30.2,57.3
E00089623,0,2.1,15.6,82.3
E00089624,17.8,26.3,22,33.9
E00089625,0.7,3.5,9,86.8
E00089626,0,3.3,15.6,81.1
