areacd,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
E00089506,65,0.8,34.3
E00089507,65.2,2.5,32.3
E00089508,51.3,2.2,46.5
E00089509,63.3,0.4,36.3
E00089510,63.1,4,32.9
E00089511,66.1,0.8,33.1
E00089512,61.4,3.3,35.3
E00089513,68.8,3.1,28
E00089514,64.6,4,31.5
E00089515,67.4,2.2,30.3
E00089516,56.2,1,42.8
E00089517,49.5,1.5,49
E00089518,44.7,2.3,53
E00089519,59,1.6,39.4
E00089520,64.8,2.4,32.8
E00089521,71.4,2.5,26.2
E00089522,64,2.8,33.2
E00089523,62.9,0.3,36.7
E00089524,70.6,2.4,27
E00089525,51.5,3,45.5
E00089526,59.3,3.9,36.8
E00089527,67.2,4.4,28.4
E00089528,37.8,0,62.2
E00089529,55.8,2.3,41.9
E00089530,46.3,1.5,52.2
E00089531,48.5,3.4,48.1
E00089532,67.5,1.5,31
E00089533,56.7,5.2,38.1
E00089534,64.2,1.7,34.2
E00089535,67,2.1,30.9
E00089536,74.2,3.2,22.6
E00089537,57.3,3.6,39.1
E00089538,68,0,32
E00089539,54,0.9,45
E00089540,62.9,2.2,34.9
E00089541,64.5,3.7,31.9
E00089542,60.2,1.8,38
E00089543,66.8,1.8,31.3
E00089544,69.1,4.8,26.1
E00089545,60.4,3.8,35.8
E00089546,60.3,0.3,39.4
E00089547,68,1.1,30.9
E00089548,61.1,1.5,37.3
E00089549,64.4,3.6,32
E00089550,70.1,3.6,26.3
E00089551,64.4,3.6,32
E00089552,66,4.6,29.5
E00089553,57.1,5.9,37
E00089554,59.8,3.3,36.8
E00089555,46.3,3,50.6
E00089556,45.9,4.1,50
E00089557,56.5,2.7,40.8
E00089558,66.9,3.6,29.5
E00089559,53.9,3.8,42.2
E00089563,57.3,3.6,39.1
E00089564,61.6,1.3,37
E00089565,55.3,1.9,42.7
E00089566,50.7,1.5,47.8
E00089567,52.9,3.4,43.7
E00089574,62.1,1.5,36.4
E00089575,51.6,2.1,46.3
E00089576,62.1,2.5,35.4
E00089577,64.5,1.9,33.6
E00089578,56.7,3.3,40
E00089579,60.9,2.4,36.7
E00089580,63.9,2.5,33.6
E00089581,58.1,2.9,39
E00089595,57.1,2.8,40.1
E00089597,59.4,1.8,38.8
E00089602,70.2,3.1,26.7
E00089603,43.2,1.6,55.2
E00089604,50.8,0.5,48.7
E00089606,56.8,1.1,42.1
E00089607,58.3,1.9,39.8
E00089609,65.7,1.8,32.5
E00089610,60.2,2.3,37.5
E00089611,57.6,3.3,39.1
E00089612,62,2.8,35.2
E00089613,61.1,2.4,36.5
E00089614,60.6,1.9,37.5
E00089615,60.4,5,34.7
E00089616,65.7,2.1,32.2
E00089617,53,0,47
E00089619,67.5,2.8,29.7
E00089620,47.5,2.5,50
E00089621,48.2,1.6,50.2
E00089622,51.5,0.5,48.1
E00089623,58.8,1.3,40
E00089624,45.9,2.3,51.8
E00089625,55.3,1.6,43.1
E00089626,52.9,1.4,45.7
E00089627,66,2,32
E00089628,50,0.4,49.6
E00089629,56.1,2.6,41.3
E00089630,60.6,2.2,37.2
E00089631,65.4,0.4,34.2
E00089632,55.6,2.6,41.8
E00089633,53.6,2.7,43.8
E00089634,62.3,1.5,36.2
E00089635,57.1,3,39.9
E00089636,52,3.3,44.7
E00089637,52.9,2.9,44.2
E00089638,54.6,1.5,43.8
E00089639,56.6,0.7,42.7
E00089640,49.2,1.3,49.5
E00089641,58.9,1.9,39.1
E00089642,61.7,2.6,35.7
E00089657,51.1,3.8,45.1
E00089665,59.7,3.8,36.5
E00089666,70.3,4.8,24.9
E00089667,57.5,3.2,39.3
E00089668,74,2.6,23.3
E00089669,62.4,4.6,33
E00089670,45.3,5,49.6
E00089671,65.5,3.8,30.7
E00089672,51.6,0.7,47.7
E00089673,59.3,3.7,37
E00089674,53.8,1.1,45.1
E00089675,61.4,1.6,37.1
E00089676,61.9,0,38.1
E00089677,64.6,3.6,31.8
E00089678,73.4,3.8,22.8
E00089679,73.8,3,23.2
E00089680,54.6,2.4,43
E00089681,49.2,0.8,50
E00089682,68,1.9,30.1
E00089683,60.8,1.5,37.7
E00089685,51.6,1.2,47.2
E00089686,42.2,1.5,56.3
E00089687,58.6,0,41.4
E00089688,55,1.7,43.4
E00089689,47.8,2.2,50
E00089691,55.2,3.7,41.1
E00089693,64.1,4.2,31.7
E00089694,57.9,2.9,39.2
E00089696,61.1,4.2,34.7
E00089697,67.4,2.6,30
E00089698,61.2,2.8,35.9
E00089699,56.5,1.5,41.9
E00089700,65.1,2.2,32.7
E00089701,69,0.4,30.6
E00089702,64.3,2.8,32.9
E00089703,59.6,1.5,39
E00089704,47.6,1.6,50.8
E00089705,48.1,1.5,50.4
E00089706,56.2,2.6,41.2
E00089707,51.3,2.9,45.9
E00089709,65.1,1.7,33.2
E00089710,50.5,1.4,48.1
E00089711,50.8,0.3,48.9
E00089712,62.1,2.6,35.3
E00089713,53,2.8,44.2
E00089714,54.9,2.5,42.6
E00089715,64.3,1.2,34.4
E00089716,68.7,2.9,28.4
E00089717,56,3.2,40.8
E00089718,73.1,2.8,24.1
E00089719,50,4.4,45.6
E00089720,70.1,3.7,26.2
E00089721,71.8,4.7,23.5
E00089722,52.5,3.3,44.3
E00089723,59.6,5.8,34.6
E00089724,48.6,1.2,50.2
E00089725,59.4,1.5,39.1
E00089726,60.9,0.4,38.7
E00089727,46.8,2.7,50.5
E00089728,63,1.3,35.7
E00089729,60.4,0.3,39.3
E00089730,46.3,2.8,50.9
E00089731,47.7,2.3,50
E00089733,68.5,3.6,27.9
E00089734,63.2,2.4,34.4
E00089735,69.5,1.9,28.6
E00089736,53.4,2.3,44.3
E00089758,57.1,3.9,39
E00089759,61.7,3.8,34.5
E00089760,58.8,3.6,37.6
E00089761,49.6,5.6,44.8
E00089762,63.3,2.1,34.6
E00089763,64.8,4.2,31
E00089764,58.1,0.9,41
E00089765,65.6,3.6,30.8
E00089766,61.9,4.8,33.3
E00089767,61.7,4.2,34.1
E00089768,61.4,3,35.5
E00089769,52.4,2.2,45.4
