areacd,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00089506,8.4,42,33.6,16
E00089507,3.6,37.7,47.3,11.4
E00089508,3.9,22,52,22
E00089509,6.6,44.3,38.5,10.7
E00089510,14.3,47.6,28.6,9.5
E00089511,14,52.7,29.5,3.9
E00089512,6.3,35.4,38.6,19.7
E00089513,6.3,44.1,32.2,17.5
E00089514,18.4,48.1,27.2,6.3
E00089515,8.2,43.3,38.8,9.7
E00089516,7.7,36.8,41.9,13.5
E00089517,21,48.4,26.6,4
E00089518,26.7,48.9,22.9,1.5
E00089519,9.2,44.4,38.7,7.7
E00089520,16.2,46.9,28.5,8.5
E00089521,18.5,54.2,24.4,2.9
E00089522,18.1,46.4,26.8,8.7
E00089523,12,43.7,33.8,10.6
E00089524,8.7,40.9,40.2,10.2
E00089525,21.1,48.7,25,5.3
E00089526,5.6,51.4,37.3,5.6
E00089527,26.4,45.5,23,5.1
E00089528,21.4,52.4,24.3,1.9
E00089529,23.7,51.1,18.5,6.7
E00089530,2.8,34.7,48.6,13.9
E00089531,19.2,49.7,27.7,3.4
E00089532,5.6,26.7,57.8,10
E00089533,15.9,47.6,25.4,11.1
E00089534,8.5,23.9,45.3,22.2
E00089535,1.9,26.2,43,29
E00089536,9.1,49.1,30.9,10.9
E00089537,7.3,40.4,37.6,14.7
E00089538,6.3,46.9,39.1,7.8
E00089539,10.3,43.6,31.6,14.5
E00089540,3.1,46.1,32.8,18
E00089541,8.4,39.7,41.2,10.7
E00089542,18.2,54.5,20.9,6.4
E00089543,4.7,41.1,43.9,10.3
E00089544,11.3,41.5,40.6,6.6
E00089545,24.4,50.6,19.6,5.4
E00089546,9,32.1,42.5,16.4
E00089547,18.4,44.7,27.7,9.2
E00089548,5.2,31.8,48.1,14.9
E00089549,10.4,49.4,29.3,11
E00089550,18.8,45,25.6,10.6
E00089551,5.7,43.3,36.9,14.2
E00089552,8.7,38.3,38.3,14.8
E00089553,10.2,30.5,44.5,14.8
E00089554,3.6,40.7,40.7,14.9
E00089555,53.8,30.3,12.4,3.4
E00089556,38.9,29.4,23,8.7
E00089557,19,34.1,32.5,14.3
E00089558,10.1,40.6,36.2,13
E00089559,22,42,28,8
E00089563,3.7,29.4,47.7,19.3
E00089564,4.2,28.2,35.9,31.7
E00089565,2.1,28.9,40.2,28.9
E00089566,5.2,17.2,50,27.6
E00089567,13,29.3,38,19.6
E00089574,4,32.5,44.4,19
E00089575,5.8,27.7,38.7,27.7
E00089576,1.4,33.3,31.9,33.3
E00089577,9.6,57.5,26,6.8
E00089578,4.3,36.2,47.9,11.7
E00089579,1.8,23.2,50.6,24.4
E00089580,3.6,24.1,49.1,23.2
E00089581,1.9,17.6,51.9,28.7
E00089595,1.3,24.7,46,28
E00089597,2.1,22.5,48.6,26.8
E00089602,5,16.7,55,23.3
E00089603,13.9,34.1,27.7,24.3
E00089604,14.1,36.4,34.8,14.7
E00089606,9.4,21.3,48,21.3
E00089607,11.8,36.2,35.4,16.5
E00089609,4,25.6,43.2,27.2
E00089610,6.4,29.6,40.8,23.2
E00089611,14.1,47.7,29.5,8.7
E00089612,5.6,37.6,38.4,18.4
E00089613,8.8,42.1,36,13.2
E00089614,3.9,36.4,37.2,22.5
E00089615,13,43.5,30.4,13
E00089616,3.4,42.7,33.3,20.5
E00089617,3.4,33.9,47.5,15.3
E00089619,3.6,19.3,45,32.1
E00089620,5,19.3,38.6,37.1
E00089621,3.6,21.2,48.9,26.3
E00089622,5.2,17.7,51,26
E00089623,2.8,19.9,47.5,29.8
E00089624,18.5,33.9,29,18.5
E00089625,4.8,15,47.6,32.7
E00089626,5.7,23.6,43.9,26.8
E00089627,7.5,42.5,35.8,14.2
E00089628,3,31.8,40.2,25
E00089629,3.1,31.8,48.8,16.3
E00089630,22.9,53.1,20.4,3.7
E00089631,7.5,49.3,39,4.1
E00089632,9,28.5,36.8,25.7
E00089633,25.5,55,16.8,2.7
E00089634,4.3,29.9,44.4,21.4
E00089635,5.8,47.5,31.7,15
E00089636,4.5,33.6,39.1,22.7
E00089637,3.8,26.7,49.6,19.8
E00089638,5.1,24.8,40.2,29.9
E00089639,2.4,16.8,51.2,29.6
E00089640,4.7,24.2,51.6,19.5
E00089641,5.7,39,35.8,19.5
E00089642,8.1,40.5,45.9,5.4
E00089657,1.3,24.4,60.3,14.1
E00089665,7.8,39.7,33.6,19
E00089666,19.4,53.7,20.1,6.7
E00089667,5,39.5,42.9,12.6
E00089668,13.2,61.2,20.7,5
E00089669,4.4,27.9,47.8,19.9
E00089670,50.3,39.3,4.6,5.8
E00089671,18.4,58.9,17.7,5
E00089672,9,30.8,41.4,18.8
E00089673,14.1,43.8,34.4,7.8
E00089674,9,37.3,42.5,11.2
E00089675,7.6,29.4,43.7,19.3
E00089676,0,28.3,50.8,20.8
E00089677,18.9,46.9,28,6.3
E00089678,21.5,49.4,21.5,7.6
E00089679,18,54,23,5
E00089680,8.7,30.2,37.3,23.8
E00089681,12.8,24,32.8,30.4
E00089682,7.1,34.1,41.3,17.5
E00089683,9.7,35.4,38.9,16
E00089685,8.9,28.2,41.1,21.8
E00089686,13.6,36.4,39.3,10.7
E00089687,5,31.4,40,23.6
E00089688,11,37.8,34.6,16.5
E00089689,20.4,48.9,20.4,10.2
E00089691,6.7,40.9,37.6,14.8
E00089693,10.7,47.3,34.4,7.6
E00089694,2.5,40.8,37.5,19.2
E00089696,4.7,39.5,44.2,11.6
E00089697,7.3,46.3,35,11.4
E00089698,12.6,43.4,32.2,11.9
E00089699,6.9,52.3,29.2,11.5
E00089700,6.4,22.4,51.2,20
E00089701,14.7,53.7,24.3,7.4
E00089702,8,45.6,33.6,12.8
E00089703,5.5,34.4,44.5,15.6
E00089704,15.2,43.9,32.2,8.8
E00089705,11.2,45.5,35.7,7.7
E00089706,22.8,47.6,26.5,3.2
E00089707,4.7,22,44.1,29.1
E00089709,4.3,18.8,49.3,27.5
E00089710,6.4,34.9,42.2,16.5
E00089711,5.1,20.6,49.3,25
E00089712,6.8,39.4,41.7,12.1
E00089713,0,23.3,42.6,34.1
E00089714,0,22.8,55.1,22.1
E00089715,6.7,33.3,36.7,23.3
E00089716,8.2,47.9,36.3,7.5
E00089717,4.8,19,50,26.2
E00089718,7.4,48.8,36.4,7.4
E00089719,14.7,40.3,27.9,17.1
E00089720,13.7,53.4,27.4,5.5
E00089721,31.8,46.8,19.4,2
E00089722,2.1,20.8,56.3,20.8
E00089723,2,37.3,43.1,17.6
E00089724,4,31,36.5,28.6
E00089725,8.8,28.9,43.9,18.4
E00089726,4.3,33.1,41.7,20.9
E00089727,8.9,27.4,40.7,23
E00089728,0.7,28.4,51.5,19.4
E00089729,5.6,25,48.8,20.6
E00089730,0,23.8,52.4,23.8
E00089731,4.2,21,53.1,21.7
E00089733,3.1,26,41.7,29.1
E00089734,2.2,29.4,51.5,16.9
E00089735,5.8,22.5,45.8,25.8
E00089736,3.6,22.5,41.4,32.4
E00089758,15.7,38.3,33.9,12.2
E00089759,13.1,36.6,37.3,13.1
E00089760,19,41.3,30.2,9.5
E00089761,27,42.9,19,11.1
E00089762,10.4,37.5,35.4,16.7
E00089763,14.1,41.4,29.7,14.8
E00089764,22,50.4,20.5,7.1
E00089765,17.6,47.8,25,9.6
E00089766,19.7,36.2,34.6,9.4
E00089767,21.5,45.2,22.2,11.1
E00089768,21.3,42.6,24.1,12
E00089769,35.4,48.1,14.8,1.6
E00089770,12.5,42.2,26.6,18.8
E00089772,19.2,60.6,16.8,3.4
E00089773,23.4,40,28.3,8.3
E00089774,11.3,47.5,35.5,5.7
E00089775,14,43,29.8,13.2
E00089776,27.6,44.9,22.8,4.7
E00089777,9.8,36.8,33.8,19.5
E00089778,21.1,45.9,22,11
E00089779,16.9,39.8,34.7,8.5
E00089780,8.5,51.3,27.4,12.8
E00089781,4.9,39.8,38.2,17.1
E00089782,4.3,31.9,45.4,18.4
E00089786,4.1,28.4,43.9,23.6
E00089787,4.9,35,48.8,11.4
E00089788,2.5,38,42.1,17.4
