areacd,in_full_time_education-001,in_full_time_education-002
E00089506,21.5,78.5
E00089507,22.9,77.1
E00089508,16,84
E00089509,23.7,76.3
E00089510,20.6,79.4
E00089511,23,77
E00089512,21.9,78.1
E00089513,25.2,74.8
E00089514,20.4,79.6
E00089515,24.5,75.5
E00089516,22.6,77.4
E00089517,18.2,81.8
E00089518,20.9,79.1
E00089519,24.9,75.1
E00089520,27.2,72.8
E00089521,16.8,83.2
E00089522,25.5,74.5
E00089523,24.6,75.4
E00089524,24.5,75.5
E00089525,20.4,79.6
E00089526,18.5,81.5
E00089527,29.2,70.8
E00089528,15.7,84.3
E00089529,17.2,82.8
E00089530,15.6,84.4
E00089531,11.2,88.8
E00089532,27.7,72.3
E00089533,24.8,75.2
E00089534,19.5,80.5
E00089535,20.5,79.5
E00089536,17,83
E00089537,21.2,78.8
E00089538,25.3,74.7
E00089539,16,84
E00089540,24.7,75.3
E00089541,20.6,79.4
E00089542,13.2,86.8
E00089543,28.7,71.3
E00089544,22.7,77.3
E00089545,12.6,87.4
E00089546,22.3,77.7
E00089547,20.8,79.2
E00089548,21.1,78.9
E00089549,18.1,81.9
E00089550,19.4,80.6
E00089551,16.2,83.8
E00089552,16.8,83.2
E00089553,22,78
E00089554,19.4,80.6
E00089555,13.7,86.3
E00089556,21.1,78.9
E00089557,26.6,73.4
E00089558,21.3,78.7
E00089559,25.2,74.8
E00089563,19.2,80.8
E00089564,19.3,80.7
E00089565,17.9,82.1
E00089566,25,75
E00089567,16.2,83.8
E00089574,15.2,84.8
E00089575,17.3,82.7
E00089576,17.2,82.8
E00089577,9.6,90.4
E00089578,14.8,85.2
E00089579,20.5,79.5
E00089580,23.7,76.3
E00089581,27.4,72.6
E00089595,18.3,81.7
E00089597,22,78
E00089602,16.4,83.6
E00089603,17,83
E00089604,17.6,82.4
E00089606,20.9,79.1
E00089607,21.6,78.4
E00089609,23.9,76.1
E00089610,26.8,73.2
E00089611,16.2,83.8
E00089612,22.7,77.3
E00089613,21.1,78.9
E00089614,18.2,81.8
E00089615,18,82
E00089616,18.1,81.9
E00089617,17.6,82.4
E00089619,23.2,76.8
E00089620,21.5,78.5
E00089621,18.6,81.4
E00089622,17.9,82.1
E00089623,23.4,76.6
E00089624,16.5,83.5
E00089625,15.3,84.7
E00089626,19.8,80.2
E00089627,19.6,80.4
E00089628,20.8,79.2
E00089629,22.4,77.6
E00089630,16.3,83.7
E00089631,24.4,75.6
E00089632,21.7,78.3
E00089633,10.1,89.9
E00089634,24.6,75.4
E00089635,19.9,80.1
E00089636,21.3,78.7
E00089637,20.1,79.9
E00089638,21.7,78.3
E00089639,26.6,73.4
E00089640,20.1,79.9
E00089641,25.9,74.1
E00089642,33.1,66.9
E00089657,21.8,78.2
E00089665,17.4,82.6
E00089666,25.4,74.6
E00089667,20.8,79.2
E00089668,15.8,84.2
E00089669,21.7,78.3
E00089670,7.7,92.3
E00089671,19.2,80.8
E00089672,15.9,84.1
E00089673,17.4,82.6
E00089674,16.1,83.9
E00089675,18.6,81.4
E00089676,23.4,76.6
E00089677,12.1,87.9
E00089678,17.2,82.8
E00089679,13.3,86.7
E00089680,14.2,85.8
E00089681,15.5,84.5
E00089682,18.6,81.4
E00089683,15.6,84.4
E00089685,14.4,85.6
E00089686,21.3,78.8
E00089687,17.3,82.7
E00089688,16.8,83.2
E00089689,8.5,91.5
E00089691,19.6,80.4
E00089693,22.4,77.6
E00089694,24.6,75.4
E00089696,28.3,71.7
E00089697,25.1,74.9
E00089698,15.8,84.2
E00089699,21.5,78.5
E00089700,22.5,77.5
E00089701,21.5,78.5
E00089702,25.9,74.1
E00089703,20.4,79.6
E00089704,21.6,78.4
E00089705,17.4,82.6
E00089706,18.6,81.4
E00089707,21.9,78.1
E00089709,23.4,76.6
E00089710,24.6,75.4
E00089711,21.5,78.5
E00089712,21,79
E00089713,15.9,84.1
E00089714,24.2,75.8
E00089715,18.5,81.5
E00089716,18.7,81.3
E00089717,22.4,77.6
