areacd,sex-001,sex-002
E00051763,50.8,49.2
E00051764,54.9,45.1
E00051766,51.7,48.3
E00051770,50.2,49.8
E00051797,47.3,52.7
E00051817,53.5,46.5
E00051818,53.8,46.2
E00051847,52.2,47.8
E00051848,52.7,47.3
E00051855,52.6,47.4
E00051856,51.8,48.2
E00051857,53.1,46.9
E00051858,53.8,46.2
E00051859,53.5,46.5
E00051860,49.1,50.9
E00051861,51.9,48.1
E00051862,54.2,45.8
E00051863,53.3,46.7
E00051867,56,44
E00051886,51.8,48.2
E00051887,54.5,45.5
E00051888,53.2,46.8
E00051889,52.6,47.4
E00051890,48.2,51.8
E00051891,50.3,49.7
E00051892,52.5,47.5
E00051893,53,47
E00051894,53.7,46.3
E00051895,49.7,50.3
E00051896,56.6,43.4
E00051897,50.7,49.3
E00051898,53.1,46.9
E00051899,48.6,51.4
E00051900,52.9,47.1
E00051902,51.8,48.2
E00051903,58,42
E00051904,53.9,46.1
E00051905,51.9,48.1
E00051906,50.6,49.4
E00051908,51.1,48.9
E00051909,50.5,49.5
E00051910,50,50
E00051911,49.9,50.1
E00051912,50.4,49.6
E00051913,52.2,47.8
E00051914,52.6,47.4
E00051915,52.1,47.9
E00051916,48.6,51.4
E00051917,54.2,45.8
E00051918,45,55
E00051919,51.4,48.6
E00051920,51.7,48.3
E00051921,54,46
E00051922,50.1,49.9
E00051923,52.2,47.8
E00051929,49,51
E00051930,51.7,48.3
E00051932,51.3,48.7
E00051933,53.6,46.4
E00051934,50.8,49.2
E00051935,54.1,45.9
E00051936,54.1,45.9
E00051937,49.5,50.5
E00051938,52.1,47.9
E00051939,47.2,52.8
E00051940,50.4,49.6
E00051941,51.9,48.1
E00051942,49.4,50.6
E00051943,52,48
E00051944,52.3,47.7
E00051947,47.1,52.9
E00051948,49.8,50.2
E00051949,52.3,47.7
E00051950,51.3,48.7
E00051951,46.8,53.2
E00051952,48.5,51.5
E00051954,47.7,52.3
E00051955,51.2,48.8
E00051956,50.2,49.8
E00051958,48.9,51.1
E00051959,46.1,53.9
E00051960,51.1,48.9
E00051961,49,51
E00051962,51.1,48.9
E00051963,46.5,53.5
E00051964,54.2,45.8
E00051965,52.3,47.7
E00051966,49.3,50.7
E00051967,53.6,46.4
E00051968,50.6,49.4
E00051969,49.1,50.9
E00051970,54.5,45.5
E00051971,50,50
E00051972,51.2,48.8
E00051973,52.9,47.1
E00051974,52.6,47.4
E00051975,50.8,49.2
E00051976,53.1,46.9
E00051977,53.8,46.2
E00051978,49.2,50.8
E00051979,51.9,48.1
E00051980,50.4,49.6
E00051981,46.9,53.1
E00051982,53.7,46.3
E00051983,51,49
E00051984,51.4,48.6
E00051985,53.9,46.1
E00051986,50.7,49.3
