areacd,heating_type_3a-001,heating_type_3a-002
E00051763,2.5,97.5
E00051764,4,96
E00051766,1.4,98.6
E00051770,1.7,98.3
E00051797,2.3,97.7
E00051817,1.6,98.4
E00051818,0.8,99.2
E00051847,0,100
E00051848,1.4,98.6
E00051855,0.8,99.2
E00051856,0.9,99.1
E00051857,0.7,99.3
E00051858,2.5,97.5
E00051859,0.8,99.2
E00051860,0.8,99.2
E00051861,1.7,98.3
E00051862,0.7,99.3
E00051863,2.2,97.8
E00051867,2.5,97.5
E00051886,2.3,97.7
E00051887,0.7,99.3
E00051888,6.2,93.8
E00051889,3.3,96.7
E00051890,0.8,99.2
E00051891,1.6,98.4
E00051892,0.9,99.1
E00051893,1.5,98.5
E00051894,0,100
E00051895,0.9,99.1
E00051896,1.7,98.3
E00051897,0.8,99.2
E00051898,1.9,98.1
E00051899,4.1,95.9
E00051900,4.7,95.3
E00051902,0.8,99.2
E00051903,1.8,98.2
E00051904,3.3,96.7
E00051905,2.4,97.6
E00051906,1.5,98.5
E00051908,3.2,96.8
E00051909,1.7,98.3
E00051910,3.4,96.6
E00051911,3.8,96.2
E00051912,0,100
E00051913,0.8,99.2
E00051914,4.1,95.9
E00051915,0,100
E00051916,2.3,97.7
E00051917,4.7,95.3
E00051918,2,98
E00051919,1.2,98.8
E00051920,3.4,96.6
E00051921,1.6,98.4
E00051922,2.4,97.6
E00051923,3.7,96.3
E00051929,1.2,98.8
E00051930,0.9,99.1
E00051932,0.8,99.2
E00051933,0.8,99.2
E00051934,1.7,98.3
E00051935,1.7,98.3
E00051936,0,100
E00051937,0.8,99.2
E00051938,2.6,97.4
E00051939,3.5,96.5
E00051940,0,100
E00051941,0.5,99.5
E00051942,0,100
E00051943,3.4,96.6
E00051944,1.6,98.4
E00051947,2.4,97.6
E00051948,3.6,96.4
E00051949,0.9,99.1
E00051950,2.6,97.4
E00051951,2.4,97.6
E00051952,0.9,99.1
E00051954,0,100
E00051955,0,100
E00051956,0.9,99.1
E00051958,0,100
E00051959,0.9,99.1
E00051960,0.6,99.4
E00051961,0.7,99.3
E00051962,1.3,98.8
E00051963,0.8,99.2
E00051964,0,100
E00051965,2.8,97.2
E00051966,0,100
E00051967,0,100
E00051968,3.7,96.3
E00051969,1.6,98.4
E00051970,0.7,99.3
E00051971,1.5,98.5
E00051972,0.9,99.1
E00051973,4.3,95.7
E00051974,1.4,98.6
E00051975,0,100
E00051976,0.8,99.2
E00051977,1.6,98.4
E00051978,0,100
E00051979,1.2,98.8
E00051980,1.9,98.1
E00051981,0.8,99.2
E00051982,0,100
E00051983,2.2,97.8
E00051984,3.4,96.6
E00051985,0.9,99.1
E00051986,0,100
