areacd,legal_partnership_status_3a-001,legal_partnership_status_3a-002
E00051763,48.4,51.6
E00051764,34.4,65.6
E00051766,57.2,42.8
E00051770,45.5,54.5
E00051797,57.9,42.1
E00051817,31,69
E00051818,55.9,44.1
E00051847,37.2,62.8
E00051848,58.5,41.5
E00051855,23.6,76.4
E00051856,42.5,57.5
E00051857,30,70
E00051858,38.5,61.5
E00051859,42.3,57.7
E00051860,39.4,60.6
E00051861,49.2,50.8
E00051862,44.9,55.1
E00051863,36.8,63.2
E00051867,35.6,64.4
E00051886,39.6,60.4
E00051887,47.4,52.6
E00051888,48.9,51.1
E00051889,15.6,84.4
E00051890,33.5,66.5
E00051891,35.8,64.2
E00051892,33.5,66.5
E00051893,31.5,68.5
E00051894,30.8,69.2
E00051895,21.2,78.8
E00051896,37.6,62.4
E00051897,15.3,84.7
E00051898,43.6,56.4
E00051899,39.7,60.3
E00051900,29.3,70.7
E00051902,25.8,74.2
E00051903,27.2,72.8
E00051904,18.6,81.4
E00051905,41.1,58.9
E00051906,38,62
E00051908,37.6,62.4
E00051909,38.9,61.1
E00051910,48.6,51.4
E00051911,38.6,61.4
E00051912,35.2,64.8
E00051913,41.6,58.4
E00051914,49.2,50.8
E00051915,48.3,51.7
E00051916,57.9,42.1
E00051917,44.6,55.4
E00051918,36.5,63.5
E00051919,49.6,50.4
E00051920,53.5,46.5
E00051921,40.8,59.2
E00051922,42.7,57.3
E00051923,44.6,55.4
E00051929,29.6,70.4
E00051930,36.5,63.5
E00051932,47.3,52.7
E00051933,40.5,59.5
E00051934,41.2,58.8
E00051935,41.7,58.3
E00051936,34,66
E00051937,34.2,65.8
E00051938,43.1,56.9
E00051939,41.8,58.2
E00051940,44.9,55.1
E00051941,34.9,65.1
E00051942,38.2,61.8
E00051943,29,71
E00051944,40.8,59.2
E00051947,33.8,66.2
E00051948,38.1,61.9
E00051949,34.2,65.8
E00051950,40.4,59.6
E00051951,40.3,59.7
E00051952,39,61
E00051954,42.6,57.4
E00051955,41,59
E00051956,37.6,62.4
E00051958,37.3,62.7
E00051959,41.9,58.1
E00051960,34.7,65.3
E00051961,47.7,52.3
E00051962,42.5,57.5
E00051963,37.1,62.9
E00051964,29.8,70.2
E00051965,37.8,62.2
E00051966,36.9,63.1
E00051967,52.5,47.5
E00051968,44.2,55.8
E00051969,43.9,56.1
E00051970,26.1,73.9
E00051971,37.8,62.2
E00051972,42.1,57.9
E00051973,30,70
E00051974,37.7,62.3
E00051975,41.6,58.4
E00051976,41.5,58.5
E00051977,33,67
E00051978,53.6,46.4
E00051979,44.8,55.2
E00051980,51.7,48.3
E00051981,25.4,74.6
E00051982,47.2,52.8
E00051983,38.7,61.3
E00051984,56.9,43.1
E00051985,5.1,94.9
E00051986,43.7,56.3
E00051987,29.3,70.7
E00051988,58.2,41.8
E00051989,46.9,53.1
E00051990,47,53
E00051991,38.2,61.8
E00051992,39.7,60.3
E00051993,31.3,68.7
E00051994,39.1,60.9
E00051995,41.5,58.5
E00051996,35,65
E00051997,37.7,62.3
E00051998,33.7,66.3
E00051999,29.7,70.3
E00052000,34.5,65.5
E00052001,35.4,64.6
E00052002,34.1,65.9
E00052003,55.9,44.1
E00052004,55.6,44.4
E00052005,34.5,65.5
E00052006,32.2,67.8
E00052008,34.5,65.5
E00052009,39.2,60.8
E00052010,34.2,65.8
E00052011,27.8,72.2
E00052012,24.7,75.3
E00052013,43.6,56.4
E00052016,37,63
E00052017,35.7,64.3
E00052018,62.4,37.6
E00052019,68.4,31.6
E00052020,54.3,45.7
E00052021,61,39
E00052022,49.2,50.8
E00052023,58.9,41.1
E00052024,48.2,51.8
E00052025,53.9,46.1
E00052026,48.9,51.1
E00052027,39.3,60.7
E00052028,37,63
E00052029,58.3,41.7
E00052030,32.8,67.2
E00052031,31.9,68.1
E00052032,27.6,72.4
E00052033,43.5,56.5
E00052034,44.8,55.2
E00052035,35.5,64.5
E00052036,30.5,69.5
E00052037,33.2,66.8
E00052038,28.1,71.9
E00052039,31.6,68.4
E00052040,35.1,64.9
E00052041,32.6,67.4
E00052042,27,73
E00052043,35.9,64.1
E00052044,17.8,82.2
E00052045,40.7,59.3
E00052046,26.1,73.9
E00052047,38.5,61.5
E00052048,34.2,65.8
E00052049,34.7,65.3
E00052050,36.7,63.3
E00052051,33.1,66.9
E00052052,28.3,71.7
E00052053,48,52
E00052056,43.6,56.4
E00052058,54.3,45.7
E00052059,53.6,46.4
E00052062,57.2,42.8
E00052063,43.8,56.2
E00052064,50.4,49.6
E00052065,48.5,51.5
E00052066,51.8,48.2
E00052067,36.4,63.6
E00052070,41.1,58.9
E00052071,53.4,46.6
E00052072,30.8,69.2
E00052073,48,52
E00052075,40.4,59.6
E00052076,38,62
E00052086,38.7,61.3
E00052135,28,72
E00052136,33.7,66.3
E00052137,60.3,39.7
E00052138,51.6,48.4
E00052139,64.1,35.9
E00052140,51.1,48.9
E00052141,43.8,56.2
E00052142,41,59
E00052143,59.1,40.9
E00052144,29.4,70.6
E00052145,49.2,50.8
E00052146,48,52
E00052147,36.9,63.1
E00052148,62.9,37.1
E00052149,18.9,81.1
E00052150,46.3,53.7
E00052151,63.8,36.2
E00052152,45.3,54.7
E00052153,31,69
E00052154,35.5,64.5
