areacd,residence_length_6b-001,residence_length_6b-002,residence_length_6b-003,residence_length_6b-004,residence_length_6b-005
E00097035,97.3,2.1,0,0.3,0.3
E00097036,93.1,2,2.8,0,2
E00097037,96,1.8,1.2,0.3,0.6
E00097038,97.2,2.4,0.4,0,0
E00097039,93.9,4.5,1.2,0,0.4
E00097040,96.5,3.1,0,0.4,0
E00097041,95.6,3.2,1.2,0,0
E00097042,94.6,5.4,0,0,0
E00097043,94.2,3.6,2.2,0,0
E00097044,96.3,2.8,0.9,0,0
E00097045,97.3,2.5,0,0,0.3
E00097046,97.3,1.8,0.3,0,0.6
E00097047,97.9,1.8,0.3,0,0
E00097048,95.5,3.2,0.8,0.5,0
E00097049,98,2,0,0,0
E00097137,93.8,3.8,0.9,1.3,0.3
E00097138,98,1.3,0.7,0,0
E00097139,95.7,4.3,0,0,0
E00097140,96.8,2.7,0.5,0,0
E00097142,94.6,3.8,0.3,1.1,0.3
E00097166,97.6,2.4,0,0,0
E00097167,94.5,3.9,0.3,1.3,0
E00097173,97.4,2.6,0,0,0
E00097174,97.9,1.8,0,0.4,0
E00097175,97.6,1.9,0.5,0,0
E00097177,94.9,2.9,0.5,1.2,0.5
E00097178,96.5,3.5,0,0,0
E00097244,98.6,1.1,0,0.3,0
E00097245,96.2,0.2,1.4,1.7,0.5
E00097570,95.2,3.4,1,0,0.3
E00097571,96,1.7,0.9,1.2,0.3
E00097572,97.7,1.3,0.6,0.3,0
E00097573,97.8,1.3,0,0.4,0.4
E00097574,97.3,2,0,0.3,0.3
E00097575,97.2,1.4,1.4,0,0
E00097576,100,0,0,0,0
E00097577,98.1,0.8,0.8,0,0.4
E00097578,98.8,0.8,0,0.4,0
E00097580,98.8,1.2,0,0,0
E00097581,96,3.1,0,0,0.9
E00097582,96.4,3,0.3,0,0.3
E00097583,97.2,2.3,0,0.4,0
E00097584,98.8,1.2,0,0,0
E00097585,96.5,2.1,0.6,0.4,0.4
E00097586,96.6,2.3,1.1,0,0
E00097587,95.6,2.9,0,0.3,1.2
E00097590,97.6,2.4,0,0,0
E00097597,98.5,1,0,0,0.4
E00097600,96.8,3.2,0,0,0
E00097601,97.3,1.5,0,0.4,0.8
E00097602,98.3,1.7,0,0,0
E00097605,95.5,3.3,0.8,0.4,0
E00097606,95.4,2.1,0,0,2.5
E00097607,97,2,0.6,0.4,0
E00097608,97.7,2.3,0,0,0
E00097609,93.7,3,0.6,2.4,0.2
E00097615,97.9,1.9,0,0,0.2
E00097616,96.1,2.6,0.2,0.2,0.9
E00097617,98,1.4,0,0.6,0
E00097618,97,2.8,0,0.2,0
E00097619,99,1,0,0,0
E00097621,99.4,0.6,0,0,0
E00097622,98.8,1.2,0,0,0
E00097637,95.7,2.8,1.1,0,0.4
E00097638,97.3,2.3,0,0.5,0
E00097639,97.5,2.2,0,0,0.3
E00097641,96.4,3.3,0.3,0,0
E00097642,96.6,1.7,1.1,0.6,0
E00097643,97.2,2.1,0.4,0.4,0
E00097644,97.1,1.7,0,0.8,0.4
E00097645,97.7,1.3,0.8,0.3,0
E00097646,98.2,1.5,0,0.3,0
E00097647,97.8,1.7,0,0,0.4
E00097648,98.3,0.8,0.8,0,0
E00097649,94.2,5.3,0.5,0,0
E00097650,95.6,1.6,1.2,1.2,0.4
E00097651,97.2,2.8,0,0,0
E00097652,96.7,0.5,1.9,0.9,0
E00097653,98.1,1.3,0,0.3,0.3
E00097654,98.3,1.7,0,0,0
E00097655,97.9,2.1,0,0,0
E00097656,98.6,1.4,0,0,0
E00097657,95.2,2.9,0,0.5,1.4
E00097658,97.7,1.7,0.3,0,0.3
E00097659,97,3,0,0,0
E00097660,92.4,2.9,0,4.7,0
E00097661,97,2,0,0.5,0.5
E00097662,98.9,0.7,0,0,0.4
E00097663,97.4,2.4,0.3,0,0
E00097664,97.3,2.2,0,0.2,0.2
E00097665,98.5,1.2,0.4,0,0
E00097670,97,3,0,0,0
E00097671,96.5,2.1,0.9,0.5,0
E00097672,94.4,4,0.8,0.8,0
E00097673,95.5,1.2,1.8,1,0.4
E00097675,93.6,4.6,1.4,0.4,0
E00097676,94.4,3.8,0.5,1.3,0
E00097677,94.6,5.1,0,0.3,0
E00097678,93.3,2.9,1.3,1.9,0.6
E00097679,98.9,0.4,0.7,0,0
E00097680,84,4.3,3,5.7,3
E00097681,86.1,6.9,6,0.6,0.3
E00097682,78.2,9.1,7.5,3.6,1.6
E00097683,96.5,3.5,0,0,0
E00097684,93.8,4,1.1,0.7,0.4
E00097685,95,3.8,0.8,0.4,0
E00097686,91.8,5.2,2.6,0.4,0
E00097687,93.4,2.1,3.6,0.9,0
E00097688,95.1,4.1,0.4,0,0.4
E00097689,94.2,1.3,1.9,2.3,0.3
E00097690,94.4,4.5,0.7,0,0.4
E00097691,92.1,4.1,1.6,1.3,0.9
E00097692,91.4,1.7,2.7,0.3,3.8
E00097693,95.1,2.9,1.9,0,0
E00097694,75.9,5.5,7.1,8.2,3.3
E00097695,93.4,3.3,0.4,2.9,0
E00097696,95.8,1.8,0.4,0.4,1.8
E00097697,91.6,6.3,0.8,0,1.4
E00097698,95.6,2.4,0.7,0.7,0.7
E00097699,93.8,1.8,0,3.1,1.3
E00097700,85.4,4.9,4.9,1.5,3.4
E00097701,91.4,1,4,3.5,0
E00097702,91.6,4.7,2.2,1.5,0
E00097703,92.2,5.9,1.5,0.4,0
E00097704,97.8,1.8,0,0,0.4
E00097705,97.8,1.8,0,0,0.4
E00097706,94.7,3.5,1.1,0.7,0
E00097707,75.1,3.7,4.9,6.7,9.6
E00097708,83.2,6.8,4.3,0.7,5
E00097709,91.5,6,0.8,1.1,0.5
E00097710,92.8,4.5,1.8,0.9,0
E00097711,93.3,5,1.8,0,0
E00097712,81.7,7.4,5.7,4.8,0.4
E00097713,82.4,6.6,3.7,5.9,1.5
E00097714,91.4,5,2.7,1,0
E00097715,88.7,5.7,3.9,1.5,0.3
E00097716,89.6,4.8,2,2.4,1.2
E00097717,92.5,4.1,2.2,1.1,0
E00097718,90.9,3.8,1.8,3.5,0
E00097719,94.8,2.4,0.8,2,0
E00097720,92.8,2.6,2.3,2.3,0
E00097721,83.5,5.9,4.4,3.3,2.9
E00097722,78.7,8.3,4.7,6,2.3
E00097741,97.6,2.4,0,0,0
E00097743,97.2,0.6,0,1.1,1.1
E00105896,96,1.3,2,0.7,0
E00105902,95.4,3.1,0,0,1.5
E00105904,96.3,3.1,0,0.6,0
E00106025,98.8,1.2,0,0,0
E00106026,96.8,2.8,0,0.3,0
E00106027,98.4,1.6,0,0,0
