areacd,hh_deprivation-001,hh_deprivation-002,hh_deprivation-003,hh_deprivation-004,hh_deprivation-005
E00097035,41.8,40.1,15.3,2.8,0
E00097036,46.1,35.2,14.8,3.9,0
E00097037,56,38.7,4.7,0.7,0
E00097038,48.9,34.1,15.6,1.5,0
E00097039,35.6,40.6,17.5,6.3,0
E00097040,56.9,33.3,8.8,1,0
E00097041,52.9,35.5,10.7,0.8,0
E00097042,32.2,41.5,19.5,6.8,0
E00097043,54.8,28.9,15.1,1.2,0
E00097044,32.8,34.4,28.7,4.1,0
E00097045,41.1,38.4,19.2,0.7,0.7
E00097046,50.7,35.2,10.6,3.5,0
E00097047,46.8,37.4,15.8,0,0
E00097048,46.3,34.4,15.6,3.1,0.6
E00097049,33.6,35.3,22.7,8.4,0
E00097137,61.3,28.9,9.2,0.7,0
E00097138,70.9,23.6,3.6,1.8,0
E00097139,57.6,32.8,9.6,0,0
E00097140,55.1,37.1,6.7,1.1,0
E00097142,61.3,33.3,5.3,0,0
E00097166,57.3,29.1,11.1,2.6,0
E00097167,59.8,35.4,4.7,0,0
E00097173,65.1,23.3,9.3,2.3,0
E00097174,56.3,32.6,11.1,0,0
E00097175,57.3,33.5,7.9,1.2,0
E00097177,56,31.4,9.7,2.9,0
E00097178,44.3,40.2,11.5,4.1,0
E00097244,50,42.2,7.1,0.6,0
E00097245,58.6,31.6,9.2,0.6,0
E00097570,54.1,34.2,9.6,2.1,0
E00097571,49.7,35.5,12.9,1.9,0
E00097572,46.5,31.2,15.3,7,0
E00097573,55.6,29.9,12,2.6,0
E00097574,51.2,34.9,14,0,0
E00097575,31.6,35.9,25.6,6.8,0
E00097576,47.1,37.1,12.9,2.9,0
E00097577,41.1,39.7,14.2,5,0
E00097578,37.8,50.4,10.4,1.5,0
E00097580,50.4,35.1,14.5,0,0
E00097581,42.1,39.1,15.8,2.3,0.8
E00097582,57.6,34.4,7.9,0,0
E00097583,61.4,27.7,10.4,0.5,0
E00097584,46.8,39.7,10.3,3.2,0
E00097585,51.9,37.4,8.1,2.6,0
E00097586,47.1,39,12.8,1.1,0
E00097587,61.3,23.8,11.9,3.1,0
E00097590,55.9,27.4,14.5,2.2,0
E00097597,55.5,34.6,8.1,1.9,0
E00097600,48.5,43.9,6.1,1.5,0
E00097601,63.3,28.3,8.3,0,0
E00097602,50.5,37.6,10.1,1.8,0
E00097605,48.3,36.2,14.7,0.9,0
E00097606,64.6,24.2,11.1,0,0
E00097607,63.2,28.2,6.7,1.9,0
E00097608,57,35.2,7.8,0,0
E00097609,51.4,36.7,10.6,1.2,0
E00097615,62.6,28.3,7.5,1.6,0
E00097616,62.8,31.9,3.7,1.6,0
E00097617,55.7,34.4,9,0.9,0
E00097618,63.6,29,6.3,1.1,0
