areacd,hours_per_week_worked-001,hours_per_week_worked-002,hours_per_week_worked-003,hours_per_week_worked-004
E00097035,8.9,22,55.3,13.8
E00097036,9.7,16.8,64.6,8.8
E00097037,15.7,15.7,52.9,15.7
E00097038,13.9,23.1,50.9,12
E00097039,14.4,20.2,56.7,8.7
E00097040,7,21,60,12
E00097041,16.9,22.9,51.7,8.5
E00097042,16.7,22.2,52.2,8.9
E00097043,10.1,22.3,48.4,19.1
E00097044,10.8,20,56.9,12.3
E00097045,13.5,28.6,48.9,9
E00097046,6.4,21.8,60.9,10.9
E00097047,9,24.7,55.4,10.8
E00097048,10.4,23.4,54.2,12
E00097049,10.8,27.5,51,10.8
E00097137,14.4,21.9,48.6,15.1
E00097138,11.3,16.3,47.5,25
E00097139,12.6,22.8,33.9,30.7
E00097140,15.8,18.9,49.5,15.8
E00097142,10.5,21,53.6,14.9
E00097166,17.3,21.2,51,10.6
E00097167,9.5,15.3,54.7,20.4
E00097173,21.9,14.3,44.8,19
E00097174,13.3,17,46.7,23
E00097175,10.2,19.8,50.9,19.2
E00097177,10.4,20.3,46.8,22.5
E00097178,16.4,20.5,39.7,23.3
E00097244,11.9,22.2,43.3,22.7
E00097245,11.1,18.7,47.1,23.1
E00097570,12.5,26.4,38.9,22.2
E00097571,14,22.5,39,24.5
E00097572,22,22,42.4,13.6
E00097573,14.8,18.3,54.8,12.2
E00097574,11.3,17.2,55.6,15.9
E00097575,17.6,24.3,50,8.1
E00097576,14.1,26.8,43,16.2
E00097577,13.7,21.4,50.4,14.5
E00097578,19,18.1,47.6,15.2
E00097580,12.2,22.8,51.2,13.8
E00097581,12.1,17.2,53.5,17.2
E00097582,13.3,23.3,53.3,10
E00097583,11.4,21.4,52.3,15
E00097584,15.9,19.5,46,18.6
E00097585,11.1,25.2,48.7,15
E00097586,15.3,23.2,50.2,11.3
E00097587,13.9,21.4,45.7,19.1
E00097590,11.6,21,48.7,18.8
E00097597,13.8,16,47.3,22.9
E00097600,6.8,15.9,50,27.3
E00097601,13.8,26.2,42.3,17.7
E00097602,13.9,20.8,54.5,10.9
E00097605,14,17.4,54.7,14
E00097606,18.5,17.7,47.6,16.1
E00097607,8,18.1,54,19.9
E00097608,18,21,42.5,18.6
E00097609,16.2,22.1,47.1,14.7
E00097615,13.2,20,50,16.8
E00097616,17.2,18,44.4,20.5
E00097617,20.4,22.6,35.5,21.5
E00097618,13.1,20.4,48.4,18.1
E00097619,10.8,19.3,47.2,22.7
E00097621,12.2,22.8,43.9,21.1
E00097622,17.2,18.5,49.7,14.6
E00097637,12.2,20.4,42.9,24.5
E00097638,11.5,22.9,44.8,20.8
E00097639,10.3,22.2,52.7,14.8
E00097641,9.2,21.4,44.7,24.8
E00097642,9.5,17.9,57.9,14.7
E00097643,10.8,23.7,46,19.4
E00097644,18.3,21.4,39.7,20.6
E00097645,11.6,20.9,47.1,20.3
E00097646,13.3,26,38.7,22.1
E00097647,12.4,23.9,48.6,15.1
E00097648,12.9,24.7,42.4,20
E00097649,15.7,18.5,37,28.7
E00097650,16.4,21.1,48.4,14.1
