areacd,hours_per_week_worked_3a-001,hours_per_week_worked_3a-002
E00097035,30.9,69.1
E00097036,26.5,73.5
E00097037,31.4,68.6
E00097038,37,63
E00097039,34.6,65.4
E00097040,28,72
E00097041,39.8,60.2
E00097042,38.9,61.1
E00097043,32.4,67.6
E00097044,30.8,69.2
E00097045,42.1,57.9
E00097046,28.2,71.8
E00097047,33.7,66.3
E00097048,33.9,66.1
E00097049,38.2,61.8
E00097137,36.3,63.7
E00097138,27.5,72.5
E00097139,35.4,64.6
E00097140,34.7,65.3
E00097142,31.5,68.5
E00097166,38.5,61.5
E00097167,24.8,75.2
E00097173,36.2,63.8
E00097174,30.4,69.6
E00097175,29.9,70.1
E00097177,30.6,69.4
E00097178,37,63
E00097244,34,66
E00097245,29.8,70.2
E00097570,38.9,61.1
E00097571,36.5,63.5
E00097572,43.9,56.1
E00097573,33,67
E00097574,28.5,71.5
E00097575,41.9,58.1
E00097576,40.8,59.2
E00097577,35.1,64.9
E00097578,37.1,62.9
E00097580,35,65
E00097581,29.3,70.7
E00097582,36.7,63.3
E00097583,32.7,67.3
E00097584,35.4,64.6
E00097585,36.3,63.7
E00097586,38.4,61.6
E00097587,35.3,64.7
E00097590,32.6,67.4
E00097597,29.8,70.2
E00097600,22.7,77.3
E00097601,40,60
E00097602,34.7,65.3
E00097605,31.4,68.6
E00097606,36.3,63.7
E00097607,26.1,73.9
E00097608,38.9,61.1
E00097609,38.2,61.8
E00097615,33.2,66.8
E00097616,35.1,64.9
E00097617,43,57
E00097618,33.5,66.5
E00097619,30.1,69.9
E00097621,35,65
E00097622,35.7,64.3
E00097637,32.7,67.3
E00097638,34.4,65.6
E00097639,32.5,67.5
E00097641,30.6,69.4
E00097642,27.4,72.6
E00097643,34.5,65.5
E00097644,39.7,60.3
E00097645,32.6,67.4
E00097646,39.2,60.8
E00097647,36.3,63.7
E00097648,37.6,62.4
E00097649,34.3,65.7
E00097650,37.5,62.5
E00097651,30.8,69.2
E00097652,34.5,65.5
E00097653,32.1,67.9
E00097654,32.8,67.2
E00097655,29.7,70.3
E00097656,35.3,64.7
E00097657,41.3,58.7
E00097658,24,76
E00097659,32.9,67.1
E00097660,24.4,75.6
E00097661,28.4,71.6
E00097662,33.3,66.7
E00097663,33,67
E00097664,36.5,63.5
E00097665,40.6,59.4
E00097670,38.9,61.1
E00097671,28,72
E00097672,33.6,66.4
E00097673,29,71
E00097675,42.4,57.6
E00097676,28.1,71.9
E00097677,38.2,61.8
E00097678,35.5,64.5
E00097679,32.5,67.5
E00097680,30.9,69.1
E00097681,31.3,68.7
E00097682,34.3,65.7
E00097683,33.1,66.9
E00097684,30.1,69.9
E00097685,37.4,62.6
E00097686,33.3,66.7
E00097687,36.6,63.4
E00097688,32.6,67.4
E00097689,33.3,66.7
E00097690,36.9,63.1
E00097691,24.9,75.1
E00097692,30.5,69.5
E00097693,37.1,62.9
E00097694,33.8,66.2
E00097695,20.5,79.5
E00097696,30.1,69.9
E00097697,31,69
E00097698,30.2,69.8
E00097699,44.7,55.3
E00097700,33.7,66.3
E00097701,36.4,63.6
E00097702,31.3,68.8
E00097703,32.8,67.2
E00097704,39.9,60.1
E00097705,32.3,67.7
E00097706,31.2,68.8
E00097707,21.2,78.8
E00097708,32.4,67.6
E00097709,38.9,61.1
E00097710,40.9,59.1
E00097711,32.4,67.6
E00097712,25.6,74.4
E00097713,26,74
E00097714,32,68
E00097715,30.9,69.1
E00097716,32.9,67.1
E00097717,27.6,72.4
E00097718,25,75
E00097719,28,72
E00097720,33.2,66.8
E00097721,29.3,70.7
E00097722,29.3,70.7
E00097741,33.3,66.7
E00097743,38.7,61.3
E00105896,19.6,80.4
E00105902,37.3,62.7
E00105904,36.8,63.2
E00106025,30,70
E00106026,34.1,65.9
E00106027,25.9,74.1
E00106028,32.8,67.2
E00106029,28.3,71.7
E00139839,36.4,63.6
E00139840,38.6,61.4
E00139841,37.8,62.2
E00139842,47.1,52.9
E00139843,38.8,61.2
E00139844,31.6,68.4
E00139845,37.3,62.7
E00139846,40.2,59.8
E00139875,43.4,56.6
E00139876,32.5,67.5
E00139877,32.8,67.2
E00139878,30.7,69.3
E00139881,34.8,65.2
E00139882,33,67
E00139883,34.7,65.3
E00139884,38.3,61.7
E00139885,36.4,63.6
E00139886,23.7,76.3
E00139887,36.4,63.6
E00139888,36.4,63.6
E00139889,32.3,67.7
E00139890,36.9,63.1
E00139891,28.2,71.8
E00139892,41.8,58.2
E00139893,27.2,72.8
E00139894,32.6,67.4
E00139896,30.9,69.1
E00139897,28.2,71.8
E00139898,32,68
E00139899,32.7,67.3
E00139900,26.1,73.9
E00139905,32,68
E00139906,36.4,63.6
E00139910,37.3,62.7
E00139911,39.6,60.4
E00139912,36.8,63.2
E00139913,34.2,65.8
E00139916,41.3,58.7
E00139917,37.8,62.2
E00139918,39.1,60.9
E00139919,31.6,68.4
E00139920,33.1,66.9
E00139921,35,65
E00139922,34.6,65.4
E00139923,42.7,57.3
E00139924,34.4,65.6
E00139925,43.1,56.9
E00139926,39.5,60.5
E00139986,31.8,68.2
E00140024,33.3,66.7
E00140025,31,69
E00140026,26,74
E00140027,32.7,67.3
E00140028,28.6,71.4
E00179299,35.5,64.5
E00179331,30.1,69.9
E00179336,28.4,71.6
E00179338,27.7,72.3
E00179342,37.5,62.5
E00179343,29.5,70.5
E00179344,48,52
