areacd,legal_partnership_status_3a-001,legal_partnership_status_3a-002
E00097035,49.3,50.7
E00097036,34.2,65.8
E00097037,69.6,30.4
E00097038,45.9,54.1
E00097039,28.8,71.2
E00097040,62.8,37.2
E00097041,51.2,48.8
E00097042,30.2,69.8
E00097043,53.6,46.4
E00097044,31.5,68.5
E00097045,45.4,54.6
E00097046,40.1,59.9
E00097047,41.4,58.6
E00097048,49.1,50.9
E00097049,43.4,56.6
E00097137,57.9,42.1
E00097138,59.2,40.8
E00097139,61.2,38.8
E00097140,54.5,45.5
E00097142,58.7,41.3
E00097166,61.3,38.7
E00097167,73.8,26.2
E00097173,51.2,48.8
E00097174,54.5,45.5
E00097175,62.5,37.5
E00097177,56.4,43.6
E00097178,62.3,37.7
E00097244,55,45
E00097245,66.1,33.9
E00097570,55.4,44.6
E00097571,56.2,43.8
E00097572,52,48
E00097573,48.5,51.5
E00097574,47.5,52.5
E00097575,28.8,71.2
E00097576,52.6,47.4
E00097577,30,70
E00097578,42.9,57.1
E00097580,57.8,42.2
E00097581,37.8,62.2
E00097582,50.2,49.8
E00097583,55.8,44.2
E00097584,54.1,45.9
E00097585,59.1,40.9
E00097586,52.7,47.3
E00097587,54.6,45.4
E00097590,51.8,48.2
E00097597,62.6,37.4
E00097600,57.1,42.9
E00097601,63.1,36.9
E00097602,66.7,33.3
E00097605,67.4,32.6
E00097606,59.3,40.7
E00097607,52.9,47.1
E00097608,58.9,41.1
E00097609,59.5,40.5
E00097615,69.3,30.7
E00097616,63.4,36.6
E00097617,52.4,47.6
E00097618,49.9,50.1
E00097619,57.3,42.7
E00097621,55,45
E00097622,59.3,40.7
E00097637,64.7,35.3
E00097638,48.4,51.6
E00097639,46.4,53.6
E00097641,60.1,39.9
E00097642,48.1,51.9
E00097643,58.5,41.5
E00097644,58.8,41.2
E00097645,54.5,45.5
E00097646,57.9,42.1
E00097647,62.2,37.8
E00097648,56,44
E00097649,57.9,42.1
E00097650,60.1,39.9
E00097651,61.5,38.5
E00097652,62.3,37.7
E00097653,59.1,40.9
E00097654,52.7,47.3
E00097655,61.8,38.2
E00097656,60.5,39.5
E00097657,67,33
E00097658,52.6,47.4
E00097659,63.4,36.6
E00097660,48.2,51.8
E00097661,56.3,43.7
E00097662,57.8,42.2
E00097663,58.1,41.9
E00097664,59.9,40.1
E00097665,55.7,44.3
E00097670,57.7,42.3
E00097671,52.8,47.2
E00097672,52.7,47.3
E00097673,55.4,44.6
E00097675,56.7,43.3
E00097676,38.6,61.4
E00097677,67.2,32.8
E00097678,54.4,45.6
E00097679,46.3,53.7
E00097680,31,69
E00097681,44.4,55.6
E00097682,32.9,67.1
E00097683,49.1,50.9
E00097684,51,49
E00097685,56.5,43.5
E00097686,46.9,53.1
E00097687,36.7,63.3
E00097688,47,53
E00097689,52.7,47.3
E00097690,57.4,42.6
E00097691,44.3,55.7
E00097692,56.5,43.5
E00097693,54.8,45.2
E00097694,34.4,65.6
E00097695,50.6,49.4
E00097696,53.5,46.5
E00097697,52.4,47.6
E00097698,49.6,50.4
E00097699,40.5,59.5
E00097700,50.3,49.7
E00097701,34.8,65.2
E00097702,40.5,59.5
E00097703,53.3,46.7
E00097704,51.8,48.2
E00097705,47,53
E00097706,50.8,49.2
E00097707,24,76
E00097708,38.2,61.8
E00097709,43.9,56.1
E00097710,39.2,60.8
E00097711,43.5,56.5
E00097712,34.9,65.1
E00097713,18.7,81.3
E00097714,32.8,67.2
E00097715,36.1,63.9
E00097716,48.8,51.2
E00097717,43.8,56.3
E00097718,42.1,57.9
E00097719,37,63
E00097720,49.2,50.8
E00097721,39.5,60.5
E00097722,46.9,53.1
E00097741,63,37
E00097743,54.9,45.1
E00105896,53.1,46.9
E00105902,61.1,38.9
E00105904,59.2,40.8
E00106025,59.4,40.6
E00106026,53,47
E00106027,50.7,49.3
E00106028,57,43
E00106029,51.2,48.8
E00139839,55.4,44.6
E00139840,56,44
E00139841,38.9,61.1
E00139842,45.1,54.9
E00139843,59.9,40.1
E00139844,53.5,46.5
E00139845,53.5,46.5
E00139846,53.9,46.1
E00139875,64.6,35.4
E00139876,58.6,41.4
E00139877,53.5,46.5
E00139878,58.3,41.7
E00139881,52.6,47.4
E00139882,48.5,51.5
E00139883,29.4,70.6
E00139884,36.1,63.9
E00139885,36.5,63.5
E00139886,35.4,64.6
E00139887,54.1,45.9
E00139888,58.6,41.4
E00139889,48,52
E00139890,25.5,74.5
E00139891,47.6,52.4
E00139892,36.5,63.5
E00139893,52,48
E00139894,49.7,50.3
E00139896,34.9,65.1
E00139897,49.1,50.9
E00139898,40.3,59.7
E00139899,52.3,47.7
E00139900,49.7,50.3
E00139905,70.2,29.8
E00139906,50.6,49.4
E00139910,70.6,29.4
E00139911,24.1,75.9
E00139912,30.6,69.4
E00139913,41.3,58.7
E00139916,67.5,32.5
E00139917,71.3,28.7
E00139918,73.2,26.8
E00139919,55.6,44.4
E00139920,61.4,38.6
E00139921,63,37
E00139922,48.4,51.6
E00139923,54.1,45.9
E00139924,47.1,52.9
E00139925,63.7,36.3
E00139926,53.3,46.7
E00139986,62.3,37.7
E00140024,52.9,47.1
E00140025,56.8,43.2
E00140026,50.3,49.7
E00140027,64.1,35.9
E00140028,57.3,42.7
E00179299,50,50
E00179331,59.4,40.6
E00179336,49.1,50.9
E00179338,54.3,45.7
E00179342,52,48
E00179343,57.9,42.1
E00179344,60.5,39.5
