geography_code,heating_type_3a-001,heating_type_3a-002
E00048206,0,100
E00048207,2.1,97.9
E00048208,0,100
E00048233,0.8,99.2
E00048235,0.8,99.2
E00048236,4.6,95.4
E00048237,0.6,99.4
E00048238,3.4,96.6
E00048239,0.9,99.1
E00048240,0,100
E00048241,0,100
E00048242,1,99
E00048243,3,97
E00048244,2.5,97.5
E00048245,1.4,98.6
E00048246,0.6,99.4
E00048247,2.9,97.1
E00048318,0.8,99.2
E00048319,1,99
E00048321,1.3,98.7
E00048322,1,99
E00048324,1.6,98.4
E00048326,0,100
E00048327,5,95
E00048330,2.6,97.4
E00048331,2.4,97.6
E00048332,2.8,97.2
E00048334,1.5,98.5
E00048335,0.8,99.2
E00048337,1.9,98.1
E00048338,0,100
E00048339,4.5,95.5
E00048340,2.9,97.1
E00048341,2.2,97.8
E00048343,0,100
E00048344,2.6,97.4
E00048345,0.7,99.3
E00048346,0,100
E00048347,2,98
E00048348,0.9,99.1
E00048349,1.9,98.1
E00048350,0.9,99.1
E00048352,1.3,98.7
E00048353,0,100
E00048354,0.9,99.1
E00048356,1.8,98.2
E00048359,1.4,98.6
E00048360,1.4,98.6
E00048361,3.8,96.2
E00048366,0,100
E00048367,1.4,98.6
E00048369,3.7,96.3
E00048370,0.7,99.3
E00048371,0,100
E00048372,2.2,97.8
E00048373,0.7,99.3
E00048374,1.3,98.7
E00048375,0.7,99.3
E00048376,1.8,98.2
E00048377,1.9,98.1
E00048378,0.8,99.2
E00048379,1,99
E00048380,0,100
E00048381,0,100
E00048382,1.9,98.1
E00048383,1.7,98.3
E00048384,0.8,99.2
E00048385,2.6,97.4
E00048386,0,100
E00048387,0,100
E00048388,0,100
E00048389,0,100
E00048390,0.8,99.2
E00048391,4.6,95.4
E00048392,0.9,99.1
E00048393,0.8,99.2
E00048394,0,100
E00048395,1.7,98.3
E00048396,3.4,96.6
E00048398,8.3,91.7
E00048399,2.7,97.3
E00048400,4.5,95.5
E00048401,3.1,96.9
E00048402,1.7,98.3
E00048403,0,100
E00048404,3.3,96.7
E00048405,2,98
E00048406,1.6,98.4
E00048407,2.9,97.1
E00048408,1.1,98.9
E00048409,0,100
E00048410,0.9,99.1
E00048411,1.4,98.6
E00048412,0,100
E00048413,1.5,98.5
E00048414,0.8,99.2
E00048415,0,100
E00048416,1.6,98.4
E00048417,2.8,97.2
E00048418,1.6,98.4
E00048419,0,100
E00048420,1.8,98.2
E00048421,3.1,96.9
E00048428,1.2,98.8
E00048445,5.5,94.5
E00048448,2.5,97.5
E00048449,1.9,98.1
E00048452,2.8,97.2
E00048454,0.8,99.2
E00048459,0.8,99.2
E00048461,1.7,98.3
E00048462,1,99
E00048464,1.6,98.4
E00048466,2.2,97.8
E00048467,2.3,97.7
E00048468,3.6,96.4
E00048469,2.1,97.9
E00048470,1,99
E00048694,0.8,99.2
E00048698,4,96
E00048699,0.8,99.2
E00048700,2,98
E00048701,1.6,98.4
E00048702,4.3,95.7
E00048703,2.4,97.6
E00048704,2.5,97.5
E00048705,2.9,97.1
E00048706,1.7,98.3
E00048707,0.8,99.2
E00048708,1.2,98.8
E00048709,5.3,94.7
E00048721,3,97
E00048727,0,100
E00048728,0,100
E00048729,1.4,98.6
E00048730,2.5,97.5
E00048731,3.8,96.2
E00048732,1.7,98.3
E00048734,1.6,98.4
E00048735,3.6,96.4
E00048736,0.7,99.3
E00048738,0.8,99.2
E00048739,3.6,96.4
E00048740,4.6,95.4
E00048741,0,100
E00048742,1.7,98.3
E00048743,1.6,98.4
E00048744,0.9,99.1
E00048745,1.6,98.4
E00048746,2.1,97.9
E00048747,0.8,99.2
E00048748,3.1,96.9
E00048749,8.4,91.6
E00048750,1.1,98.9
E00048751,0.9,99.1
E00048754,2.3,97.7
E00048755,0.8,99.2
E00048758,4.8,95.2
E00048760,1.9,98.1
E00048762,0,100
E00048765,0,100
E00048766,0,100
E00048769,2.1,97.9
E00048770,1.6,98.4
E00048772,5.1,94.9
E00048776,0.7,99.3
E00048783,2.6,97.4
E00048784,1.4,98.6
E00048788,4.4,95.6
E00048796,4.3,95.7
E00048800,4.7,95.3
E00048801,4,96
E00048802,4.7,95.3
E00048803,0.8,99.2
E00048804,0.8,99.2
E00048805,0,100
E00048806,2.5,97.5
E00048807,2.9,97.1
E00048808,2.8,97.2
E00048809,12.4,87.6
E00048810,1.5,98.5
E00048811,0,100
E00048812,3.5,96.5
E00048813,1.8,98.2
E00048814,0,100
E00048815,3.7,96.3
E00048816,0,100
E00048818,2.4,97.6
E00048819,0.9,99.1
E00048820,0,100
E00048821,0.8,99.2
E00048822,1.7,98.3
E00048823,1,99
E00048824,0.6,99.4
E00048825,5.6,94.4
E00048826,2.2,97.8
E00048827,0,100
E00048828,11.5,88.5
E00048829,2.4,97.6
E00048830,6.5,93.5
E00048831,2.6,97.4
E00048832,1.6,98.4
E00048833,4.6,95.4
E00048834,0.9,99.1
E00048835,0.9,99.1
E00048836,1.5,98.5
E00048837,0,100
E00048838,3.7,96.3
E00048839,0,100
E00048840,1.6,98.4
E00048841,2.4,97.6
E00048842,0.7,99.3
E00048843,0.9,99.1
E00048844,1.6,98.4
E00048845,3.1,96.9
E00048846,0.7,99.3
E00048847,2.8,97.2
E00048848,1.4,98.6
E00048849,1.5,98.5
E00048850,2,98
E00048851,2,98
E00048852,0,100
E00048853,0,100
E00048854,0,100
E00048855,2,98
E00048856,2.7,97.3
E00048914,1.7,98.3
E00048915,0,100
E00048916,1,99
E00048917,0.8,99.2
E00048918,1.5,98.5
E00048919,1.5,98.5
E00048920,2.2,97.8
E00048923,3.2,96.8
E00048924,0,100
E00048925,1.6,98.4
E00048926,0,100
E00048927,0.8,99.2
E00048928,0.9,99.1
E00048929,0.8,99.2
E00048930,1.7,98.3
E00048931,1.5,98.5
E00048933,2.1,97.9
E00048934,0,100
E00048935,0.9,99.1
E00048937,0,100
E00048941,2.1,97.9
E00048942,0,100
E00048943,0.8,99.2
E00048944,0,100
E00048945,0,100
E00048946,0.9,99.1
E00048947,0,100
E00048948,0.9,99.1
E00048949,0.9,99.1
E00048950,1.5,98.5
E00048951,0.8,99.2
E00048952,0,100
E00048953,0,100
E00048954,0,100
E00048956,3.1,96.9
E00048958,1.4,98.6
E00048959,0.8,99.2
E00048960,0.6,99.4
E00048963,0,100
E00048964,1.6,98.4
E00048965,0.8,99.2
E00048966,0.9,99.1
E00048967,2.3,97.7
E00048968,1.9,98.1
E00048969,0.8,99.2
E00048970,0,100
E00048971,0.6,99.4
E00048972,0,100
