areacd,hours_per_week_worked-001,hours_per_week_worked-002,hours_per_week_worked-003,hours_per_week_worked-004
E00070609,14.2,21.7,56.6,7.5
E00070610,10.3,28.9,53.6,7.2
E00070611,14,19,54,13
E00070612,14.3,21.4,47.3,17
E00070613,16.4,17.1,48.6,17.9
E00070615,7,27.1,52.7,13.2
E00070616,11.6,17.4,51.2,19.8
E00070620,6.6,20.5,64.9,7.9
E00070622,9.3,19.8,62.8,8.1
E00070623,12,22,55,11
E00070624,6.3,15.2,63.4,15.2
E00070625,7,24.5,53.1,15.4
E00070626,7.1,15.3,65.6,12
E00070627,7.9,18,62.6,11.5
E00070628,4.5,17.9,60.7,17
E00070629,8.6,17.9,64.3,9.3
E00070630,9,25.5,59.3,6.2
E00070631,6.1,22.8,63.2,7.9
E00070632,9.5,17.5,65.9,7.1
E00070633,12,19.6,60.1,8.2
E00070634,7.1,26.9,57.1,8.8
E00070635,14.4,21.9,52.5,11.3
E00070636,4.1,23.4,63.4,9
E00070637,9.9,25.6,53.7,10.7
E00070638,12.6,22.8,53.5,11
E00070639,19.4,21,56.5,3.2
E00070640,10,29,50,11
E00070641,6.8,21.3,62.8,9.2
E00070642,9.1,21.6,55.7,13.6
E00070643,6.3,26.3,60,7.4
E00070644,6,25.3,59.3,9.3
E00070645,6.9,27.6,58.6,6.9
E00070646,13.1,16,58.6,12.2
E00070647,9,23,62.3,5.7
E00070648,8.1,25,58.8,8.1
E00070649,11,26,55.5,7.5
E00070650,7.4,31.1,51.6,9.8
E00070651,4.8,28.3,58.6,8.3
E00070722,12.3,23.5,56.2,8
E00070723,9.7,26.2,50.3,13.8
E00070743,7.4,16,61.7,14.8
E00070748,14.1,26.6,45.3,14.1
E00070751,12.1,24.2,45.2,18.5
E00070813,17.3,20.2,41.3,21.2
E00070814,15.2,25.8,38.6,20.5
E00070815,8.5,15.5,62,14
E00070816,15.1,15.1,50.5,19.4
E00070817,14.5,23.3,42.3,19.8
E00070818,11.8,25.5,46.2,16.5
E00070819,10.5,25.7,50.5,13.3
E00070841,10.2,23.7,54.2,11.9
E00070842,21.3,18.5,41,19.1
E00070843,17.8,23,46.7,12.5
E00070844,7.9,22.8,60.6,8.7
E00070845,16.8,18.9,45.9,18.4
E00070846,12.3,24,42.5,21.2
E00070847,15.2,21.5,48.7,14.7
E00070848,10.3,14,61,14.7
E00070849,7.9,27,47.6,17.5
E00070933,14.5,16,51.9,17.6
E00070934,14.5,24.6,50,10.9
E00070935,18.5,22.7,42.9,16
E00070936,11.8,24.3,44.7,19.1
E00070937,15.8,17,48,19.3
E00070938,13.1,23.7,47.5,15.7
E00070939,12.8,17.4,49.2,20.5
E00070940,14.2,18.4,52.6,14.7
E00070941,13.1,14.6,58.5,13.8
E00070942,18,15.6,47.3,19.2
E00070957,13.9,24.8,49.7,11.5
E00070958,11.9,29.4,41.3,17.4
E00070959,12.9,17.6,52.9,16.5
E00070960,10.6,15.2,48.5,25.8
E00070961,11.1,15.7,52.3,20.9
E00070962,16.8,22,45.5,15.7
E00070963,18.2,22.6,40.9,18.2
E00070964,14.9,24.8,48.2,12.1
E00070965,16.8,17.5,44.5,21.2
E00070966,17,23.6,39.6,19.8
E00070967,12.7,24.6,41.3,21.4
E00070968,12.3,15.1,53.8,18.9
E00070980,13.7,18.8,49.7,17.8
E00070981,19.8,21.6,37.9,20.7
E00070982,10.6,22,46.8,20.6
E00070983,14.4,18.7,56,11
E00070984,10,17.9,55,17.1
E00070985,17,18.2,49.1,15.7
E00070986,12.9,17,55,15.2
E00070987,10.2,19.7,57.5,12.6
E00070988,13.9,15.8,52.7,17.6
E00070989,16.1,20.1,54,9.8
E00070990,17.5,18.4,40.1,24
E00070991,15.3,24,51.5,9.2
E00070992,14.5,22.2,47.9,15.4
E00070993,12.9,20.4,52.7,14
E00070994,10.1,20.2,57.6,12.1
E00070995,7.8,20,49.6,22.6
E00070996,18.7,22.5,45.5,13.4
E00070997,15.9,20.3,43.5,20.3
E00070998,12.9,20,40.7,26.4
E00070999,14.9,16.9,39,29.2
E00071001,11.6,12.4,64.3,11.6
E00071002,14.3,29.9,48.1,7.8
E00071003,13.7,20.6,55,10.7
E00071004,16.2,25.3,52.5,6.1
E00071005,8.9,16.8,61.4,12.9
E00071006,7.9,24.2,57.9,10.1
E00071007,4.1,28.4,52.7,14.9
E00071008,10.5,20.2,58.1,11.3
E00071009,8.1,13.8,61,17.1
E00071011,8.3,17.3,58.6,15.8
E00071012,14.8,20.5,48.4,16.4
E00071013,10.2,21.1,60.9,7.8
E00071014,9.6,22.3,57.4,10.6
E00071015,10.1,19.1,59.6,11.2
E00071016,23.9,23.9,38,14.1
E00071017,15.1,27.4,50.7,6.8
E00071018,9.2,27,54.6,9.2
E00071019,8.3,26,60.4,5.2
E00071020,14.4,19.6,61.9,4.1
E00071021,16,32,43.2,8.8
E00071022,11.1,28.6,47.6,12.7
E00071023,7.5,19.5,63.2,9.8
E00071024,10,22.5,59.2,8.3
E00071025,13.2,23,55.3,8.6
E00071026,20.3,23.6,47.2,8.9
E00071027,9,22.6,60,8.4
E00071028,10.7,23.7,56.5,9.2
E00071029,7.6,29.4,52.1,10.9
E00071030,11.2,31.5,52.8,4.5
E00071031,12.9,17.4,53.5,16.1
E00071032,23.7,14.1,49.2,13
E00071033,14,26.8,51.6,7.6
E00071034,11,25.5,51,12.4
E00071035,12,30.4,49.6,8
E00071036,5.2,21.7,60,13
