areacd,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
E00070609,48.4,1.4,50.2
E00070610,49,3.5,47.5
E00070611,54,0.5,45.5
E00070612,44.9,3.2,51.8
E00070613,47.1,2,50.8
E00070615,54.9,1.7,43.4
E00070616,53.1,0,46.9
E00070620,78.4,3.2,18.4
E00070622,67.2,2.7,30.1
E00070623,68.8,2.3,28.9
E00070624,75.2,3.9,20.9
E00070625,61.1,2.2,36.7
E00070626,77.4,2.1,20.4
E00070627,70.2,2.5,27.3
E00070628,68.5,0,31.5
E00070629,62.4,5.3,32.3
E00070630,56.8,2.7,40.5
E00070631,75.4,1.3,23.3
E00070632,60.3,2.9,36.8
E00070633,59,3.3,37.7
E00070634,62.7,2.8,34.5
E00070635,64.4,3.2,32.4
E00070636,63.5,3,33.5
E00070637,56,3.7,40.3
E00070638,55.2,6.5,38.3
E00070639,39.7,5.1,55.1
E00070640,55.9,2.3,41.8
E00070641,77,3.4,19.6
E00070642,46.6,4.2,49.2
E00070643,51.1,4.4,44.5
E00070644,62.5,4.6,32.9
E00070645,66.2,2.3,31.6
E00070646,68.4,0.3,31.3
E00070647,60,2,38
E00070648,57,3.8,39.2
E00070649,59.5,4.9,35.6
E00070650,52.4,3,44.6
E00070651,59.2,2.4,38.4
E00070722,72,2.8,25.2
E00070723,64.6,4,31.4
E00070743,69.1,3.3,27.6
E00070748,56.9,3.7,39.4
E00070751,56.7,5.1,38.2
E00070813,62.8,1.2,36
E00070814,55.2,0.4,44.4
E00070815,57.9,0.5,41.6
E00070816,57.2,3.8,39
E00070817,55.7,1.7,42.5
E00070818,57.5,2.4,40.1
E00070819,52.3,0.5,47.2
E00070841,54.1,1.8,44.1
E00070842,58.2,0.7,41.1
E00070843,47.7,0.6,51.7
E00070844,47.7,2.7,49.6
E00070845,62.8,2.2,34.9
E00070846,57.4,1.6,41
E00070847,56.6,1.2,42.2
E00070848,62.4,0.5,37.1
E00070849,37.3,2.4,60.4
E00070933,49.2,0.4,50.4
E00070934,56,2.4,41.5
E00070935,48.2,2,49.8
E00070936,59.2,0.8,40.1
E00070937,62.4,1.5,36.1
E00070938,51.3,1.6,47.2
E00070939,57.8,2.6,39.6
E00070940,48.7,0,51.3
E00070941,59.5,1.9,38.6
E00070942,61,0.4,38.6
E00070957,58.1,0,41.9
E00070958,52.2,2.9,45
E00070959,61,3.5,35.5
E00070960,55,5.8,39.2
E00070961,56.8,0.7,42.5
E00070962,58.3,2.2,39.6
E00070963,54.6,0.4,45
E00070964,54.5,0,45.5
E00070965,54,3.6,42.5
E00070966,54,2.5,43.4
E00070967,59.7,0,40.3
E00070968,57.6,0,42.4
E00070980,55,0,45
E00070981,47.9,2.5,49.6
E00070982,48.6,1.7,49.7
E00070983,54.7,2.9,42.4
E00070984,49.3,2.5,48.2
E00070985,53.8,2.4,43.8
E00070986,57.2,1.3,41.4
E00070987,43.3,2.4,54.3
E00070988,48.4,1.4,50.1
E00070989,59.2,1.4,39.4
E00070990,58.6,1.9,39.5
E00070991,55.4,1.7,42.9
E00070992,47.8,2.4,49.8
E00070993,58.6,1.3,40.1
E00070994,52.8,4.1,43
E00070995,50.9,0,49.1
E00070996,55.5,0.9,43.6
E00070997,57.2,1.7,41.1
E00070998,60.1,0.9,39.1
E00070999,61.3,1.9,36.9
E00071001,42.4,1.6,55.9
E00071002,37,1.9,61.1
E00071003,55,3.8,41.3
E00071004,45,2.8,52.3
E00071005,49,5.4,45.6
E00071006,55.3,3.3,41.3
E00071007,35,1.4,63.6
E00071008,63.1,1.5,35.4
E00071009,52.4,1.3,46.3
E00071011,55.3,2.1,42.6
E00071012,56,2.8,41.3
E00071013,56.8,2.1,41.1
E00071014,46.2,2.9,51
E00071015,44.1,2.1,53.8
E00071016,32.6,0.4,67
E00071017,55.8,3.5,40.8
E00071018,63.3,0,36.7
E00071019,51.4,8.6,40
E00071020,47.1,0.5,52.4
E00071021,51.9,1.7,46.5
E00071022,58.9,0.5,40.7
E00071023,66.2,2.6,31.2
E00071024,65.4,6.7,27.9
E00071025,58.5,4.2,37.3
E00071026,61.8,2,36.2
E00071027,66.2,3,30.8
E00071028,54.4,2.9,42.7
E00071029,51.1,2.6,46.4
E00071030,48.9,7.1,44
E00071031,56.9,3,40.1
E00071032,57.7,3.3,39.1
E00071033,60,2.7,37.3
E00071034,52.3,3.2,44.4
E00071035,50.4,2.4,47.2
E00071036,71.6,3.1,25.3
E00071037,74.9,2.4,22.7
E00071038,74.4,2.3,23.3
E00071039,67.4,3.8,28.9
E00071040,73.4,3.5,23.1
E00071041,62.8,1.5,35.7
E00071042,78.4,1.7,19.9
E00071044,59.8,2.3,37.9
E00071045,55.5,0,44.5
E00071046,63,0.5,36.5
E00071047,31.1,3.8,65
E00071048,62.4,7.1,30.5
E00071049,64.5,5.1,30.4
E00071050,62.5,3,34.5
E00071051,58.8,7.8,33.3
E00071052,64.1,5.1,30.8
E00071053,56.5,0.8,42.7
E00071054,50.7,4.1,45.2
E00071055,66.1,4.1,29.8
E00071056,48.5,1.5,50
E00071057,58.1,4,37.9
E00071058,52.6,4.2,43.2
E00071059,56.7,5.5,37.8
E00071060,49.2,1.2,49.6
E00071061,59.4,5.1,35.5
E00071062,48.6,3.2,48.2
E00071063,66.8,3.5,29.6
E00071064,53.7,3.1,43.2
E00071065,52.6,5.8,41.6
E00071067,59.8,3.3,36.9
E00071068,35.4,4.9,59.7
E00071069,57.2,6.8,36
E00071070,56.6,7.2,36.1
E00071072,58.2,5.5,36.4
E00071095,46.8,2.4,50.8
E00071096,46.2,0.7,53.1
E00071097,65.8,1.1,33
E00071098,43.8,2.2,53.9
E00071154,32.6,5.2,62.2
E00071155,68.8,2.1,29.1
E00071168,56.6,2.5,41
E00071169,67.2,2.6,30.3
E00071170,50.6,1.6,47.9
E00071171,47.8,0.4,51.8
E00071172,53.8,2.5,43.7
E00071173,62.4,0,37.6
E00071174,55.6,6.8,37.7
E00071175,47.1,0.3,52.5
E00071176,50.9,2.9,46.2
E00071195,50.2,0,49.8
E00071196,59.8,3.2,37
E00071205,41.1,0.5,58.4
E00071206,61,2.9,36.2
E00071207,53.5,1.7,44.8
E00113000,50.8,1.5,47.7
E00113018,52.8,3.4,43.8
E00113046,62.3,1.8,36
E00113110,54.5,1.1,44.3
E00113111,58.3,1.4,40.2
E00113112,56.8,4.1,39
E00113113,54,1.5,44.5
E00113114,63.5,4.1,32.4
E00113115,53.1,1.6,45.3
E00113118,51.3,2.1,46.7
E00113119,55.9,1.4,42.7
E00113120,57.3,2.8,39.8
E00113122,57.9,2.8,39.4
E00113123,56.7,1.4,41.8
E00113124,54.6,2.5,42.9
E00113125,42,3.4,54.6
E00113126,45,3.3,51.7
E00113150,60.3,1.4,38.3
E00113151,51.9,2.8,45.3
E00113152,55.5,0.8,43.7
E00113153,45.5,7.5,47.1
E00113154,52.6,2.2,45.2
E00113155,59,2.6,38.4
E00113156,62.6,2.2,35.2
E00113157,52.1,3.7,44.3
E00113158,59.7,2.5,37.8
E00113159,61.7,1.9,36.4
E00113160,57,1.9,41.1
E00113161,56.2,0.8,43
E00113162,60.2,0.8,39
E00168505,64.5,3.9,31.6
E00168522,76.3,6,17.7
E00168524,76.9,0.5,22.7
E00168525,80.2,1.4,18.4
E00168527,68.1,0.4,31.4
E00168528,49,1.4,49.7
E00168530,68.3,2.6,29.1
E00168531,65.6,1.8,32.6
E00187156,51.8,2.8,45.3
E00187157,54.5,0.4,45.1
E00187184,56.5,4.8,38.7
E00187241,28.6,1.7,69.7
E00187285,65.4,3.2,31.4
