areacd,hh_size_5a-001,hh_size_5a-002,hh_size_5a-003,hh_size_5a-004
E00118745,21.2,34.7,20.3,23.7
E00118754,24.2,41.7,20.8,13.3
E00118759,22.4,35.5,17.1,25
E00118760,35.5,28.4,14.2,22
E00118761,17.2,35.6,28.7,18.4
E00118762,14.6,41,16,28.5
E00118763,31.8,23.5,22,22.7
E00118764,30.1,39.1,15.4,15.4
E00118900,17,42.2,21.5,19.3
E00118901,16.9,32.4,27.5,23.2
E00118902,10.1,31.1,20.2,38.7
E00118903,23.1,34.3,21.3,21.3
E00118904,17.3,39.4,15.7,27.6
E00118905,13.8,32.8,22.4,31
E00118906,45.1,28.6,13.5,12.8
E00118907,29.5,40,15.8,14.7
E00118908,19.2,36.9,17.7,26.2
E00118909,45.8,31.3,12.5,10.4
E00118910,31.9,29.2,16.8,22.1
E00118911,47.3,20.9,17.8,14
E00118912,30.6,33.9,19,16.5
E00118915,29.5,35.7,13.4,21.4
E00118916,17.3,29.1,22,31.5
E00118917,28.4,27.5,20.6,23.5
E00119499,36.4,27.3,14.9,21.4
E00119614,29.1,34,17.7,19.1
E00119621,31,27.8,20.6,20.6
E00119622,13,34.1,20.3,32.5
E00119623,21.9,34.4,18.5,25.2
E00119624,20.5,21.3,22.1,36.1
E00119626,19.3,29.6,15.6,35.6
E00119628,18.5,36.1,18.5,26.9
E00119629,25.3,26.7,22,26
E00119630,20.4,27.4,16.8,35.4
E00119631,30.8,27.8,18.8,22.6
E00119632,20.8,37.7,17,24.5
E00119633,29.5,27,20.5,23
E00119635,34.5,30.5,16.7,18.2
E00119636,26.4,27.3,20.7,25.6
E00119637,25,31.1,18.2,25.8
E00119639,33.6,36.6,16.4,13.4
E00119640,18.4,35.4,23.1,23.1
E00119641,17.9,35.8,21.1,25.2
E00119642,26.5,29.1,21.4,23.1
E00119645,44.2,27.1,16.3,12.4
E00119647,27.1,33.9,17.8,21.2
E00119648,64.7,24.3,8.1,2.9
E00119649,26.5,34.8,19.7,18.9
E00119651,40,33.3,16.3,10.4
E00119652,24.1,37.3,18.1,20.5
E00119653,24,33.6,24.8,17.6
E00119656,9.2,30.5,21.4,38.9
E00119657,39.5,25.8,10.5,24.2
E00119658,11.8,39.4,21.3,27.6
E00119659,27.5,27.5,19.6,25.4
E00119660,17.6,36,15.2,31.2
E00119661,28.6,30.8,20,20.5
E00119662,34,26.9,17.3,21.8
E00119663,27.5,38.9,15.6,18
E00119664,45.4,30.1,12.3,12.3
E00119665,38.9,28.2,14.5,18.3
E00119666,18.9,30.3,21.3,29.5
E00119667,17,27.7,28.6,26.8
