areacd,sex-001,sex-002
E00118745,51.7,48.3
E00118754,55.6,44.4
E00118759,52.6,47.4
E00118760,48.3,51.7
E00118761,50.9,49.1
E00118762,49.6,50.4
E00118763,50.5,49.5
E00118764,50.9,49.1
E00118900,49.1,50.9
E00118901,51.7,48.3
E00118902,51.4,48.6
E00118903,53.6,46.4
E00118904,51.7,48.3
E00118905,51.2,48.8
E00118906,49.8,50.2
E00118907,55.3,44.7
E00118908,51.7,48.3
E00118909,52.4,47.6
E00118910,55,45
E00118911,56.4,43.6
E00118912,52.8,47.2
E00118915,50.9,49.1
E00118916,51.3,48.7
E00118917,47.5,52.5
E00119499,51.3,48.7
E00119614,52.8,47.2
E00119621,51.8,48.2
E00119622,48.9,51.1
E00119623,54.1,45.9
E00119624,50.4,49.6
E00119626,50.4,49.6
E00119628,53.1,46.9
E00119629,51.4,48.6
E00119630,55.9,44.1
E00119631,53.8,46.2
E00119632,52.8,47.2
E00119633,52.3,47.7
E00119635,53.8,46.2
E00119636,52.5,47.5
E00119637,56.9,43.1
E00119639,52.1,47.9
E00119640,54.4,45.6
E00119641,52.8,47.2
E00119642,50.2,49.8
E00119645,55.1,44.9
E00119647,53.7,46.3
E00119648,58.3,41.7
E00119649,51.6,48.4
E00119651,51.3,48.7
E00119652,55.3,44.7
E00119653,56.2,43.8
E00119656,51.4,48.6
E00119657,57,43
E00119658,52.8,47.2
E00119659,49.4,50.6
E00119660,54.2,45.8
E00119661,52.5,47.5
E00119662,51.8,48.2
E00119663,52.8,47.2
E00119664,53.7,46.3
E00119665,56.5,43.5
E00119666,56.8,43.2
E00119667,52.4,47.6
E00119668,55.4,44.6
E00119669,49.4,50.6
E00119671,51.5,48.5
E00119672,54.2,45.8
E00119673,53.4,46.6
E00119674,50,50
E00119675,48.4,51.6
E00119676,50.6,49.4
E00119677,53.6,46.4
E00119678,49.4,50.6
E00119679,54.7,45.3
E00120438,53.6,46.4
E00120441,55.2,44.8
E00120445,50,50
E00120447,54.5,45.5
E00120449,48,52
E00120450,55.9,44.1
E00120451,48.7,51.3
E00120452,49.8,50.2
E00120455,51.7,48.3
E00120506,51.1,48.9
E00120507,50.6,49.4
E00120508,52,48
E00120509,48.3,51.7
E00120510,52.9,47.1
E00120511,47.5,52.5
E00120512,57.5,42.5
E00120513,51.9,48.1
E00120514,49.3,50.7
E00120515,53.8,46.2
E00120516,55.4,44.6
E00120517,52.9,47.1
E00120518,52.8,47.2
E00120519,51,49
