areacd,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
E00118745,60.4,2.6,37
E00118754,63.4,4.3,32.3
E00118759,68,0,32
E00118760,57.4,2.3,40.2
E00118761,60.9,3.4,35.6
E00118762,58.9,1.6,39.6
E00118763,63.7,0.4,35.9
E00118764,51.5,3.4,45.1
E00118900,61.8,1.1,37.2
E00118901,59.6,1.9,38.6
E00118902,69.1,2.2,28.6
E00118903,55.8,0,44.2
E00118904,54,0.7,45.3
E00118905,59.8,2.4,37.8
E00118906,59.5,1.7,38.8
E00118907,64.4,4,31.6
E00118908,60.6,3.1,36.3
E00118909,53.7,0,46.3
E00118910,58.7,1.6,39.7
E00118911,64.5,2.3,33.2
E00118912,66.5,1.4,32.1
E00118915,50.4,2.2,47.3
E00118916,58.8,4.5,36.7
E00118917,69.1,4.4,26.5
E00119499,76.4,4.6,19
E00119614,53.1,2,44.9
E00119621,64.5,2.1,33.3
E00119622,64.1,0.8,35.1
E00119623,64.2,3.1,32.7
E00119624,74,1.9,24.2
E00119626,65.6,2.7,31.8
E00119628,55.9,3.9,40.2
E00119629,53.5,3,43.5
E00119630,61.4,6.2,32.4
E00119631,61.3,1.9,36.8
E00119632,55.8,4.9,39.3
E00119633,61.8,2,36.3
E00119635,62.9,4.9,32.2
E00119636,75.5,0.8,23.7
E00119637,67.7,4.6,27.7
E00119639,66.9,2.9,30.2
E00119640,53.8,2.1,44.1
E00119641,62.3,2.3,35.4
E00119642,62.8,2.9,34.3
E00119645,66.2,3.3,30.5
E00119647,62.7,3.6,33.8
E00119648,54.8,0,45.2
E00119649,67.6,1.6,30.8
E00119651,70.5,3.6,25.9
E00119652,64.4,2.9,32.6
E00119653,68.5,3.2,28.4
E00119656,67.2,2.2,30.6
E00119657,57,1.8,41.2
E00119658,65.8,4,30.2
E00119659,66.1,0.7,33.2
E00119660,65.8,1.9,32.3
E00119661,62.1,2.7,35.2
E00119662,61.6,2.8,35.6
E00119663,57.2,3.5,39.3
E00119664,67.9,1.5,30.6
E00119665,53.7,1.1,45.2
E00119666,62.5,3.6,33.9
E00119667,53.9,6.6,39.5
E00119668,52.1,3.7,44.2
E00119669,71.3,5.6,23.1
E00119671,61,3.1,35.9
E00119672,58.9,2.8,38.3
E00119673,61.1,3.2,35.7
E00119674,58,3,39.1
E00119675,60.3,3.1,36.6
E00119676,60.6,5.3,34.1
E00119677,63.6,3.2,33.2
E00119678,78.1,3.2,18.7
E00119679,60.4,2.8,36.8
E00120438,56.3,1.1,42.6
E00120441,57.6,3.4,39
E00120445,56.6,0,43.4
E00120447,56.3,2.7,41.1
E00120449,57.6,1.4,41
E00120450,65.2,3,31.7
E00120451,68.2,2.8,28.9
