areacd,hh_deprivation-001,hh_deprivation-002,hh_deprivation-003,hh_deprivation-004,hh_deprivation-005
E00118745,66.9,23.7,7.6,1.7,0
E00118754,56.2,29.8,14,0,0
E00118759,62.7,34.7,1.3,1.3,0
E00118760,50,37.1,10,2.9,0
E00118761,56.2,36,5.6,2.2,0
E00118762,64.1,25.4,9.9,0.7,0
E00118763,55.4,36.2,6.9,1.5,0
E00118764,47.8,42,8.9,1.3,0
E00118900,65.9,29.6,3.7,0.7,0
E00118901,64.3,27.3,7.7,0.7,0
E00118902,66.4,29.3,4.3,0,0
E00118903,60.6,36.7,1.8,0.9,0
E00118904,66.4,30.4,3.2,0,0
E00118905,62.6,30.4,6.1,0.9,0
E00118906,44,31.3,17.2,7.5,0
E00118907,53.6,35.1,11.3,0,0
E00118908,60.9,33.1,6,0,0
E00118909,54.5,33.8,10.3,1.4,0
E00118910,47.7,26.6,22,3.7,0
E00118911,55.8,31,10.1,3.1,0
E00118912,59.5,36.4,4.1,0,0
E00118915,42.9,38.4,17.9,0.9,0
E00118916,54.3,24.4,17.3,3.9,0
E00118917,58.7,26,7.7,5.8,1.9
E00119499,55.6,32.7,8.5,3.3,0
E00119614,48.9,41.5,8.9,0.7,0
E00119621,42.1,33.3,16.7,7.9,0
E00119622,65,28.5,6.5,0,0
E00119623,57.6,29.1,11.9,1.3,0
E00119624,65,29.3,5.7,0,0
E00119626,54.5,29.9,14.2,1.5,0
E00119628,62.1,30.2,6.9,0.9,0
E00119629,49.3,27.3,18,4.7,0.7
E00119630,38.6,28.1,28.1,5.3,0
E00119631,43.7,40,15.6,0.7,0
E00119632,47.2,28.3,18.9,5.7,0
E00119633,50.8,36.9,9.8,2.5,0
E00119635,50.7,32.5,13.3,3.4,0
E00119636,61,24.4,11.4,3.3,0
E00119637,46.6,36.8,9,7.5,0
E00119639,54.1,33.3,8.1,4.4,0
E00119640,59.2,28.6,10.9,1.4,0
E00119641,52.9,32.2,13.2,1.7,0
E00119642,60.7,35,4.3,0,0
E00119645,45,35.7,17.1,2.3,0
E00119647,50,34.7,11,4.2,0
E00119648,44.6,43.2,12.2,0,0
E00119649,65.9,28,6.1,0,0
E00119651,51.8,34.3,12.4,1.5,0
E00119652,58.1,32.9,8.4,0.6,0
E00119653,65.6,28.8,4.8,0.8,0
E00119656,63.8,31.5,3.8,0.8,0
E00119657,38.9,38.1,19,4,0
E00119658,68.5,26,5.5,0,0
E00119659,64.5,29,4.3,2.2,0
E00119660,71.1,19.5,9.4,0,0
E00119661,58.9,31.9,8.1,1.1,0
E00119662,53.8,29.5,14.7,1.9,0
E00119663,62.1,28.4,7.7,1.8,0
E00119664,65.2,28,6.2,0.6,0
E00119665,53.4,37.4,6.9,2.3,0
E00119666,46.7,32.8,14.8,5.7,0
E00119667,29.5,43.8,19.6,7.1,0
E00119668,45.6,44.1,9.6,0.7,0
E00119669,55.3,31.1,11.4,2.3,0
E00119671,55.2,38.1,6,0.7,0
E00119672,48.4,33.6,14.8,3.3,0
E00119673,31.8,39.5,22.3,6.4,0
E00119674,63.6,31.8,4.6,0,0
E00119675,65.7,26.1,4.5,3,0.7
E00119676,42.3,35.8,16.8,4.4,0.7
E00119677,51.2,26.8,21.1,0.8,0
E00119678,68.9,22.8,7.9,0.4,0
E00119679,54.7,37.4,6.5,1.4,0
E00120438,45.3,38.5,14.5,1.7,0
E00120441,55.6,25.6,14.3,4.5,0
E00120445,55.6,37.7,5.3,1.3,0
E00120447,53,35.1,11.2,0.7,0
E00120449,54.1,37,7.4,1.5,0
E00120450,48.5,28.3,20.2,3,0
E00120451,52.4,30.6,13.1,3.4,0.5
E00120452,58,37.8,4.2,0,0
E00120455,59.9,31.7,8.5,0,0
E00120506,65.7,29.2,4.4,0.7,0
E00120507,61,30.5,4.2,4.2,0
E00120508,68.8,24.1,7.1,0,0
E00120509,65.2,32.6,2.2,0,0
E00120510,55.1,30.5,11,3.4,0
E00120511,44.4,34.1,17,3.7,0.7
E00120512,31.2,49.5,17.2,2.2,0
E00120513,60,33.1,6.9,0,0
E00120514,50.4,30.4,13.6,5.6,0
E00120515,41.8,43.8,13.7,0.7,0
E00120516,52.8,38.2,8.1,0.8,0
E00120517,51.7,40,8.3,0,0
E00120518,55.3,34,8.8,1.9,0
E00120519,58.8,32.4,8.8,0,0
E00120520,56.3,35.2,6.3,2.3,0
E00120866,65.2,25,9.1,0.8,0
E00120867,48.6,34.2,14.4,2.7,0
E00120868,34.7,48.8,12.4,4.1,0
E00120869,46.7,38.7,14.6,0,0
E00120870,54.5,29.3,14.6,1.6,0
E00120871,54.5,35,9.8,0.8,0
E00120872,57.4,27.9,11.5,3.3,0
E00120873,60.5,30.3,6.7,2.5,0
E00120874,63.1,29.2,5.4,2.3,0
E00120875,56,37.6,4.6,1.8,0
E00120876,73.3,22.4,3.4,0.9,0
E00120877,57.9,31.8,8.4,0,1.9
E00120878,57,29.6,11.3,2.1,0
E00120879,58.9,31.9,7.8,1.4,0
E00120880,34.8,35.7,22.3,7.1,0
E00120881,41.7,41.7,14.4,2.2,0
E00120882,38.5,33.3,23.7,4.4,0
E00120884,37.7,32.8,22.1,5.7,1.6
E00120885,34.2,42.1,19.3,4.4,0
E00120888,39.8,34,17.5,8.7,0
E00120889,44.4,35.6,14.8,5.2,0
E00120890,40.5,38.9,16.8,3.1,0.8
E00120891,57.4,26.2,12.3,4.1,0
E00120892,43.2,36.9,13.5,4.5,1.8
E00120893,36.2,39.7,17.2,6.9,0
E00120894,39.5,33.3,24.8,2.3,0
E00120895,60,30.9,7.3,1.8,0
E00120897,31.1,42.2,19.3,6.7,0.7
E00120898,54.1,38.5,6.6,0.8,0
E00120899,63.5,29.9,6.6,0,0
E00120900,62.3,30.8,6.9,0,0
E00120901,59.7,31,7.8,1.6,0
E00120902,61.2,33.6,4.3,0.9,0
E00120903,31,46,20.4,1.8,0.9
E00120905,64.3,27.9,7.8,0,0
E00120906,39.3,34.5,20.7,4.8,0.7
E00120907,48.8,37.2,14,0,0
E00120908,53.7,35.8,10.6,0,0
E00120909,53.4,38.2,8.4,0,0
E00120910,47.4,37.6,14.3,0.8,0
E00120911,49.6,32.6,14.7,3.1,0
