areacd,passports_all_4a-001,passports_all_4a-002,passports_all_4a-003
E00118745,88.9,6.4,4.7
E00118754,93.1,2.9,4
E00118759,89.3,4.1,6.6
E00118760,88.8,1.9,9.3
E00118761,82.4,5.4,12.2
E00118762,90.6,2.3,7
E00118763,89.1,1.9,9
E00118764,89.8,4.1,6.1
E00118900,86.1,9.1,4.7
E00118901,89,1.3,9.7
E00118902,92.9,3.4,3.7
E00118903,91.4,4.5,4.1
E00118904,87.2,7,5.8
E00118905,86.2,7.6,6.1
E00118906,81.1,3,15.9
E00118907,90.9,1.9,7.2
E00118908,91.6,5.5,2.9
E00118909,81.3,8.7,10
E00118910,80.9,4,15.1
E00118911,85.3,2.7,12
E00118912,86.3,7.8,5.9
E00118915,82.6,5.8,11.6
E00118916,84,6.7,9.2
E00118917,89.3,5.5,5.1
E00119499,71.4,22.1,6.5
E00119614,89.9,8.2,1.9
E00119621,80.8,6.6,12.6
E00119622,88.1,5.9,5.9
E00119623,83.1,12,4.9
E00119624,80.3,15,4.6
E00119626,85.9,8.1,5.9
E00119628,87.7,7.4,4.9
E00119629,80.8,7.4,11.8
E00119630,81.3,10.7,8
E00119631,83.4,10.4,6.1
E00119632,75,11.6,13.4
E00119633,79.9,11.4,8.8
E00119635,75.5,15.5,9.1
E00119636,72.7,22.6,4.7
E00119637,76.5,14.7,8.8
E00119639,57,35.7,7.3
E00119640,89.7,8.3,2.1
E00119641,90.9,5.3,3.8
E00119642,92.7,5.2,2.1
E00119645,73.7,17.6,8.6
E00119647,79.9,13.9,6.3
E00119648,77.8,17.9,4.3
E00119649,80.9,17.8,1.3
E00119651,66.2,26.8,7
E00119652,81.4,15.4,3.1
E00119653,87.3,8.4,4.3
E00119656,95.3,2.3,2.3
E00119657,75.4,11.6,13
E00119658,91.5,6.2,2.3
E00119659,76.3,17.3,6.4
E00119660,90.2,4.6,5.2
E00119661,79.6,14.6,5.9
E00119662,77.8,15.7,6.5
E00119663,78.7,12.3,9
E00119664,83,12.5,4.5
E00119665,77.6,14.9,7.5
E00119666,81,6.5,12.5
E00119667,79.5,11,9.4
E00119668,82.8,10.6,6.6
E00119669,88.2,8.4,3.4
E00119671,85.3,10.5,4.2
E00119672,84.3,8.7,7
E00119673,73.8,15.6,10.6
E00119674,88.9,8.6,2.5
E00119675,93.2,2.8,4
E00119676,73.6,14.1,12.4
E00119677,74.6,13.8,11.7
E00119678,77.6,17.3,5.1
E00119679,91,5.7,3.2
E00120438,81.7,4.9,13.4
E00120441,84.1,5.9,9.9
E00120445,88.6,5.9,5.4
E00120447,88.8,5.8,5.5
E00120449,87.9,6.4,5.8
E00120450,78.2,10.9,10.9
E00120451,87.8,8,4.2
