areacd,heating_type_3a-001,heating_type_3a-002
E00118745,1.7,98.3
E00118754,0,100
E00118759,2.7,97.3
E00118760,2.8,97.2
E00118761,0,100
E00118762,0.7,99.3
E00118763,0.8,99.2
E00118764,0,100
E00118900,0.7,99.3
E00118901,0,100
E00118902,0.8,99.2
E00118903,0,100
E00118904,0.8,99.2
E00118905,0,100
E00118906,0,100
E00118907,1.1,98.9
E00118908,0,100
E00118909,0.7,99.3
E00118910,0,100
E00118911,0,100
E00118912,2.5,97.5
E00118915,0,100
E00118916,0,100
E00118917,1,99
E00119499,1.3,98.7
E00119614,2.2,97.8
E00119621,3.1,96.9
E00119622,0,100
E00119623,0,100
E00119624,1.7,98.3
E00119626,0,100
E00119628,0.9,99.1
E00119629,0,100
E00119630,0,100
E00119631,1.5,98.5
E00119632,0,100
E00119633,0.8,99.2
E00119635,0.5,99.5
E00119636,0,100
E00119637,1.5,98.5
E00119639,0.7,99.3
E00119640,0,100
E00119641,0,100
E00119642,0,100
E00119645,1.6,98.4
E00119647,1.7,98.3
E00119648,1.4,98.6
E00119649,0,100
E00119651,2.9,97.1
E00119652,0,100
E00119653,1.6,98.4
E00119656,0,100
E00119657,1.6,98.4
E00119658,0,100
E00119659,1.4,98.6
E00119660,1.6,98.4
E00119661,1.1,98.9
E00119662,2.5,97.5
E00119663,3.5,96.5
E00119664,0,100
E00119665,0,100
E00119666,0,100
E00119667,2.7,97.3
E00119668,0,100
E00119669,1.5,98.5
E00119671,0.7,99.3
E00119672,0.8,99.2
E00119673,2.1,97.9
E00119674,0.7,99.3
E00119675,1.5,98.5
E00119676,0.7,99.3
E00119677,0.8,99.2
E00119678,1.3,98.8
E00119679,2.1,97.9
E00120438,0,100
E00120441,1.5,98.5
E00120445,0,100
E00120447,0,100
E00120449,1.5,98.5
E00120450,1,99
E00120451,2.9,97.1
E00120452,0.9,99.1
E00120455,0,100
E00120506,0,100
E00120507,0.9,99.1
E00120508,0,100
E00120509,0,100
E00120510,0.9,99.1
E00120511,6.1,93.9
E00120512,0,100
E00120513,0,100
E00120514,3.2,96.8
E00120515,0.7,99.3
E00120516,0,100
E00120517,0,100
E00120518,0,100
E00120519,0,100
E00120520,0.8,99.2
E00120866,0,100
E00120867,0.9,99.1
E00120868,1.7,98.3
E00120869,2.2,97.8
E00120870,0,100
E00120871,1.6,98.4
E00120872,0.8,99.2
E00120873,0.9,99.1
E00120874,0.8,99.2
E00120875,0,100
E00120876,0,100
E00120877,1.8,98.2
E00120878,0.7,99.3
E00120879,2.1,97.9
E00120880,0,100
E00120881,0,100
E00120882,1.5,98.5
E00120884,0.8,99.2
E00120885,2.7,97.3
E00120888,1,99
E00120889,1.5,98.5
E00120890,0.7,99.3
E00120891,0.8,99.2
E00120892,2.7,97.3
