areacd,hh_family_composition_4a-001,hh_family_composition_4a-002,hh_family_composition_4a-003
E00118745,7.7,21.4,70.9
E00118754,5,24,71.1
E00118759,4,22.7,73.3
E00118760,2.9,35.7,61.4
E00118761,3.4,17.2,79.3
E00118762,7.9,15,77.1
E00118763,3.7,32.1,64.2
E00118764,5.1,30.8,64.1
E00118900,4.4,16.9,78.7
E00118901,6.3,17.4,76.4
E00118902,10.1,9.2,80.7
E00118903,0,23.6,76.4
E00118904,6.3,17.3,76.4
E00118905,2.6,14,83.3
E00118906,4.5,45.1,50.4
E00118907,4.3,27.2,68.5
E00118908,9.7,19.4,70.9
E00118909,4.1,45.5,50.3
E00118910,0,31.8,68.2
E00118911,2.3,47.7,50
E00118912,1.6,29.9,68.5
E00118915,6.3,29.5,64.3
E00118916,7,17.2,75.8
E00118917,6,29,65
E00119499,5.9,35.3,58.8
E00119614,3.6,29.9,66.4
E00119621,4.8,31.5,63.7
E00119622,8.1,13,78.9
E00119623,7.3,22,70.7
E00119624,9.1,20.7,70.2
E00119626,5.2,19.4,75.4
E00119628,6.8,17.9,75.2
E00119629,8.1,25.5,66.4
E00119630,9.7,19.5,70.8
E00119631,11.2,30.6,58.2
E00119632,8.6,20,71.4
E00119633,5.9,30.5,63.6
E00119635,7.4,34.7,57.9
E00119636,8.2,26.2,65.6
E00119637,10.1,23.9,65.9
E00119639,7.4,33.3,59.3
E00119640,7.9,17.9,74.2
E00119641,4.1,17.9,78
E00119642,1.7,24.1,74.1
E00119645,6.1,43.9,50
E00119647,6.8,27.1,66.1
E00119648,2.2,65,32.8
E00119649,3,25.8,71.2
E00119651,2.9,40.6,56.5
E00119652,4.9,23.2,72
E00119653,2.4,24.2,73.4
E00119656,5.3,9,85.7
E00119657,4.7,38.6,56.7
E00119658,7.1,11.8,81.1
E00119659,8.6,28.1,63.3
E00119660,6.8,16.7,76.5
E00119661,7.1,29,63.9
E00119662,5.1,34,60.9
E00119663,5.4,26.9,67.7
E00119664,2.5,46.3,51.3
E00119665,6.7,38.1,55.2
