areacd,has_ever_worked-001,has_ever_worked-002,has_ever_worked-003
E00118745,11.8,73.1,15.1
E00118754,19.8,68.6,11.6
E00118759,4.2,72.9,22.9
E00118760,4.6,80.6,14.8
E00118761,20.6,63.2,16.2
E00118762,10.5,68.4,21.1
E00118763,17.6,62.6,19.8
E00118764,11.9,75.5,12.6
E00118900,8,71.4,20.5
E00118901,12,62.4,25.6
E00118902,17.6,54.1,28.2
E00118903,9.3,72.2,18.6
E00118904,14.2,75.6,10.2
E00118905,14,71,15
E00118906,14,63.4,22.6
E00118907,11.5,70.5,18
E00118908,8.7,74.8,16.5
E00118909,10.3,71.4,18.3
E00118910,12.8,66.7,20.5
E00118911,6.6,69.7,23.7
E00118912,9.6,65.8,24.7
E00118915,10.6,64.6,24.8
E00118916,16.9,65.3,17.8
E00118917,6.3,76.2,17.5
E00119499,16.4,55.2,28.4
E00119614,14.3,74.8,10.9
E00119621,16.7,46.4,36.9
E00119622,14.7,66.3,18.9
E00119623,12.1,66.4,21.6
E00119624,15.5,52.1,32.4
E00119626,12.5,63.5,24
E00119628,16.7,71.9,11.4
E00119629,11.7,42.9,45.5
E00119630,17.3,55.1,27.6
E00119631,13.6,63.1,23.3
E00119632,12.6,66.7,20.7
E00119633,6.3,69.8,24
E00119635,15.4,56.6,27.9
E00119636,11.5,60.7,27.9
E00119637,26.2,35.7,38.1
E00119639,19.8,51.9,28.4
E00119640,14.4,61.4,24.2
E00119641,12.2,48,39.8
E00119642,15.7,71.9,12.4
E00119645,17.8,64.4,17.8
E00119647,16.9,65.2,18
E00119648,9.5,75,15.5
E00119649,14.3,64.3,21.4
E00119651,28.8,53,18.2
E00119652,14,63.6,22.3
E00119653,18.8,63.8,17.4
E00119656,18.5,57.4,24.1
E00119657,6.3,68.8,25
E00119658,11.7,70.9,17.5
E00119659,14.6,59.4,26
E00119660,19.4,66.7,14
E00119661,14.3,61.4,24.3
E00119662,13.6,67.3,19.1
E00119663,15,56.5,28.6
E00119664,10.6,70.6,18.8
E00119665,10.5,74.2,15.3
E00119666,9.6,53.2,37.2
E00119667,22.3,50,27.7
E00119668,7.1,73.2,19.7
E00119669,23,43.7,33.3
E00119671,11.5,74.3,14.2
E00119672,13.5,56.7,29.8
E00119673,10.8,59.5,29.7
E00119674,10.4,74.3,15.3
E00119675,10.5,66.7,22.8
E00119676,21,46.7,32.4
E00119677,13.2,51.6,35.2
E00119678,19.1,56.2,24.7
E00119679,12.4,67.4,20.2
E00120438,8.8,76.3,15
E00120441,10.5,65.3,24.2
E00120445,8.7,66.4,24.8
E00120447,8.5,71.8,19.7
E00120449,12.5,73.3,14.2
E00120450,17.5,54.4,28.1
E00120451,18,54.1,27.9
E00120452,19.3,57.8,22.9
E00120455,7.2,82.7,10.1
E00120506,13.6,67.2,19.2
E00120507,9,68.9,22.1
E00120508,12.5,76.8,10.7
E00120509,8.3,76.2,15.5
E00120510,9.5,68.9,21.6
E00120511,15.6,76,8.3
E00120512,8.7,76.1,15.2
E00120513,12.3,68,19.7
E00120514,13.5,71.9,14.6
E00120515,13.3,71.3,15.4
E00120516,9.3,78.8,11.9
E00120517,12.3,74.6,13.1
E00120518,8,68.8,23.2
E00120519,11.6,76.8,11.6
E00120520,10.9,75.2,14
E00120866,13.9,68.4,17.7
E00120867,14.1,75,10.9
E00120868,10.7,69,20.2
E00120869,14.6,72.9,12.5
E00120870,9.5,73,17.5
E00120871,17.2,71.3,11.5
E00120872,5.2,83.3,11.5
E00120873,21.2,65.4,13.5
E00120874,11.5,74,14.6
E00120875,10.4,74,15.6
E00120876,13.9,66.7,19.4
E00120877,14.9,64.9,20.3
E00120878,12.3,66.4,21.3
E00120879,12.2,74,13.7
E00120880,10,73.3,16.7
E00120881,17.3,65.5,17.3
E00120882,16.8,49.5,33.6
E00120884,10.3,60.8,28.9
E00120885,13.8,67.8,18.4
