areacd,hours_per_week_worked_3a-001,hours_per_week_worked_3a-002
E00118745,34.8,65.2
E00118754,35.1,64.9
E00118759,33,67
E00118760,37,63
E00118761,28.6,71.4
E00118762,32.1,67.9
E00118763,36.1,63.9
E00118764,33.6,66.4
E00118900,35,65
E00118901,26.8,73.2
E00118902,34,66
E00118903,34.1,65.9
E00118904,40.7,59.3
E00118905,32.2,67.8
E00118906,29.7,70.3
E00118907,39.1,60.9
E00118908,39.3,60.7
E00118909,23.8,76.2
E00118910,29.2,70.8
E00118911,32.1,67.9
E00118912,31.9,68.1
E00118915,34.8,65.2
E00118916,30.4,69.6
E00118917,28.7,71.3
E00119499,25.9,74.1
E00119614,38.5,61.5
E00119621,40.7,59.3
E00119622,32.7,67.3
E00119623,31.6,68.4
E00119624,32.7,67.3
E00119626,28.1,71.9
E00119628,30.8,69.2
E00119629,36.9,63.1
E00119630,33.5,66.5
E00119631,25.2,74.8
E00119632,35.7,64.3
E00119633,30.4,69.6
E00119635,33.2,66.8
E00119636,35.5,64.5
E00119637,34.7,65.3
E00119639,24.7,75.3
E00119640,36.7,63.3
E00119641,30.1,69.9
E00119642,40.8,59.2
E00119645,25.4,74.6
E00119647,29.8,70.2
E00119648,21.2,78.8
E00119649,37.4,62.6
E00119651,28,72
E00119652,34.8,65.2
E00119653,29.9,70.1
E00119656,32.6,67.4
E00119657,34.1,65.9
E00119658,23.9,76.1
E00119659,28.6,71.4
E00119660,24.3,75.7
E00119661,25.8,74.2
E00119662,35.6,64.4
E00119663,30.8,69.2
E00119664,26.3,73.7
E00119665,28.9,71.1
E00119666,33.8,66.2
E00119667,31.3,68.7
E00119668,27.3,72.7
E00119669,29.5,70.5
E00119671,24.4,75.6
E00119672,25.9,74.1
E00119673,34.3,65.7
E00119674,27.6,72.4
E00119675,28.5,71.5
E00119676,34.4,65.6
E00119677,29,71
E00119678,18,82
E00119679,27.1,72.9
E00120438,27.9,72.1
E00120441,31.4,68.6
E00120445,28.1,71.9
E00120447,34.2,65.8
E00120449,37.3,62.7
E00120450,32.7,67.3
E00120451,24.1,75.9
E00120452,22.8,77.2
E00120455,36.9,63.1
E00120506,31.9,68.1
E00120507,34.4,65.6
E00120508,29.9,70.1
E00120509,30.4,69.6
E00120510,28.1,71.9
E00120511,25.2,74.8
E00120512,42.6,57.4
E00120513,28,72
E00120514,22.1,77.9
E00120515,29.7,70.3
E00120516,34.4,65.6
E00120517,37.1,62.9
E00120518,27.6,72.4
E00120519,29.4,70.6
E00120520,38.7,61.3
E00120866,26.2,73.8
E00120867,28.2,71.8
E00120868,28.2,71.8
E00120869,25.7,74.3
E00120870,28.9,71.1
E00120871,28.5,71.5
E00120872,35.3,64.7
E00120873,24.1,75.9
E00120874,31.1,68.9
E00120875,23.1,76.9
E00120876,28.4,71.6
E00120877,31.9,68.1
E00120878,30.7,69.3
E00120879,32.4,67.6
E00120880,21.8,78.2
E00120881,28.9,71.1
E00120882,35.2,64.8
E00120884,25.3,74.7
E00120885,33.3,66.7
E00120888,27.1,72.9
E00120889,30.3,69.7
E00120890,30.5,69.5
E00120891,35.7,64.3
E00120892,23.2,76.8
E00120893,33.3,66.7
E00120894,33.3,66.7
E00120895,22.1,77.9
E00120897,34.9,65.1
E00120898,30.7,69.3
E00120899,24.7,75.3
E00120900,31,69
E00120901,29.1,70.9
E00120902,27.7,72.3
E00120903,52.1,47.9
E00120905,32.9,67.1
E00120906,29.4,70.6
E00120907,30.5,69.5
E00120908,23,77
E00120909,30.3,69.7
E00120910,33.1,66.9
E00120911,22.6,77.4
E00120912,40,60
E00120913,20.4,79.6
E00120914,32.9,67.1
E00120915,34.6,65.4
E00120916,31.8,68.2
E00120917,23.8,76.2
E00120918,29.1,70.9
E00120919,30.6,69.4
E00120920,26.2,73.8
E00120921,28.2,71.8
E00120922,30.6,69.4
E00120923,30.3,69.7
E00120924,29.3,70.7
E00120925,31.4,68.6
E00120926,32,68
E00120927,37.4,62.6
E00120928,32.7,67.3
