geography_code,disability_3a-001,disability_3a-002
E00062000,13.3,86.7
E00062001,21.7,78.3
E00062002,18.7,81.3
E00062003,27.5,72.5
E00062202,16.2,83.8
E00062203,19.5,80.5
E00062204,15.1,84.9
E00062205,17.3,82.7
E00062206,12.3,87.7
E00062379,15,85
E00062380,10.8,89.2
E00062381,19.1,80.9
E00062383,13.5,86.5
E00104958,14.7,85.3
E00104959,17.6,82.4
E00104960,10.5,89.5
E00104961,23.1,76.9
E00104962,14.4,85.6
E00104963,21.5,78.5
E00104965,14.8,85.2
E00104966,19.5,80.5
E00104967,15.1,84.9
E00104968,20.1,79.9
E00104969,26.7,73.3
E00104970,45.5,54.5
E00104971,16.8,83.2
E00104972,23.5,76.5
E00104973,26.7,73.3
E00104974,19.1,80.9
E00104975,26.4,73.6
E00104976,29.3,70.7
E00104977,30.9,69.1
E00104978,13,87
E00104979,20.1,79.9
E00104980,32.2,67.8
E00104981,39.4,60.6
E00104982,36.9,63.1
E00104983,32.6,67.4
E00104984,21.6,78.4
E00104985,17.6,82.4
E00104986,18.7,81.3
E00104987,28.9,71.1
E00104988,21.5,78.5
E00104989,18.4,81.6
E00104990,51,49
E00105010,19.5,80.5
E00105011,16.8,83.2
E00105012,25.8,74.2
E00105013,39.3,60.7
E00105014,15.8,84.2
E00105015,21.7,78.3
E00105016,30.9,69.1
E00105017,21.9,78.1
E00105018,23.2,76.8
E00105020,21.3,78.7
E00105021,19.7,80.3
E00105022,24.3,75.7
E00105023,21.8,78.2
E00105024,16.5,83.5
E00105025,29.3,70.7
E00105026,23.5,76.5
E00105027,34.9,65.1
E00105028,22.3,77.7
E00105029,17,83
E00105030,12.1,87.9
E00105031,29.4,70.6
E00105032,18.4,81.6
E00105033,26,74
E00105034,16,84
E00105035,13.1,86.9
E00105037,18.8,81.2
E00105038,16.5,83.5
E00105039,20.8,79.2
E00105040,27.2,72.8
E00105041,42.9,57.1
E00105042,20,80
E00105043,22,78
E00105044,34.8,65.2
E00105045,28,72
E00105046,21.1,78.9
E00105047,19.7,80.3
E00105048,14,86
E00105053,13.8,86.2
E00105055,12,88
E00105056,13.9,86.1
E00105062,24.5,75.5
E00105063,16.2,83.8
E00105064,31.8,68.2
E00105065,20.6,79.4
E00105066,24.2,75.8
