areacd,disability_3a-001,disability_3a-002
W00006099,29.9,70.1
W00006100,20.4,79.6
W00006101,14.3,85.7
W00006102,14.5,85.5
W00006103,23,77
W00006252,27.4,72.6
W00006253,26,74
W00006254,22.2,77.8
W00006255,28.7,71.3
W00006257,18.8,81.2
W00006259,32.3,67.7
W00006262,40.2,59.8
W00006264,22,78
W00006419,30.1,69.9
W00006420,38,62
W00006421,27.7,72.3
W00006422,30.6,69.4
W00006423,31,69
W00006424,30.8,69.2
W00006425,33.8,66.2
W00006426,36.8,63.2
W00006427,34.7,65.3
W00006428,29.7,70.3
W00006767,20.7,79.3
W00006768,23.6,76.4
W00006769,20.5,79.5
W00006770,32.3,67.7
W00006772,24.8,75.2
W00006773,23.7,76.3
W00006774,15,85
W00006775,20.9,79.1
W00006776,21.9,78.1
W00006777,38,62
W00006779,22.5,77.5
W00006780,27.8,72.2
W00006781,33.1,66.9
W00006782,30.8,69.2
W00006783,27.1,72.9
W00006784,25,75
W00006785,26.2,73.8
W00006786,19.2,80.8
W00006787,20.2,79.8
W00006788,22.9,77.1
W00006789,18.4,81.6
W00006790,22.8,77.2
W00006791,24.2,75.8
W00006792,18.8,81.2
W00006793,23.8,76.2
W00006794,27.4,72.6
W00006795,20.6,79.4
W00006796,32.1,67.9
W00006797,23.9,76.1
W00006798,24.7,75.3
W00006799,35.4,64.6
W00006800,15.1,84.9
W00006801,29.4,70.6
W00006802,14.8,85.2
W00006803,20.3,79.7
W00006804,25,75
W00006805,28.2,71.8
W00006806,21.3,78.7
W00006807,21.9,78.1
W00006808,18.5,81.5
W00006809,34.1,65.9
W00006810,37.8,62.2
W00006811,28.6,71.4
W00006812,17.3,82.7
W00006813,22.5,77.5
W00006814,23,77
W00006815,27.1,72.9
W00006816,27,73
W00006817,17.7,82.3
W00006818,23.1,76.9
W00006819,33.2,66.8
W00006820,31.6,68.4
W00006821,28.2,71.8
W00006822,20.9,79.1
W00006823,26.7,73.3
W00006824,25.5,74.5
W00006825,32.2,67.8
W00006826,21.4,78.6
W00006840,54.9,45.1
W00006841,33.2,66.8
W00006842,24.8,75.2
W00006843,26.1,73.9
W00006844,19,81
W00006845,23.3,76.7
W00006846,19.4,80.6
W00006847,15.7,84.3
W00006848,25,75
W00006849,20.7,79.3
W00006850,39.6,60.4
W00006851,29.6,70.4
W00006852,33.3,66.7
W00006853,23.1,76.9
W00006854,18.7,81.3
W00006855,20.5,79.5
W00006856,32.5,67.5
W00006857,30.4,69.6
W00006858,26,74
W00006859,24.6,75.4
W00006860,27,73
W00006861,27.5,72.5
W00006862,15.8,84.2
W00006863,28,72
W00006864,24.2,75.8
W00006865,22.7,77.3
W00006866,15.5,84.5
W00006867,24.8,75.2
W00006868,24.7,75.3
W00006869,22,78
W00006870,17.2,82.8
W00006871,29.6,70.4
W00006890,16.3,83.7
W00006891,24.2,75.8
W00006892,21.7,78.3
W00006893,25.8,74.2
W00006894,13.8,86.2
W00006895,18.1,81.9
W00006896,19.4,80.6
W00006897,16.4,83.6
W00006898,41.7,58.3
W00006899,28.3,71.7
W00006900,20,80
W00006901,18.5,81.5
W00006902,19.9,80.1
W00006903,20.5,79.5
W00006904,38.3,61.7
W00006905,17.6,82.4
W00006906,23,77
W00006907,20.4,79.6
W00006909,19.7,80.3
W00006910,28.9,71.1
W00006931,18.1,81.9
W00006932,19.9,80.1
W00006933,25.2,74.8
W00006934,23.1,76.9
W00006935,26.5,73.5
W00006936,27,73
W00006937,25.7,74.3
W00006938,21.1,78.9
W00006940,21.4,78.6
W00006941,32.5,67.5
W00006942,24.5,75.5
W00009771,20.7,79.3
W00009912,16.2,83.8
W00009916,27.8,72.2
W00009917,33.3,66.7
W00010109,11.7,88.3
W00010110,15.5,84.5
W00010111,15.7,84.3
W00010268,19.6,80.4
W00010274,21,79
W00010281,54.9,45.1
W00010287,16.3,83.7
W00010299,15.3,84.7
W00010301,20.3,79.8
W00010302,18.8,81.2
