areacd,ethnic_group_tb_6a-001,ethnic_group_tb_6a-002,ethnic_group_tb_6a-003,ethnic_group_tb_6a-004,ethnic_group_tb_6a-005
W00006099,0.7,0,0.4,98.9,0
W00006100,0.7,0,0,98.1,1.1
W00006101,0.4,0,0.4,99.3,0
W00006102,0.8,0.3,0.3,98.5,0.3
W00006103,0,0.2,1.3,98.4,0
W00006252,1.7,0,0.8,97.5,0
W00006253,0.4,1.1,0,98.6,0
W00006254,0,0.3,0,99.7,0
W00006255,1.7,0,0.8,97.5,0
W00006257,0,0.3,0.5,98.7,0.5
W00006259,3.4,0,0.2,96.1,0.2
W00006262,0,0.5,0.5,99.1,0
W00006264,0,0,0.6,99.4,0
W00006419,0,0,1,98,1
W00006420,0,0,0,100,0
W00006421,0,0.6,0.6,97,1.8
W00006422,0,0,0.6,99.4,0
W00006423,0,0,1,99,0
W00006424,0,0,1.6,98.4,0
W00006425,0,0,1.8,98.2,0
W00006426,0.4,1.3,0.4,97.4,0.4
W00006427,0,0.8,1.7,97,0.4
W00006428,0.3,0,0.6,99.2,0
W00006767,0.2,0.9,1.9,95.1,1.9
W00006768,1.8,0.4,0,97.8,0
W00006769,0.7,0.4,0.7,97.8,0.4
W00006770,1.1,0.4,2.1,96.1,0.4
W00006772,1.2,0,1.5,96.2,1.2
W00006773,1.7,0,2.3,96,0
W00006774,0,0.9,0,98.4,0.7
W00006775,0.2,0,1.4,98.4,0
W00006776,1.5,0,0,97.8,0.7
W00006777,0.5,0,0,99.5,0
W00006779,1.6,0,1.1,97.3,0
W00006780,3.3,0,0,96.7,0
W00006781,2.2,1,1.3,95.5,0
W00006782,0.7,0,2,97.3,0
W00006783,0.4,0,0.9,98.7,0
W00006784,1.7,0,2.1,95.5,0.7
W00006785,3.4,0,0,96.2,0.4
W00006786,2.9,0,0.6,96.4,0
W00006787,0,2.2,1.4,95.7,0.7
W00006788,5.8,0,1.5,91.5,1.2
W00006789,1.9,0,0,97.7,0.3
W00006790,0,0,0,100,0
W00006791,0.6,0,0.9,98.4,0
W00006792,0,0.3,1,98.6,0
W00006793,1.5,0,0,98.5,0
W00006794,0.4,0,0.4,99.1,0
W00006795,2.3,0.3,0.3,96,1
W00006796,3,0,0.4,96.6,0
W00006797,2,0,1.2,96.4,0.4
W00006798,4.4,0,3.1,91.5,1
W00006799,2.5,0,1.1,96.1,0.3
W00006800,2.9,0,1.1,96,0
W00006801,0,0,0,100,0
W00006802,0.7,0,0,99,0.3
W00006803,0,0,0,100,0
W00006804,0,0,0,100,0
W00006805,1.1,1.1,1.1,96.8,0
W00006806,1,0.3,0.7,97.7,0.3
W00006807,0,0,0,99.6,0.4
W00006808,0.3,0,0.3,99.4,0
W00006809,1.3,0.4,0,98.3,0
W00006810,3.4,0.4,1.1,95,0
W00006811,9.9,0,0.6,87.9,1.5
W00006812,8.6,0.8,1.6,88.6,0.4
W00006813,0,0.3,0.3,97.9,1.4
W00006814,2.2,0,2.2,95.5,0
W00006815,1.7,0,2.2,94.8,1.3
W00006816,0.9,0.2,2.6,95.3,0.9
W00006817,23.6,0,0.5,74.4,1.5
W00006818,1.9,0,1.1,95.5,1.5
W00006819,0,0.4,0,99.6,0
W00006820,0,0,0,99.7,0.3
W00006821,1.3,0.3,1.3,97,0
W00006822,1.9,0.5,0,96.3,1.3
W00006823,0.3,0,0.6,99.1,0
W00006824,1.6,0,0,98.1,0.3
W00006825,0,0,1.5,98.5,0
W00006826,0,0.3,2.1,95.9,1.8
W00006840,1.9,1.9,0,96.2,0
W00006841,0.4,0,2.2,96.9,0.4
W00006842,4.1,1,2.2,91.4,1.3
W00006843,2.9,0,2,95.1,0
W00006844,0.6,0.3,0.9,98.2,0
W00006845,5.5,0,1.4,92.5,0.7
W00006846,2.6,0,0.7,95.8,1
W00006847,0.6,0.6,0,97.5,1.2
W00006848,2.5,0.4,1.1,96.1,0
W00006849,2.5,0,0,97.5,0
W00006850,0,0,0.5,99,0.5
W00006851,0,0,0.3,96.5,3.1
W00006852,0.3,0.3,0,98.7,0.7
W00006853,0.7,0.4,1.1,97.8,0
W00006854,0.8,0,0,99.2,0
W00006855,0,0,0,99.7,0.3
W00006856,2,0,1,97,0
W00006857,0,0,1.3,98.7,0
W00006858,0,0.3,1.7,98,0
W00006859,0,0,1.6,97.1,1.3
W00006860,2.6,0.9,1.1,94.6,0.9
W00006861,0,0,0,100,0
W00006862,3.3,0.7,2.3,93.8,0
W00006863,2.1,0,0,97.9,0
W00006864,0,0.3,0,99.7,0
W00006865,2.6,0.3,3.6,93.4,0
W00006866,2.1,0,0.4,96.8,0.7
W00006867,0.7,0,0.7,98.6,0
W00006868,0.3,0,0.3,99.3,0
W00006869,5.6,0,0.3,93.2,0.9
W00006870,1,0,0,99,0
W00006871,0,0.4,0.8,98.8,0
W00006890,6.1,0,2.2,90.1,1.7
W00006891,2.9,0,0,95.7,1.4
W00006892,2.5,0,1.1,96,0.4
W00006893,8.5,0,2.1,87.2,2.1
W00006894,1.8,0.3,0.8,97.3,0
W00006895,0.3,0,0.3,98.3,1
W00006896,1.8,0,2.1,94.7,1.4
W00006897,1.4,0,0.3,97.1,1.2
W00006898,8.3,0,0,91.7,0
W00006899,0.4,0,0,99.6,0
W00006900,0.4,0,0,99.6,0
W00006901,2.9,0,1.1,94.6,1.4
W00006902,0,0,0.7,98.9,0.4
W00006903,0.7,0,1.1,97.9,0.4
W00006904,5.9,0,0.4,93.7,0
W00006905,1.4,0.2,0.7,97.7,0
W00006906,0.3,0.3,2,97.4,0
W00006907,1.7,0,0.3,98,0
W00006909,0.6,0,0.6,98.7,0
W00006910,0.8,1.7,2.1,95.4,0
W00006931,1.4,0,0,98.6,0
W00006932,2.3,0,3,93.4,1.3
W00006933,1.2,0,1.2,97.2,0.4
W00006934,1,0,2,96.9,0
W00006935,0,0,0.9,97.6,1.4
W00006936,4,0,0.7,95.3,0
W00006937,0,0,0.7,98.7,0.7
W00006938,0,0,0.5,98.2,1.4
W00006940,0,0,1.4,98.3,0.2
W00006941,0.4,0,0.4,99.3,0
W00006942,0,0.3,0.3,99.4,0
W00009771,0.9,0,0,99.1,0
W00009912,1.2,0,0,98.8,0
W00009916,0,0.9,0.5,98.6,0
W00009917,0,0.3,1.5,98.2,0
W00010109,3,0.3,0.3,96.5,0
W00010110,1,0,0,97.6,1.4
W00010111,1.4,0.8,1.4,95.6,0.8
W00010268,1.8,0,1.5,96.3,0.4
W00010274,0,0,0,100,0
W00010281,2,1,2,95.1,0
W00010287,4.3,0,1.6,94.1,0
W00010299,2,0,1,96,1
W00010301,4,0,1.5,93,1.5
W00010302,0,1.4,0,98.6,0
