areacd,hours_per_week_worked-001,hours_per_week_worked-002,hours_per_week_worked-003,hours_per_week_worked-004
W00006099,5.9,26.7,58.5,8.9
W00006100,8.2,15.7,63.4,12.7
W00006101,8.5,17.7,60.8,13.1
W00006102,7.3,17.2,66.7,8.9
W00006103,8,19.5,56.5,16
W00006252,10.9,16.7,60.9,11.5
W00006253,4,22.4,65.6,8
W00006254,9.7,26.5,56.1,7.7
W00006255,6.6,25.4,59.8,8.2
W00006257,10.9,17.5,57.9,13.7
W00006259,10.5,15.4,58,16.1
W00006262,10.4,22.9,58.3,8.3
W00006264,8.3,21,60.5,10.2
W00006419,3.5,32.9,56.5,7.1
W00006420,10.4,16.4,64.2,9
W00006421,7.4,18.5,61.7,12.3
W00006422,13.3,16,56,14.7
W00006423,8,24.1,60.7,7.1
W00006424,7.3,23.6,61,8.1
W00006425,13.3,21.4,60.2,5.1
W00006426,3.7,20.7,54.9,20.7
W00006427,9.9,25.4,60.6,4.2
W00006428,7.5,29,52.7,10.8
W00006767,4.3,18.7,61.5,15.5
W00006768,1.8,24.3,64,9.9
W00006769,7,21.9,65.8,5.3
W00006770,10.4,28.3,50,11.3
W00006772,9.3,26.2,52.3,12.1
W00006773,5.5,24.8,57.9,11.7
W00006774,6.8,14,70.1,9
W00006775,3.1,23,67.3,6.6
W00006776,5.7,19.7,65.8,8.8
W00006777,6.4,16.7,65.4,11.5
W00006779,11.5,16.7,61,10.8
W00006780,10.4,25.4,53.7,10.4
W00006781,12,30.4,44.6,13
W00006782,15.7,26.5,52.9,4.9
W00006783,10.9,17.4,63,8.7
W00006784,11.9,22.8,50.5,14.9
W00006785,6.5,13.9,68.5,11.1
W00006786,5,16.9,63.8,14.4
W00006787,9.4,18.7,65.5,6.5
W00006788,6.3,23.4,61.3,9
W00006789,10.4,18.8,65.3,5.6
W00006790,8,20.7,62.7,8.7
W00006791,6.4,24.4,61.5,7.7
W00006792,7.5,17.9,65.7,9
W00006793,11.3,17.7,62.1,8.9
W00006794,8.3,25.9,55.6,10.2
W00006795,9.5,17,64.6,8.8
W00006796,11.2,17.8,61.7,9.3
W00006797,10.2,24.4,54.3,11
W00006798,6.9,16.4,67.2,9.5
W00006799,3.9,27.6,58.3,10.2
W00006800,6,18.5,64.4,11.1
W00006801,5.2,23.3,58.6,12.9
W00006802,7.9,12.6,66.9,12.6
W00006803,6.9,22.9,59.5,10.7
W00006804,7.4,28.7,56.6,7.4
W00006805,8.1,28.4,58.1,5.4
W00006806,7.8,19.1,67.4,5.7
W00006807,9.1,23.2,59.6,8.1
W00006808,7.9,18.2,67.9,6.1
W00006809,9,18,64,9
W00006810,9.7,24.2,54.8,11.3
W00006811,4.1,22,64.2,9.8
W00006812,7.4,22.1,55.8,14.7
W00006813,9.1,30.3,51.5,9.1
W00006814,6.2,23.9,61.1,8.8
W00006815,8.5,30.3,53.3,7.9
W00006816,15.6,28.1,49.6,6.7
W00006817,3.1,8.3,82.3,6.3
W00006818,10.2,19.4,59.2,11.2
W00006819,9.6,34.9,50.6,4.8
W00006820,7.9,28.1,58.4,5.6
W00006821,5.7,25.5,61.3,7.5
W00006822,10.7,22.1,63.4,3.8
W00006823,8.3,15.8,70.7,5.3
W00006824,5.8,30.8,54.2,9.2
W00006825,8.7,32.6,53.3,5.4
W00006826,7.7,19.9,66.7,5.8
W00006840,3.2,9.7,87.1,0
W00006841,5.8,16.3,67.4,10.5
W00006842,12.4,17.1,65.9,4.7
W00006843,2,20.6,68.6,8.8
W00006844,7.3,19.6,65.4,7.8
W00006845,5.7,23.6,58.5,12.3
W00006846,3.4,28.2,63.8,4.7
W00006847,4,22.3,64.6,9.1
W00006848,8.1,18.8,67.1,6
W00006849,10.4,15.6,67.5,6.5
W00006850,13.5,21.2,61.5,3.8
W00006851,6.6,19.7,62,11.7
W00006852,18.7,18.7,47.3,15.4
W00006853,7.6,20.6,65.6,6.1
W00006854,5.7,12.8,74.5,7.1
W00006855,4.5,16.4,72.4,6.7
W00006856,6.4,27.5,56,10.1
W00006857,8.4,26.2,52.3,13.1
W00006858,8.8,21.2,57.5,12.4
W00006859,7,17.8,67.5,7.6
W00006860,9.3,34.9,51.2,4.7
W00006861,6.6,27.9,56.6,9
W00006862,4.8,21.9,63,10.3
W00006863,6.9,24.8,59.4,8.9
W00006864,5.2,19.5,69.5,5.7
W00006865,8.3,18.8,66.9,6
W00006866,5.8,14.6,67.2,12.4
W00006867,1.7,18.2,69.4,10.7
W00006868,4.7,13.3,73.4,8.6
W00006869,11.4,17.7,62.7,8.2
W00006870,5.3,18.7,70,6
W00006871,4,18,64,14
W00006890,10.1,16,68.1,5.9
W00006891,9.2,16.7,66.7,7.5
W00006892,5.5,20,68.3,6.2
W00006893,9.8,25.2,55.9,9.1
W00006894,9,17.5,64,9.5
W00006895,7.8,13.3,69.5,9.4
W00006896,3.8,17.3,68.4,10.5
W00006897,9.1,27.4,56.5,7
W00006898,2.9,28.6,65.7,2.9
W00006899,7,23.3,64.3,5.4
W00006900,7.5,17.5,64.6,10.4
W00006901,8.1,23,54.1,14.8
W00006902,0.8,21.8,68.5,8.9
W00006903,4.9,19.4,66,9.7
W00006904,6.6,27.5,57.1,8.8
W00006905,2.9,21.8,68.9,6.3
W00006906,8,18.2,61.9,11.9
W00006907,10.9,19,61.9,8.2
W00006909,5.3,17.3,62.7,14.7
W00006910,11,17,65,7
W00006931,4.1,25.2,59.3,11.4
W00006932,7,23.3,62,7.8
W00006933,7.4,17.9,65.3,9.5
W00006934,7.8,21.6,56,14.7
W00006935,14.4,17.5,61.9,6.2
W00006936,9,22.6,58.6,9.8
W00006937,3.1,20.6,60.3,16
W00006938,7.1,16.3,60.2,16.3
W00006940,6.7,13.3,69.7,10.3
W00006941,4.7,23.4,61.7,10.3
W00006942,6.7,22.7,65.5,5
