areacd,hh_size_5a-001,hh_size_5a-002,hh_size_5a-003,hh_size_5a-004
W00006099,19.5,37.2,27.4,15.9
W00006100,26.1,44.1,10.8,18.9
W00006101,24.8,38.8,18.2,18.2
W00006102,24.3,38.5,19.5,17.8
W00006103,27.1,38.2,21.1,13.6
W00006252,30.8,35.9,16,17.3
W00006253,25.4,47.7,15.4,11.5
W00006254,23.8,42.9,16.3,17
W00006255,21.2,39,22.6,17.1
W00006257,20.9,37.3,20.9,20.9
W00006259,26.2,46.5,15,12.3
W00006262,46.9,41.4,5.5,6.3
W00006264,24.3,37.9,21.4,16.4
W00006419,30.2,25.9,15.5,28.4
W00006420,33.6,45.5,12.7,8.2
W00006421,17.9,30.1,22.8,29.3
W00006422,27.7,31.4,14.6,26.3
W00006423,24.8,38.8,14,22.5
W00006424,28.5,29.3,13.8,28.5
W00006425,22,29.9,27.6,20.5
W00006426,51.2,29.6,8.8,10.4
W00006427,48,27.6,15.7,8.7
W00006428,30.8,23.8,17.7,27.7
W00006767,30.4,34.2,14.7,20.7
W00006768,35.2,32,17.2,15.6
W00006769,29.2,40,13.3,17.5
W00006770,30.5,30.5,18.8,20.3
W00006772,14.2,25,34.2,26.7
W00006773,22.7,27.3,21.1,28.9
W00006774,26.2,38,18.7,17.1
W00006775,26.1,34.4,18.9,20.6
W00006776,21,37.1,20.4,21.6
W00006777,51.4,30.6,9,9
W00006779,22.8,37.3,19.3,20.6
W00006780,46.1,33.9,11.3,8.7
W00006781,29.4,29.4,20.6,20.6
W00006782,36.3,25.8,16.9,21
W00006783,23.6,40.4,15.7,20.2
W00006784,19.4,32.4,25,23.1
W00006785,31,49.2,5.6,14.3
W00006786,21.9,43,16.4,18.8
W00006787,28.1,37.2,17.4,17.4
W00006788,44.4,27.1,18,10.5
W00006789,34,34.8,14.9,16.3
W00006790,31,31.7,20.6,16.7
W00006791,35.9,34.6,19.6,9.8
W00006792,35.5,34.8,13,16.7
W00006793,39.4,34.8,14.4,11.4
W00006794,37.3,39.8,11,11.9
W00006795,38.7,31,16.2,14.1
W00006796,48.2,28.4,15.6,7.8
W00006797,41.3,28.9,17.4,12.4
W00006798,32.8,27.5,22.9,16.8
W00006799,51.8,24.1,17.1,7
W00006800,18.5,40.8,23.6,17.2
W00006801,23.3,39.7,21.6,15.5
W00006802,14.6,52.8,17.9,14.6
W00006803,24.6,36.2,19.2,20
W00006804,25.7,36.8,17.6,19.9
W00006805,34.1,34.1,19.3,12.5
W00006806,26.2,37.3,18.3,18.3
W00006807,28.7,29.6,23.5,18.3
W00006808,30.2,29.5,18,22.3
W00006809,45.1,28.7,18.9,7.4
W00006810,30.7,31.6,21.9,15.8
W00006811,38.9,33.1,15.3,12.7
W00006812,20.2,48.6,12.8,18.3
