areacd,migrant_ind-000,migrant_ind-001,migrant_ind-002,migrant_ind-003
W00006099,97.2,0.4,1.8,0.7
W00006100,96.3,1.1,2.6,0
W00006101,94.3,1.8,3.9,0
W00006102,95.3,0.3,4.4,0
W00006103,91.4,1.1,7.4,0
W00006252,91.9,0.3,6.4,1.4
W00006253,95.7,0,4.3,0
W00006254,96.7,0,3.3,0
W00006255,96.1,0,3.9,0
W00006257,96.1,0,3.9,0
W00006259,93.8,0,6.2,0
W00006262,88.4,0.5,11.1,0
W00006264,95.7,0,4.3,0
W00006419,98,0,2,0
W00006420,93.2,0,6.8,0
W00006421,98.5,0,1.5,0
W00006422,85.6,0,13.8,0.6
W00006423,95.5,0.3,4.2,0
W00006424,94.5,0,5.5,0
W00006425,93.9,0.3,5.8,0
W00006426,97.9,0,2.1,0
W00006427,96.6,0,3.4,0
W00006428,90.9,0,9.1,0
W00006767,92.4,0,7.1,0.5
W00006768,95.7,0.4,4,0
W00006769,91.8,0,7.8,0.4
W00006770,92.6,0,7.1,0.4
W00006772,94.2,0,5.8,0
W00006773,93.7,0,5.4,0.9
W00006774,95.8,0,4.2,0
W00006775,95.1,0,4.9,0
W00006776,90.7,0.3,8.8,0.3
W00006777,96.5,0,3.5,0
W00006779,93.7,0,6.3,0
W00006780,95.8,0,3.3,0.9
W00006781,93.4,0,5.6,1
W00006782,96.2,0,3.8,0
W00006783,89.9,0,10.1,0
W00006784,92.4,0,7.6,0
W00006785,96.6,0,3.4,0
W00006786,93.8,0,6.2,0
W00006787,93.4,0,5.9,0.7
W00006788,90.9,0,8.7,0.4
W00006789,93.8,0,5.6,0.7
W00006790,92.3,0.4,7.4,0
W00006791,93,0,6.7,0.3
W00006792,93.1,0,6.6,0.3
W00006793,94.2,0,4.6,1.2
W00006794,92.7,0,7.3,0
W00006795,89.3,0,10.7,0
W00006796,90.3,0.4,9.4,0
W00006797,92.3,0,5.7,2
W00006798,96.6,0,3.4,0
W00006799,95,0.3,4.2,0.6
W00006800,93.1,0.3,6.4,0.3
W00006801,95.9,0,3.7,0.4
W00006802,95.1,0,4.2,0.7
W00006803,92.8,0.3,6.8,0
W00006804,96.9,0,3.1,0
W00006805,96.2,0,3.8,0
W00006806,91.2,0.3,8.4,0
W00006807,98.9,0,1.1,0
W00006808,93.8,1.2,4.7,0.3
W00006809,94,0,6,0
W00006810,95.4,0,2.7,1.9
W00006811,93.3,0,6.7,0
W00006812,95.3,0,4.7,0
W00006813,93.2,0,6.8,0
W00006814,96.3,0,2,1.7
W00006815,94.2,0,5.8,0
W00006816,97.4,0,1.9,0.7
W00006817,63.7,0,10.9,25.4
W00006818,96.2,0,3.8,0
W00006819,94,0,6,0
W00006820,92.8,0.3,6.8,0
W00006821,92.9,0.3,6.4,0.3
W00006822,95.9,0,3.5,0.5
W00006823,96.3,0,3.7,0
W00006824,92,0.3,7,0.6
W00006825,96,0,4,0
W00006826,91.8,0,7.3,0.9
W00006840,77.6,0,21,1.4
W00006841,90.3,0.4,9.3,0
